mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
102023;2;20211000005168;2;2;13;04;13;1;1;6;5018.9917957;13.29105271
102023;2;20211000009529;2;2;12;04;6;1;1;1;1087.03135;199.51984095
102023;2;20211000010669;2;2;12;04;7;1;1;1;1301.788254;113.22810426
102023;2;20211000010670;2;2;12;04;7;1;1;1;1278.5933545;113.22810426
102023;2;20211000010671;2;2;12;04;6;1;1;1;1170.0587216;133.0132273
102023;2;20211000010672;2;2;12;04;7;1;1;1;1301.788254;113.22810426
102023;2;20211000011266;2;2;02;14;9;3;1;6;1186.3944929;234.21346947
102023;2;20211000011267;2;2;02;01;4;1;1;6;1232.4176434;231.94911509
102023;2;20211000011268;2;2;02;01;9;3;1;6;894.98164896;140.36603955
102023;2;20211000011269;2;2;02;10;4;3;3;6;678.02383729;59.037159937
102023;2;20211000019471;2;1;02;09;60;2;1;6;3635.6280423;42.916914494
102023;2;20211000021777;2;2;12;13;77;2;2;6;5558.5801248;1183.6717865
102023;2;20211000043072;2;2;14;04;10;2;2;6;3180.8095878;48.562605701
102023;2;20211000043549;2;2;02;14;14;3;1;6;994.72937843;117.10673473
102023;2;20211000043551;2;2;02;14;7;3;3;6;740.95053705;57.893496828
102023;2;20211000043552;2;2;02;14;10;3;3;6;869.02182627;75.647878992
102023;2;20211000043553;2;2;02;14;10;1;1;6;2052.465216;453.64178581
102023;2;20211200009248;2;2;12;13;2;1;1;6;1385.6945092;1435.2381355
102023;2;20221000000104;2;2;15;09;7;1;1;6;2762.2594181;261.41264777
102023;2;20221000000153;2;2;15;09;3;1;1;6;1678.8299686;734.21986876
102023;2;20221000000154;2;2;15;09;11;1;1;6;3278.2027108;186.14743436
102023;2;20221000000156;2;2;15;09;5;1;1;6;2200.1511458;876.20627693
102023;2;20221000000159;2;2;15;09;5;1;2;6;2984.580794;392.99478515
102023;2;20221000000209;2;2;15;09;2;1;1;6;1518.9434795;950.49758334
102023;2;20221000000568;2;2;03;04;6;1;1;6;1066.5433335;124.76052476
102023;2;20221000000623;2;2;03;04;120;2;2;6;8918.678724;328.70695875
102023;2;20221000000624;2;2;03;04;4;2;2;6;331.76488887;1551.4936885
102023;2;20221000000625;2;2;03;04;21;3;1;6;1708.1540368;97.843770948
102023;2;20221000001220;2;2;06;13;4;1;2;6;1649.5202552;22.274008433
102023;2;20221000001299;2;1;02;09;15;3;1;6;2147.8315807;557.35076229
102023;2;20221000001777;2;2;03;04;2;1;1;1;549.63770507;417.42115185
102023;2;20221000001778;2;2;03;04;4;1;1;6;663.05101893;325.95494946
102023;2;20221000001833;2;2;03;04;3;1;1;6;721.6357057;372.54846276
102023;2;20221000001834;2;2;03;04;3;1;2;1;728.3172703;4750.3726716
102023;2;20221000001835;2;2;03;04;2;1;2;1;471.88248555;187.22113754
102023;2;20221000002630;2;2;06;10;3;1;1;6;826.96727183;1313.4610869
102023;2;20221000002632;2;2;06;10;2;1;1;6;679.43923902;1480.4474529
102023;2;20221000002633;2;2;02;10;90;3;1;6;4717.2181853;262.70185907
102023;2;20221000002634;2;2;02;10;7;3;1;6;814.20520613;201.04634059
102023;2;20221000002668;2;2;02;10;2;1;1;6;666.48054881;2615.1551508
102023;2;20221000003036;2;2;05;13;4;3;3;6;564.69211103;288.51820867
102023;2;20221000003119;2;2;05;13;2;3;1;6;396.76136621;893.28149789
102023;2;20221000003120;2;2;05;13;2;1;1;6;607.22105598;574.93968608
102023;2;20221000003122;2;2;05;13;2;1;1;6;607.22105598;1149.8793722
102023;2;20221000003930;8;2;14;09;3;1;1;6;1493.6553163;544.60691231
102023;2;20221000005487;2;2;15;09;3;1;1;6;1678.8299686;734.21986876
102023;2;20221000006141;2;2;13;04;3;1;1;6;1903.0922078;263.70648198
102023;2;20221000006922;2;2;09;10;5;1;1;6;1047.3383379;1665.5286137
102023;2;20221000008057;2;2;05;13;2;1;3;6;639.89460693;371.39595685
102023;2;20221000008062;2;2;05;03;2;1;2;6;601.6367096;1334.145877
102023;2;20221000008064;2;2;05;13;4;1;3;6;1126.0264307;1177.3456159
102023;2;20221000008148;2;2;05;13;1;1;2;6;491.81396705;1532.7747117
102023;2;20221000008149;2;2;05;12;3;1;2;6;779.90629396;1057.7981825
102023;2;20221000008151;2;2;05;05;30;1;1;6;3573.5752304;1.1920975092
102023;2;20221000008680;2;2;15;09;6;1;1;6;1842.8577346;1015.2493845
102023;2;20221000008876;2;2;02;04;7;1;1;1;1533.6294571;259.05270274
102023;2;20221000009771;2;2;06;10;3;3;3;6;617.9578845;427.42927978
102023;2;20221000009773;2;2;06;13;21;3;3;6;1851.036389;1068.5370163
102023;2;20221000009775;2;2;06;10;8;3;1;6;997.10342305;864.60224425
102023;2;20221000009776;2;2;02;10;14;3;1;6;1182.0737971;201.04634059
102023;2;20221000009777;2;2;02;10;3;1;1;6;815.96517195;1000.7497718
102023;2;20221000009779;2;2;06;10;3;1;2;1;1170.0143051;1155.0322609
102023;2;20221000009780;2;2;06;10;10;3;1;6;1179.5551095;661.68209806
102023;2;20221000009825;2;2;06;10;3;1;1;6;826.96727183;656.73054343
102023;2;20221000009826;2;2;06;10;8;1;1;6;1564.523434;722.00179743
102023;2;20221000009827;2;2;06;10;8;3;3;6;878.48013401;213.71463989
102023;2;20221000009828;2;2;06;10;2;1;2;6;773.72278058;664.00817249
102023;2;20221000009829;2;2;02;10;2;1;2;6;660.86613237;469.17825798
102023;2;20221000009830;2;2;02;10;7;3;1;6;807.62965184;262.70185907
102023;2;20221000009831;2;2;06;10;1;1;2;6;483.048798;1496.8531881
102023;2;20221000009869;2;2;02;10;5;1;1;6;1061.4265811;19.347552446
102023;2;20221000009871;2;2;02;10;4;1;1;6;929.55076988;40.447155009
102023;2;20221000009873;2;2;06;10;7;2;1;6;1039.9345067;524.79137943
102023;2;20221000010172;2;1;12;16;24;2;3;6;2614.4677777;536.28947284
102023;2;20221000010188;8;1;07;16;2;1;1;6;492.90378728;470.80555804
102023;2;20221000010851;2;2;03;04;11;3;1;6;1003.7082385;97.843770948
102023;2;20221000010873;2;2;02;04;7;1;1;6;1576.580557;264.25404692
102023;2;20221000010874;2;2;02;04;4;1;1;6;1130.7162578;954.45237578
102023;2;20221000010895;2;2;03;04;15;3;3;6;1217.4433106;126.40901929
102023;2;20221000010896;2;2;03;04;5;1;1;6;999.35661163;285.18874642
102023;2;20221000010924;2;2;02;04;10;3;1;6;1257.8829226;716.60999635
102023;2;20221000011820;8;1;12;16;1;3;3;6;164.19766155;432.11964475
102023;2;20221000011860;8;1;07;07;1;1;2;6;304.83103025;3199.2315495
102023;2;20221000011864;8;1;07;16;1;1;2;6;260.55779735;3289.0423177
102023;2;20221000012013;2;1;08;01;14;3;1;6;2067.6555666;389.9269318
102023;2;20221000012794;8;2;14;13;5;1;2;6;2602.6398983;602.96475359
102023;2;20221000013388;2;2;15;01;5;1;2;6;3858.8923654;616.99868487
102023;2;20221000013406;2;2;15;09;7;1;2;6;3440.6491573;263.26162107
102023;2;20221000013431;2;2;14;16;7;1;1;6;2704.7840064;761.30360869
102023;2;20221000013678;8;1;07;07;1;1;1;6;231.36379481;449.11397741
102023;2;20221000014005;2;2;09;10;7;3;3;6;738.41239336;314.40228184
102023;2;20221000014006;2;2;09;10;2;3;3;6;448.51601622;314.40228184
102023;2;20221000014007;2;2;09;10;8;3;1;6;802.98747467;413.15138821
102023;2;20221000014591;2;2;14;13;5;1;1;6;2579.8812267;371.12999182
102023;2;20221000014768;2;2;12;04;5;1;1;6;1365.3311064;159.39288997
102023;2;20221000014769;2;2;12;04;7;1;1;1;1375.9682749;113.22810426
102023;2;20221000014771;2;2;12;04;3;1;1;6;955.92909702;219.96325334
102023;2;20221000015047;2;2;09;10;3;1;2;1;1168.660041;327.6137358
102023;2;20221000015048;2;2;09;10;7;3;3;6;725.01409736;114.80775638
102023;2;20221000015050;2;2;09;10;4;1;2;1;1481.4392732;5327.7744353
102023;2;20221000015087;2;2;09;10;7;1;1;6;1254.4973029;248.21618021
102023;2;20221000015088;2;2;09;10;7;1;1;6;1231.8316452;248.21618021
102023;2;20221000015089;2;2;09;10;2;1;1;6;614.09060343;824.71514774
102023;2;20221000015090;2;2;09;10;8;2;1;6;1150.4876714;974.76706523
102023;2;20221000015092;2;2;09;10;2;3;2;6;475.26427921;208.32133145
102023;2;20221000015093;2;2;09;10;3;1;1;6;774.99678929;745.10108168
102023;2;20221000015098;2;2;06;10;3;1;1;6;823.38348436;7880.7665212
102023;2;20221000015135;2;2;09;10;14;3;1;6;1127.8767394;177.72820139
102023;2;20221000015136;2;2;09;10;7;1;1;6;1231.8316452;496.43236042
102023;2;20221000015138;2;2;09;10;3;1;1;6;774.99678929;745.10108168
102023;2;20221000015206;2;2;06;10;4;1;1;6;950.68443206;44.869450363
102023;2;20221000015207;2;2;02;10;7;3;1;6;860.5253054;8.493576512
102023;2;20221000015208;2;2;02;10;4;3;2;6;702.29742949;9.9556128627
102023;2;20221000015209;2;2;02;10;4;3;1;6;503.17496694;44.393314164
102023;2;20221000015210;2;2;02;10;35;3;1;6;3012.4674397;22.196657082
102023;2;20221000015211;2;2;02;10;4;1;1;6;929.55076988;40.447155009
102023;2;20221000015212;2;2;02;10;4;2;3;6;698.7699113;61.644173611
102023;2;20221000015213;2;2;02;10;4;3;1;6;660.48087755;16.987153024
102023;2;20221000015214;2;2;02;10;3;1;1;6;808.58383526;42.278535047
102023;2;20221000015293;2;2;12;09;14;3;3;6;1408.5159009;181.38986229
102023;2;20221000015586;8;1;07;16;1;1;3;6;231.1115347;298.26015745
102023;2;20221000015619;8;1;07;03;1;1;3;6;243.2296862;3948.2411684
102023;2;20221000015623;8;1;07;16;2;1;3;6;263.63578732;2415.1001483
102023;2;20221000016530;2;2;12;10;14;3;1;6;1781.6048882;276.241237
102023;2;20221000017562;8;1;02;09;2;2;1;6;413.14625758;946.45556897
102023;2;20221000017956;2;2;15;04;13;3;1;6;2450.1701036;760.05146362
102023;2;20221000018146;2;2;14;09;8;1;1;6;2532.7171828;163.98938609
102023;2;20221000018821;2;1;08;01;7;1;1;6;1093.6879378;662.89166636
102023;2;20221000018855;2;1;08;01;28;1;1;1;5962.1363817;139.02774073
102023;2;20221000018856;2;1;08;01;15;3;1;6;1674.5138008;509.50705983
102023;2;20221000020075;2;2;14;09;14;1;1;6;3444.098988;407.52814727
102023;2;20221000020076;2;2;14;09;12;1;1;6;3217.2645254;210.79074202
102023;2;20221000020077;2;2;14;09;9;1;1;6;2859.2093052;559.59143183
102023;2;20221000020107;2;2;14;09;6;2;1;6;2003.7076018;2340.1158157
102023;2;20221000020109;2;2;14;04;3;1;1;6;1573.1164503;1443.527209
102023;2;20221000020332;2;1;12;01;9;1;1;6;1307.6870076;1830.9474991
102023;2;20221000020346;8;1;12;09;1;1;1;6;371.54970139;2856.472003
102023;2;20221000020837;2;2;12;10;16;3;1;6;1994.5502464;243.50623111
102023;2;20221000021038;2;2;06;10;4;1;1;6;991.51947927;1165.3098685
102023;2;20221000021039;2;2;06;10;2;1;1;6;679.43923902;1480.4474529
102023;2;20221000021042;2;2;02;10;31;1;3;6;3794.3579274;93.543960998
102023;2;20221000021083;2;2;06;10;13;3;1;6;2037.5704023;120.63320083
102023;2;20221000021084;2;2;06;10;4;1;1;6;950.68443206;1165.3098685
102023;2;20221000021085;2;2;06;10;4;1;1;6;982.33159365;1165.3098685
102023;2;20221000022064;2;2;15;09;19;1;1;6;5627.9000355;23.597064581
102023;2;20221000022067;2;2;15;09;2;1;1;6;1406.2830791;1900.9951667
102023;2;20221000022186;8;2;14;13;5;1;2;6;2933.6075065;166.45869271
102023;2;20221000022213;2;2;12;13;9;1;1;6;2412.1792255;223.48335676
102023;2;20221000022217;2;2;14;09;7;1;1;6;2340.4873638;331.04324052
102023;2;20221000022412;2;2;02;04;7;1;1;1;1454.0126913;555.83494244
102023;2;20221000022413;2;2;02;04;8;1;1;1;1570.0710227;491.67898071
102023;2;20221000022415;2;2;02;04;4;1;1;1;933.72646027;1204.5635347
102023;2;20221000022547;2;2;02;04;7;1;1;1;1454.0126913;555.83494244
102023;2;20221000022548;2;2;02;04;7;1;1;1;1454.0126913;555.83494244
102023;2;20221000022549;2;2;02;04;14;1;1;1;2034.0728921;235.55722387
102023;2;20221000022550;2;2;02;04;10;1;1;1;1785.057186;384.72750628
102023;2;20221000022679;2;2;14;09;4;1;1;6;1678.1229076;956.75067754
102023;2;20221000022681;2;2;12;09;6;3;1;6;965.37539061;140.40033092
102023;2;20221000023217;2;1;02;09;30;3;1;6;1600.8271737;557.35076229
102023;2;20221000024295;2;2;15;09;4;1;2;6;3342.2891613;429.6758905
102023;2;20221000024446;2;2;05;13;10;3;3;6;748.32746037;288.51820867
102023;2;20221000024935;2;2;03;04;7;1;1;1;1169.610261;214.01709924
102023;2;20221000024936;2;2;03;04;4;1;1;1;862.94721424;319.539139
102023;2;20221000024963;2;2;03;04;2;1;1;6;543.81449228;425.80226911
102023;2;20221000024964;2;2;03;13;4;1;1;6;1253.609496;154.38554413
102023;2;20221000024967;2;2;03;04;7;1;1;6;1230.4669233;218.31420397
102023;2;20221000024999;2;2;03;04;3;1;1;6;721.6357057;372.54846276
102023;2;20221000025001;2;2;03;04;5;1;1;6;1148.2552474;142.59437321
102023;2;20221000025002;2;2;03;04;3;1;1;6;721.6357057;558.82269414
102023;2;20221000025962;2;2;06;10;4;1;1;6;991.51947927;582.65493426
102023;2;20221000025963;2;2;06;10;7;3;3;6;798.30548411;213.71463989
102023;2;20221000025964;2;2;06;10;7;1;1;1;1562.5105499;797.77522631
102023;2;20221000025965;2;2;06;10;2;3;3;6;474.19687736;213.71463989
102023;2;20221000025968;2;2;12;10;2;1;2;6;653.44998169;623.81355773
102023;2;20221000025969;2;2;06;10;4;1;1;6;991.51947927;582.65493426
