mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
012025;2;20230100000641;2;2;14;09;6;1;1;6;2211.9941968;170.44340396
012025;2;20230100000645;2;2;14;09;4;1;1;6;1802.2772482;336.79519736
012025;2;20230100001558;8;2;12;10;9;3;3;6;1111.3813534;189.85561448
012025;2;20230100005656;2;2;09;04;5;3;2;6;1022.1268937;14.578829857
012025;2;20230100005657;2;2;09;04;5;3;1;6;1025.255452;33.677195286
012025;2;20230100005693;2;2;12;10;37;3;1;6;2413.4231545;690.69208004
012025;2;20230100010681;2;2;14;09;12;1;1;6;2978.39344;51.422559804
012025;2;20230100014234;2;2;14;09;7;1;2;6;2783.9118848;52.13971987
012025;2;20230100014348;2;2;12;09;3;1;1;6;972.00688633;2266.4565259
012025;2;20230100015203;2;2;12;16;16;1;1;6;4145.0042263;766.62879164
012025;2;20230100018826;2;2;14;09;2;1;1;6;1324.8549607;300.73769851
012025;2;20230100022674;8;2;12;09;1;1;1;6;729.23995356;1159.568305
012025;2;20230100027414;2;2;14;09;7;1;1;6;2439.9612424;62.178578077
012025;2;20230100027523;2;2;14;09;3;1;1;6;1447.5599925;219.42113374
012025;2;20230100027550;2;2;12;09;4;1;1;6;1359.4850465;792.16003868
012025;2;20230100035048;2;2;14;09;6;3;1;6;1242.8444566;1228.843635
012025;2;20230200004227;2;2;12;13;2;1;1;6;1351.8282212;1440.5376327
012025;2;20230200020227;8;2;12;14;3;1;2;6;1552.9095521;531.91570175
012025;2;20230200024718;8;2;12;10;10;3;1;6;1582.5135151;356.56878489
012025;2;20230300001734;2;2;12;13;3;1;1;6;1673.3454983;516.38494703
012025;2;20230300003179;8;2;12;16;2;1;3;6;949.09502013;371.51255805
012025;2;20230300003182;2;2;12;05;30;3;2;6;2766.3781053;227.36672618
012025;2;20230300003227;8;2;12;13;5;1;1;6;2216.9994573;265.4186868
012025;2;20230300009066;2;2;12;05;3;3;3;6;1370.8259986;253.95264036
012025;2;20230300009067;2;2;12;13;12;1;1;6;3068.7801263;25.839507047
012025;2;20230300009071;2;2;12;13;7;1;1;6;2132.9340594;272.84714517
012025;2;20230300013193;2;2;12;13;2;3;1;6;959.11343024;762.02043385
012025;2;20230300016783;2;2;12;13;18;1;1;6;4155.3878876;3.5087949644
012025;2;20230300033716;2;2;08;04;3;1;1;6;1002.0582769;20.166568276
012025;2;20230300033738;2;2;08;04;6;3;1;6;665.53037411;45.783954332
012025;2;20230300034449;2;2;12;16;5;3;3;6;1296.3674939;242.9798821
012025;2;20230300037541;2;2;08;04;4;3;2;6;796.62057405;38.392041556
012025;2;20230300037542;2;2;08;04;52;3;1;6;2792.7938754;45.783954332
012025;2;20230300037562;2;2;08;04;4;1;1;6;1148.8776652;31.224243457
012025;2;20230300037563;2;2;08;04;4;1;1;6;955.90843632;15.612121729
012025;2;20230300037564;2;2;08;04;4;3;1;6;804.77108494;47.271800083
012025;2;20230300037565;2;2;08;04;4;3;3;6;716.41992209;12.584972427
012025;2;20240100000682;8;3;15;10;5;3;2;6;1187.7701445;28.030337921
012025;2;20240100000683;2;3;15;10;12;1;1;6;1743.1939606;245.31881297
012025;2;20240100000684;2;3;15;10;15;2;1;6;2064.4726952;1024.6119645
012025;2;20240100000685;8;3;15;10;1;3;1;6;813.67302406;117.59910851
012025;2;20240100000686;2;3;15;10;9;1;1;6;1532.6901389;283.22878604
012025;2;20240100000687;2;3;15;10;27;3;1;6;2524.091315;284.74440384
012025;2;20240100000689;2;3;15;10;15;1;1;6;2249.557071;40.268461395
012025;2;20240100000691;2;3;15;10;57;3;3;6;3215.6003369;88.991915381
012025;2;20240100000692;2;3;15;10;27;3;1;6;2524.091315;341.69328461
012025;2;20240100000693;2;3;15;10;7;1;3;6;868.19055372;145.24259139
012025;2;20240100000853;2;2;15;09;14;3;1;6;1940.8692009;1198.41168
012025;2;20240100001815;8;1;08;03;40;2;1;6;2652.638725;269.92215979
012025;2;20240100001831;2;1;01;09;13;2;1;6;1271.3039745;131.61276105
012025;2;20240100001850;2;1;01;09;4;3;1;6;617.5415438;524.98893485
012025;2;20240100003013;2;2;09;10;3;1;1;6;779.82116104;1122.9779128
012025;2;20240100003014;2;2;09;10;3;1;1;6;779.82116104;561.4889564
012025;2;20240100003015;2;2;03;10;5;3;3;6;640.19908805;207.55502347
012025;2;20240100003016;2;2;03;10;6;1;1;6;943.67919477;609.6284849
012025;2;20240100003017;2;2;03;10;6;3;1;6;626.46908052;779.62026792
012025;2;20240100003018;2;2;03;10;14;3;3;6;977.09240501;103.77751173
