mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
052024;2;20230500026416;2;2;09;04;4;1;1;6;1139.4312261;357.34116742
052024;2;20230500026418;2;2;09;04;4;1;1;6;1197.9911025;714.68233485
052024;2;20230500026419;2;2;09;04;4;1;1;1;1108.2546954;374.76324893
052024;2;20230500026420;2;2;09;04;3;3;1;6;644.06968902;171.08257501
052024;2;20230500027370;2;2;15;09;3;1;1;1;919.75404121;13684.357665
052024;2;20230500028312;2;2;02;10;3;3;3;6;556.03564397;9.8534666886
052024;2;20230500028314;2;2;02;10;8;3;1;6;814.23637616;15.197696429
052024;2;20230500028315;2;2;02;10;7;3;3;6;801.11868778;19.706933377
052024;2;20230500028316;2;2;02;10;3;3;3;6;563.34800075;19.706933377
052024;2;20230500028355;2;2;02;10;7;3;3;6;582.88953346;29.560400066
052024;2;20230500028363;2;2;02;10;7;3;1;6;783.07993213;27.986276667
052024;2;20230500028365;2;2;02;10;10;1;1;6;1879.9828435;13.880454818
052024;2;20230500028396;2;2;01;10;3;3;3;6;478.96257107;26.057169347
052024;2;20230500029599;2;3;15;10;5;1;2;6;1410.6202614;130.48588242
052024;2;20230500029600;8;3;15;10;3;1;1;6;898.25579389;270.58156219
052024;2;20230500029601;8;3;15;01;2;1;1;6;781.34979368;311.6897009
052024;2;20230500029608;2;3;15;10;7;3;2;6;1437.8596179;165.27535979
052024;2;20230500029609;2;3;15;10;2;1;2;6;1231.6463961;1409.8404037
052024;2;20230500029611;2;3;15;09;4;1;1;6;1044.9170019;136.01547412
052024;2;20230500032933;2;2;15;09;4;1;1;6;3007.68695;775.3298099
052024;2;20230500034811;2;2;15;09;13;1;2;6;5626.6828849;34.554508913
052024;2;20230500034992;8;1;07;16;1;1;2;6;262.25415373;5533.1484805
052024;2;20230500035441;2;1;07;09;1;3;3;6;127.51504797;1099.9827563
052024;2;20230500035468;2;1;07;13;1;3;3;6;110.34432904;1333.0208117
052024;2;20230500036168;2;2;02;04;9;2;1;6;2086.9385094;19.147543825
052024;2;20230500036170;2;2;02;04;10;2;1;6;2070.5116148;48.051396664
052024;2;20230500036172;2;2;02;04;7;1;1;6;1601.0305876;78.048853589
052024;2;20230500036180;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230500036181;2;2;05;04;7;1;1;1;1415.9346467;16.686916564
052024;2;20230500036182;2;2;05;04;7;1;1;1;1325.6280855;16.686916564
052024;2;20230500036183;2;2;05;04;7;1;1;1;1020.3504771;25.030374846
052024;2;20230500037160;2;1;07;01;1;3;3;6;80.038472102;776.82216632
052024;2;20230500037871;2;1;07;13;1;1;2;6;299.72080908;5452.7959643
052024;2;20230500038227;2;3;15;14;13;3;1;6;1761.0832341;193.30689449
052024;2;20230500038228;2;3;15;01;5;3;1;6;1112.3754303;83.50302392
052024;2;20230500038232;8;3;06;07;2;1;2;6;961.22056601;136.54807617
052024;2;20230500039555;8;1;07;13;5;3;2;6;335.17131245;1923.0412159
052024;2;20230500039674;8;3;02;09;3;3;1;6;1165.1929519;30.563329588
052024;2;20230500039677;2;3;15;10;8;3;1;6;1108.1797849;162.69811582
052024;2;20230500039678;2;3;15;09;9;1;2;6;1943.4482293;23.779647423
052024;2;20230500039679;8;3;06;01;2;1;1;6;1137.0611275;260.2304777
052024;2;20230500039683;8;3;06;13;2;1;1;6;1002.6444442;314.54331033
052024;2;20230500039684;2;3;15;01;4;1;2;6;1239.3063055;402.56097824
052024;2;20230500039685;2;3;15;01;3;1;2;6;1524.7784402;242.23870753
052024;2;20230500039697;8;3;15;13;10;3;1;6;1209.6846322;3642.9826563
052024;2;20230500041004;8;3;06;09;1;1;3;6;635.89287866;197.13277121
052024;2;20230500041010;2;3;15;01;10;1;1;6;1623.0849818;1496.184939
052024;2;20230500041265;2;1;07;08;1;1;1;6;233.8500474;3930.4021336
052024;2;20230600000432;2;2;05;04;30;3;3;6;1713.5113597;10.353653657
052024;2;20230600000433;2;2;05;04;5;1;1;6;1051.5430536;29.129530402
052024;2;20230600000435;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600000503;2;2;05;04;4;1;1;1;928.35087605;41.335490266
052024;2;20230600000505;2;2;05;04;2;3;2;6;344.9487716;44.809133981
052024;2;20230600000506;2;2;05;04;2;3;1;6;449.5017621;58.813862148
052024;2;20230600000996;8;3;15;13;5;3;1;6;1036.2146686;1821.4913282
052024;2;20230600007651;2;2;15;13;4;1;1;6;4138.5706049;375.24306285
052024;2;20230600010613;2;2;05;04;5;1;1;6;601.78676219;29.129530402
052024;2;20230600013075;2;2;12;09;12;1;1;6;2494.0886833;230.96182789
052024;2;20230600013142;2;2;12;09;3;1;1;6;994.79252712;3406.328089
052024;2;20230600016085;2;2;05;04;3;1;1;6;526.14846754;79.993753395
052024;2;20230600016086;2;2;05;04;7;1;1;6;1083.0631083;7.9555856433
052024;2;20230600016087;2;2;05;04;7;1;1;6;1159.382935;15.911171287
052024;2;20230600016159;2;2;05;04;6;1;1;1;1174.2040914;22.578327106
052024;2;20230600016161;2;2;05;04;3;1;1;6;731.42829147;79.993753395
052024;2;20230600017399;8;3;15;01;4;1;1;6;1242.7153021;2273.036723
052024;2;20230600018289;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600018290;2;2;05;04;7;1;1;6;1059.8136039;15.911171287
052024;2;20230600018291;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600018382;2;2;05;04;7;1;1;6;1059.8136039;15.911171287
052024;2;20230600018383;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600018384;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600018385;2;2;05;04;7;1;1;1;1069.9116604;33.373833128
052024;2;20230600022525;2;2;12;09;7;3;1;6;1034.9669223;541.43468639
052024;2;20230600023456;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600023457;2;2;05;04;7;1;1;6;870.71169037;79.555856433
052024;2;20230600023458;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600023459;2;2;05;04;6;1;1;6;978.8702556;43.057401116
052024;2;20230600024469;2;2;05;04;11;1;1;1;2010.6155426;4.9786710167
052024;2;20230600024470;2;2;05;04;7;1;1;1;1370.6264852;16.686916564
052024;2;20230600024472;2;2;05;04;7;1;1;1;1364.8234173;16.686916564
052024;2;20230600024473;2;2;05;04;11;1;1;1;1589.8128803;7.468006525
052024;2;20230600029736;2;2;05;04;7;1;1;6;1063.5251194;15.911171287
052024;2;20230600029737;2;2;05;04;7;1;1;6;870.71169037;31.822342573
052024;2;20230600029738;2;2;05;04;6;1;1;1;1324.4155931;22.578327106
052024;2;20230600031293;2;2;02;10;4;1;1;6;936.43558625;78.108280662
052024;2;20230600031294;2;2;02;10;7;3;3;6;801.11868778;19.706933377
052024;2;20230600031295;2;2;02;10;3;3;1;6;556.03564397;27.986276667
052024;2;20230600031296;2;2;02;10;3;1;1;6;888.10001837;64.909187482
052024;2;20230600031297;2;2;02;01;8;3;3;6;848.41756414;6.0862612984
052024;2;20230600031299;2;2;12;10;2;3;3;6;344.0987072;12.198042877
052024;2;20230600031300;2;2;12;10;10;3;3;6;963.52629507;24.396085754
052024;2;20230600032414;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600032415;2;2;05;04;7;1;1;1;1314.3496468;16.686916564
052024;2;20230600032416;2;2;05;04;9;1;1;6;1309.4906908;17.382042774
052024;2;20230600034463;2;2;01;09;7;3;3;6;552.92434249;18.755697331
052024;2;20230600034466;2;2;01;10;13;3;3;6;988.73017076;52.114338693
052024;2;20230600034468;2;2;01;10;7;1;1;6;1227.362017;135.16036707
052024;2;20230600034469;2;2;01;10;120;3;3;6;5619.5114753;28.300224016
052024;2;20230600039481;2;2;05;04;7;1;1;6;1063.5251194;15.911171287
052024;2;20230600039482;2;2;05;04;7;1;1;6;1083.0631083;15.911171287
052024;2;20230600039483;2;2;05;04;20;3;1;6;1732.5796491;31.938340115
052024;2;20230600043371;2;2;08;14;13;1;1;6;1891.3490142;930.90824305
052024;2;20230600043372;2;2;08;14;11;3;3;6;952.8062816;265.95680461
052024;2;20230600043373;2;2;08;14;4;2;1;6;761.25086327;978.93802247
052024;2;20230600043374;2;2;08;14;5;3;1;6;809.84797475;675.07582722
052024;2;20230600043375;2;2;08;14;7;1;1;6;1248.7118226;1545.5446727
052024;2;20230600043376;2;2;08;14;5;3;1;6;689.92322205;675.07582722
052024;2;20230600043377;2;2;08;14;4;1;1;6;773.97712724;995.72385112
052024;2;20230600043378;2;2;08;14;5;3;3;6;689.92322205;437.68719865
052024;2;20230600043379;2;2;08;14;5;3;3;6;779.9021587;475.36421189
052024;2;20230600043380;2;2;08;14;11;3;1;6;1282.5993515;675.07582722
052024;2;20230600043381;2;2;08;14;3;3;1;6;493.38073134;377.691474
052024;2;20230600043382;2;2;08;14;10;3;3;6;898.10602602;475.36421189
052024;2;20230600043383;2;2;08;14;8;3;3;6;1026.7458089;437.68719865
052024;2;20230600043384;2;2;08;14;7;3;3;6;940.04028446;475.36421189
052024;2;20230600043385;2;2;08;14;14;1;1;6;2397.9073783;855.4824309
052024;2;20230600043386;2;2;08;14;4;3;1;6;605.52659054;675.07582722
052024;2;20230600043387;2;2;08;14;10;3;1;6;898.10602602;675.07582722
052024;2;20230600043388;2;2;08;14;14;3;3;6;1098.1714991;237.68210594
052024;2;20230600043389;2;2;08;10;3;3;3;6;509.3064782;399.72826066
052024;2;20230600043390;2;2;08;01;5;1;1;6;1284.3331841;1163.9978957
052024;2;20230600047140;2;2;08;14;29;3;1;6;1960.1054227;675.07582722
052024;2;20230600047141;2;2;08;14;54;3;1;6;4309.599581;675.07582722
052024;2;20230600047142;2;2;08;14;18;3;1;6;1372.102861;621.56982015
052024;2;20230600047143;2;2;08;14;14;3;1;6;1114.1332969;621.56982015
052024;2;20230600047144;2;2;08;14;10;3;1;6;898.10602602;310.78491008
052024;2;20230600047145;2;2;08;14;120;3;3;6;7113.7007477;475.36421189
052024;2;20230600047146;2;2;08;14;3;3;3;6;518.96661611;218.84359932
052024;2;20230600047147;2;2;08;14;10;3;1;6;886.70474193;675.07582722
052024;2;20230600047148;2;2;08;14;8;1;1;6;1663.4029207;1420.3186228
052024;2;20230600047149;2;2;08;14;9;3;3;6;842.83366621;437.68719865
052024;2;20230600047150;2;2;08;14;49;3;3;6;3245.7075639;475.36421189
052024;2;20230600047151;2;2;08;14;77;3;1;6;4719.6751341;675.07582722
052024;2;20230600047152;2;2;08;14;28;3;1;6;1834.4847552;675.07582722
052024;2;20230600047153;2;2;08;14;4;1;1;6;887.63164046;1991.4477022
052024;2;20230600047154;2;2;08;14;7;3;1;6;722.19106837;621.56982015
052024;2;20230600047155;2;2;08;01;21;2;1;6;2712.8228649;404.06190451
052024;2;20230600047156;2;2;08;14;15;3;1;6;1206.0910757;337.53791361
052024;2;20230600048472;2;2;12;09;4;1;1;6;1355.5167095;880.81404873
052024;2;20240400000659;2;2;12;04;10;1;1;6;1337.0110124;1173.6020907
052024;2;20240400000660;2;2;04;04;10;3;1;6;984.52321777;605.05238727
052024;2;20240400000661;2;2;04;04;1;3;3;6;489.35441068;462.73200837
052024;2;20240400000662;2;2;04;04;7;1;1;6;984.47630666;1855.2770535
052024;2;20240400001275;2;2;15;09;6;1;1;1;2292.7572449;676.10182805
052024;2;20240400001347;2;2;15;09;3;1;1;6;2746.5248238;2174.6993413
052024;2;20240400001683;2;2;15;09;3;1;1;6;2459.0470796;2947.3523169
052024;2;20240400002052;2;2;09;04;8;1;1;6;1730.6845344;36.120155094
052024;2;20240400002110;8;2;12;04;6;1;1;6;1132.013931;254.36089153
052024;2;20240400002111;2;2;15;04;7;3;3;6;2630.8847569;182.68910218
052024;2;20240400002112;8;2;15;04;3;3;1;6;2109.5372038;563.54856693
052024;2;20240400002350;2;1;07;12;2;3;1;6;187.40246284;1229.7250455
052024;2;20240400003159;2;2;12;09;5;1;1;6;1275.8422118;2049.861409
052024;2;20240400003252;2;2;01;13;7;3;3;6;666.23675379;534.51544132
052024;2;20240400003255;2;2;01;09;12;1;1;6;1858.6477128;72.149753576
052024;2;20240400003337;2;2;01;13;6;3;3;6;634.39482436;133.62886033
052024;2;20240400003338;2;2;01;13;6;3;1;6;634.39482436;189.76946764
052024;2;20240400003339;2;2;01;13;7;3;3;6;800.250236;400.88658099
052024;2;20240400003340;2;2;01;10;11;3;3;6;1097.7989398;131.19529223
052024;2;20240400003997;2;2;02;04;4;1;3;6;1125.2977951;93.89130775
052024;2;20240400003998;2;2;02;04;4;1;1;6;1215.1974688;133.33724051
052024;2;20240400003999;2;2;02;04;5;1;1;6;1386.4396026;111.53807667
052024;2;20240400004001;2;2;12;04;3;1;1;6;1064.2553963;875.27165659
052024;2;20240400004026;2;2;02;04;4;1;1;1;1106.4009493;139.83806516
052024;2;20240400004027;2;2;02;04;11;1;1;6;2230.3592376;38.216708727
052024;2;20240400004751;2;2;15;02;18;3;3;6;3725.3419163;1132.6534049
052024;2;20240400005238;8;4;15;09;1;1;2;6;1143.9280024;323.54824346
052024;2;20240400005239;2;4;03;09;4;1;2;6;1081.904868;82.083276011
052024;2;20240400005240;2;4;03;09;8;2;1;6;1054.4656909;115.02816442
052024;2;20240400005241;8;4;08;01;10;1;1;6;1572.8313378;115.98495282
052024;2;20240400005242;8;4;15;09;6;1;1;6;4104.8317178;141.04767576
052024;2;20240400005243;8;4;14;13;1;3;1;6;2122.0702897;200.73250539
052024;2;20240400005244;2;4;03;09;3;1;2;6;622.52668778;88.669807708
052024;2;20240400005245;2;4;03;09;3;1;2;6;845.48727209;4433.4903854
052024;2;20240400005246;2;4;03;09;3;1;2;6;878.17520106;88.669807708
052024;2;20240400005248;2;4;08;09;3;1;3;6;660.19328922;126.57744541
052024;2;20240400005249;2;4;08;09;4;1;1;6;1045.2733046;168.1338084
052024;2;20240400005251;2;4;03;10;4;3;1;6;505.01189292;36.951482928
052024;2;20240400005254;2;4;03;09;14;3;3;6;974.88341602;18.732161249
052024;2;20240400005255;2;4;03;09;3;1;1;6;804.16515367;94.800977778
052024;2;20240400005256;8;4;08;09;2;1;1;6;553.9012588;384.36138346
052024;2;20240400005259;2;4;01;01;13;1;1;6;1705.0166843;136.14055125
052024;2;20240400005284;2;2;15;09;3;3;1;6;1482.6514571;904.87415133
052024;2;20240400005368;2;2;15;09;3;1;1;6;2374.3251683;2947.3523169
052024;2;20240400005384;2;2;15;09;3;1;1;6;2070.8735678;5894.7046338
052024;2;20240400005725;2;2;07;04;9;1;1;6;1696.7068889;93.85916152
052024;2;20240400005726;2;2;07;04;4;1;1;1;748.53988228;379.51951033
052024;2;20240400005727;2;2;07;04;3;1;1;6;929.72643715;412.63956136
052024;2;20240400005728;2;2;07;04;3;1;1;6;929.72643715;206.31978068
052024;2;20240400005729;2;2;12;04;3;1;1;6;641.73780261;1094.0895707
052024;2;20240400005731;2;2;09;04;10;3;1;6;1093.5705638;114.95567252
052024;2;20240400005734;2;2;09;04;3;1;1;6;1028.0730405;169.70019888
052024;2;20240400005805;2;2;07;04;10;3;1;6;896.89231677;102.14147249
052024;2;20240400005806;2;2;07;04;3;1;1;1;876.11323199;324.56827694
052024;2;20240400005807;2;2;07;04;3;1;1;6;592.17249198;412.63956136
052024;2;20240400005808;2;2;07;04;3;1;1;1;906.08373843;324.56827694
052024;2;20240400005809;2;2;09;04;4;3;1;6;749.9320738;31.530575267
052024;2;20240400005811;2;2;09;04;3;1;1;6;1028.0730405;339.40039776
052024;2;20240400005898;2;2;02;10;5;1;1;6;1090.3166063;1401.0730601
052024;2;20240400005899;2;2;02;10;15;3;1;6;1661.885981;1226.7441157
052024;2;20240400005901;2;2;02;10;7;1;3;6;1006.8707054;634.9419191
052024;2;20240400005971;2;2;02;10;6;3;3;6;744.77802881;358.92772618
052024;2;20240400005972;2;2;02;10;7;3;3;6;762.26804784;330.47938204
052024;2;20240400005974;2;2;02;10;10;3;3;6;952.74245679;330.47938204
052024;2;20240400005998;2;2;09;10;3;1;2;6;833.51652297;1954.199805
052024;2;20240400006065;2;2;14;13;21;3;3;6;3558.2840432;710.14735874
052024;2;20240400006384;2;3;13;09;6;1;1;1;672.57302048;868.82050078
052024;2;20240400006385;2;3;13;13;6;1;1;1;532.63834354;1723.6852517
052024;2;20240400006394;2;3;13;09;6;1;1;1;285.47016201;868.82050078
052024;2;20240400006396;2;3;13;13;6;1;1;1;532.63834354;861.84262586
052024;2;20240400006405;2;3;13;13;4;1;1;1;276.31414812;861.84262586
052024;2;20240400006411;2;3;14;09;7;1;1;1;960.66980949;601.5651462
052024;2;20240400006416;2;3;15;09;7;1;1;1;699.74549372;2182.6124244
052024;2;20240400006418;2;3;13;09;6;1;1;1;354.64549698;868.82050078
052024;2;20240400008192;8;1;07;07;1;2;1;6;96.11717851;2392.8196753
052024;2;20240400008229;8;3;08;14;20;3;1;6;2005.01142;87.348441881
052024;2;20240400008365;8;4;15;09;3;1;1;6;2753.582488;281.98560756
052024;2;20240400008366;8;4;13;09;2;1;1;6;1768.1561788;280.0425569
052024;2;20240400008367;8;4;01;04;12;3;1;6;1191.9127118;79.766069955
052024;2;20240400008368;8;4;01;01;6;3;1;6;884.45690948;25.006889968
052024;2;20240400008369;8;4;13;09;1;1;1;6;1476.083114;190.69686552
052024;2;20240400008370;8;4;14;13;6;1;1;6;2799.1471909;112.46151901
052024;2;20240400008371;2;4;03;09;3;1;1;6;581.20456936;189.60195556
052024;2;20240400008372;2;4;03;09;2;1;1;6;616.08038544;204.81600829
052024;2;20240400008373;2;4;13;09;2;1;1;6;1768.1561788;140.02127845
052024;2;20240400008375;2;4;09;09;5;3;3;6;747.1349275;25.899695783
052024;2;20240400008376;2;4;13;09;3;1;1;6;1958.277404;205.62433856
052024;2;20240400008378;2;4;14;13;3;1;1;6;2331.1246614;192.34218717
052024;2;20240400008380;2;4;03;10;5;1;1;6;1029.5222572;115.16885198
052024;2;20240400008383;8;4;13;09;1;1;1;6;1565.7031229;381.39373104
052024;2;20240400008384;8;4;13;09;5;1;1;6;2317.1517169;75.798601295
052024;2;20240400008386;2;4;03;09;2;1;1;6;616.08038544;102.40800415
052024;2;20240400008387;2;4;03;09;10;3;3;6;782.13826261;18.732161249
052024;2;20240400008388;2;4;08;01;4;1;1;6;1014.4746293;61.342104679
052024;2;20240400008389;2;4;03;09;3;1;1;6;804.16515367;189.60195556
052024;2;20240400008592;2;2;02;10;3;3;3;6;564.91781168;330.47938204
052024;2;20240400008646;2;2;09;10;3;3;3;6;375.60935082;619.83430136
052024;2;20240400008647;2;2;09;10;3;1;1;6;754.6942339;4178.650142
052024;2;20240400008746;2;2;09;10;4;1;1;6;899.33140137;1689.0924613
052024;2;20240400009468;2;2;14;02;21;1;2;6;6194.926281;442.47065505
052024;2;20240400010375;2;1;08;01;11;3;1;6;1049.6570469;301.23773529
052024;2;20240400010399;8;1;01;07;5;3;3;6;513.86531582;134.48582229
052024;2;20240400010410;8;1;08;10;35;3;1;6;1272.0479499;545.81346626
052024;2;20240400010414;8;1;01;01;27;3;1;6;1234.8019176;224.47968557
052024;2;20240400010415;8;1;08;01;5;3;1;6;466.66665718;337.07302107
052024;2;20240400010430;2;1;01;10;10;2;1;6;990.52223368;274.36471612
052024;2;20240400010436;2;1;01;05;60;3;1;6;4657.4074632;367.72554487
052024;2;20240400010464;2;1;01;01;14;3;1;6;1365.1456472;200.61454899
052024;2;20240400010465;2;1;01;01;14;2;1;6;1245.6191227;702.67589876
052024;2;20240400010472;2;1;06;01;21;2;1;6;1643.1108791;57.755663387
052024;2;20240400010473;2;1;08;01;7;2;1;6;1089.2305968;1199.3252115
052024;2;20240400010478;2;1;07;09;5;1;1;6;1006.5694293;1541.0344286
052024;2;20240400010573;2;4;14;13;8;1;1;6;3057.6716338;121.90209792
052024;2;20240400010574;2;4;12;12;4;3;3;6;722.76605085;22.727093532
052024;2;20240400010575;2;4;15;13;14;1;1;1;6866.1770678;12.810963594
052024;2;20240400010576;2;4;07;09;60;3;2;6;2288.7544133;14.434059525
052024;2;20240400010677;2;2;09;04;7;1;1;6;1576.2783429;214.06289886
052024;2;20240400011067;2;2;13;04;4;1;1;6;2274.9435859;220.47578408
052024;2;20240400011755;2;4;13;13;5;1;1;6;1983.1843657;132.95484954
052024;2;20240400011756;2;4;14;12;6;1;1;6;2479.616115;129.55980369
052024;2;20240400011757;8;4;06;01;35;3;3;6;2316.9406365;23.711200036
052024;2;20240400011758;2;4;14;13;3;1;1;6;1746.479345;157.87828775
052024;2;20240400011759;2;4;14;09;4;1;1;6;2132.5006455;334.23166148
052024;2;20240400012388;2;2;01;01;3;3;3;6;457.62109862;77.826689823
052024;2;20240400012393;2;2;01;13;3;1;1;6;1093.8227409;690.19336088
052024;2;20240400012432;2;2;01;13;6;3;3;6;634.39482436;133.62886033
052024;2;20240400012433;2;2;01;13;2;1;2;6;987.06872772;332.98559665
052024;2;20240400012436;2;2;01;12;16;3;3;6;1005.9189695;86.715827338
