A0_1;C9_0;ccaa_etapa;pernoc_etapa
20210700037020;01;13;5
20210800007443;01;04;7
20210800011177;01;04;7
20210800011190;01;04;15
20210800033296;01;04;7
20210800034074;01;13;21
20210800034074;02;12;3
20210800049368;01;04;7
20210800049369;01;04;7
20210800049370;01;04;8
20210800049371;01;04;7
20210800049434;01;04;3
20210800049436;01;04;7
20210800049437;01;04;4
20210900012744;01;04;7
20210900046827;01;05;60
20220700000468;01;10;3
20220700000469;01;15;1
20220700000469;02;02;3
20220700000469;03;10;3
20220700000469;04;10;1
20220700000473;01;10;4
20220700000563;01;01;7
20220700001477;01;13;2
20220700001477;02;10;5
20220700001593;01;13;6
20220700001593;02;01;8
20220700003267;01;10;7
20220700003268;01;10;32
20220700003269;01;10;10
20220700003270;01;10;9
20220700003271;01;10;7
20220700003272;01;10;30
20220700003273;01;10;11
20220700003274;01;10;14
20220700003275;01;10;7
20220700003276;01;10;5
20220700003278;01;10;7
20220700003279;01;09;1
20220700003279;02;10;4
20220700003281;01;10;7
20220700003284;01;10;7
20220700003285;01;08;7
20220700003286;01;10;7
20220700003288;01;10;10
20220700003293;01;13;3
20220700003293;02;01;4
20220700003293;03;09;2
20220700003725;01;09;5
20220700003739;01;09;2
20220700004047;01;16;10
20220700004527;01;04;3
20220700006073;01;10;3
20220700006074;01;10;7
20220700006075;01;10;5
20220700006076;01;10;5
20220700006077;01;10;5
20220700006078;01;10;5
20220700006079;01;10;7
20220700006080;01;10;5
20220700006081;01;10;5
20220700006082;01;10;11
20220700006083;01;10;5
20220700006084;01;10;3
20220700006085;01;10;5
20220700006087;01;09;2
20220700006087;02;10;3
20220700006371;01;01;3
20220700006371;02;01;2
20220700008005;01;10;9
20220700008006;01;10;6
20220700008007;01;10;9
20220700008008;01;10;6
20220700008009;01;10;6
20220700008010;01;10;9
20220700008011;01;10;60
20220700008012;01;10;4
20220700008013;01;10;3
20220700008014;01;10;5
20220700008014;02;10;2
20220700008016;01;10;6
20220700008016;02;01;7
20220700008018;01;10;3
20220700008018;02;09;2
20220700008020;01;10;14
20220700008021;01;10;5
20220700008022;01;10;3
20220700008023;01;10;6
20220700008024;01;10;10
20220700008557;01;09;3
20220700008803;01;09;4
20220700009816;01;10;21
20220700009817;01;10;7
20220700009818;01;10;7
20220700009820;01;10;6
20220700009821;01;10;6
20220700009822;01;10;7
20220700009823;01;10;14
20220700009824;01;10;3
20220700010018;01;09;2
20220700010157;01;13;1
20220700010250;01;01;3
20220700010258;01;13;5
20220700010258;02;01;1
20220700011541;01;09;7
20220700012052;01;01;2
20220700012052;02;01;2
20220700012052;03;01;2
20220700013380;01;10;6
20220700013381;01;10;7
20220700013382;01;13;60
20220700013383;01;10;4
20220700013384;01;10;14
20220700013385;01;10;14
20220700013386;01;10;14
20220700013387;01;10;7
20220700013388;01;10;4
20220700013389;01;10;14
20220700013669;01;09;3
20220700015212;01;12;30
20220700015424;01;10;2
20220700015424;02;10;6
20220700015425;01;10;5
20220700015426;01;10;3
20220700015427;01;10;5
20220700015586;01;01;2
20220700015586;02;01;2
20220700015586;03;01;2
20220700015586;04;10;2
20220700015586;05;01;2
20220700015588;01;10;21
20220700015589;01;10;7
20220700015590;01;10;2
20220700015591;01;10;4
20220700015592;01;10;6
20220700015593;01;09;6
20220700015594;01;10;14
20220700015595;01;10;11
20220700015596;01;10;9
20220700015597;01;10;14
20220700016352;01;09;5
20220700017491;01;10;4
20220700017493;01;10;7
20220700017494;01;10;10
20220700017495;01;10;3
20220700017495;02;10;4
20220700017496;01;10;2
20220700018817;01;09;10
20220700022576;01;13;3
20220700022662;01;13;10
20220700022829;01;04;14
20220700022830;01;04;7
20220700023258;01;10;5
20220700023259;01;10;5
20220700023260;01;10;7
20220700023261;01;10;2
20220700023263;01;10;10
20220700023264;01;10;9
20220700023265;01;10;9
20220700023266;01;10;4
20220700023267;01;10;5
20220700023268;01;10;10
20220700023269;01;10;4
20220700023270;01;10;12
20220700023271;01;10;7
20220700023272;01;10;4
20220700023287;01;02;4
20220700025249;01;01;1
20220700025263;01;01;1
20220700025273;01;07;1
20220700025280;01;09;1
20220700025283;01;07;1
20220700025283;02;01;1
20220700025284;01;10;1
20220700025284;02;01;2
20220700025947;01;01;15
20220700025948;01;13;6
20220700025949;01;13;4
20220700025950;01;08;13
20220700026034;01;12;14
20220700026037;01;13;3
20220700026037;02;07;2
20220700026037;03;16;4
20220700026038;01;13;21
20220700026039;01;13;10
20220700026039;02;14;4
20220700026647;01;10;3
20220700026649;01;10;7
20220700026651;01;10;10
20220700026652;01;10;2
20220700026653;01;10;14
20220700026654;01;10;6
20220700026655;01;10;14
20220700026656;01;10;28
20220700026657;01;10;6
20220700026658;01;10;7
20220700027008;01;13;7
20220700027306;01;07;1
