mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
092023;2;20220800000002;2;2;12;16;31;1;2;6;8289.0847393;13.594833143
092023;2;20220800000389;2;2;12;03;14;2;3;6;1877.8308773;120.94311981
092023;2;20220800014685;2;2;12;10;60;3;1;6;8259.5627221;304.8881176
092023;2;20220800024767;2;2;12;05;10;1;1;6;2612.4778589;325.59336575
092023;2;20220800044156;8;2;12;13;2;1;1;6;1298.9143137;1096.4773015
092023;2;20220800051167;2;2;01;10;13;3;3;6;1062.4489526;256.48310877
092023;2;20220900019315;2;2;12;13;3;1;1;6;1640.0090779;347.31231103
092023;2;20220900021398;2;2;12;13;5;1;2;6;2514.1325144;115.11689291
092023;2;20220900030128;2;2;12;10;6;3;1;6;1108.7182662;218.60803506
092023;2;20220900037810;2;2;02;10;4;1;1;6;925.78974006;247.63687246
092023;2;20221100002252;2;3;08;05;3;2;1;1;203.46560779;1664.0776519
092023;2;20221100003523;2;3;08;09;4;1;1;1;304.80103697;2047.0035131
092023;2;20221100003524;2;3;11;01;4;1;1;1;305.36266147;2184.1164867
092023;2;20221100003534;2;3;08;09;4;1;1;1;310.98004333;1023.5017566
092023;2;20221100005080;2;3;11;01;8;1;1;1;647.76258621;746.69591956
092023;2;20221100005082;2;3;12;05;5;1;1;1;372.31287296;2724.3910801
092023;2;20221100005086;2;3;13;01;9;1;1;1;662.22746978;798.62135566
092023;2;20221100005087;2;3;01;05;4;1;1;1;334.95786778;2495.3057459
092023;2;20221100005089;2;3;01;05;3;1;1;1;32.315060211;1479.8671295
092023;2;20221100005090;2;3;08;05;12;1;1;1;1423.1460998;607.25304044
092023;2;20221100005096;2;3;14;16;12;1;1;1;966.17415073;879.74664304
092023;2;20221100005097;2;3;12;05;5;1;1;1;377.93184416;2724.3910801
092023;2;20221100030947;2;3;14;09;7;1;1;1;891.5079797;1213.849775
092023;2;20221100030951;2;3;14;09;8;1;1;1;946.75769344;1158.8425033
092023;2;20221100030969;2;3;14;05;9;2;1;1;703.26255113;2559.4091204
092023;2;20230700001369;2;1;06;01;14;2;1;6;1762.3178229;107.04451656
092023;2;20230700001948;2;2;12;09;7;3;1;6;951.1346986;1070.794521
092023;2;20230700001951;2;2;12;09;4;1;1;6;1417.2217097;1822.1173993
092023;2;20230700003648;2;2;09;04;12;1;1;1;2654.8845792;98.560484626
092023;2;20230700004220;2;2;12;09;4;1;1;6;1417.2217097;911.05869964
092023;2;20230700004300;8;1;06;09;5;1;1;6;803.97464827;733.56808303
092023;2;20230700009073;2;2;12;13;4;1;2;6;1957.5539906;181.71405978
092023;2;20230700012840;2;2;09;04;9;1;1;6;1538.4171423;246.83339595
092023;2;20230700012841;2;2;09;04;5;1;1;1;1397.1459163;439.06074556
092023;2;20230700012842;2;2;09;04;7;1;1;6;1843.1439603;252.16819555
092023;2;20230700012919;2;2;09;04;7;1;1;6;1843.1439603;126.08409778
092023;2;20230700012920;2;2;09;04;8;1;1;6;2054.0290434;203.70490431
092023;2;20230700012921;2;2;09;04;6;1;1;6;1483.407525;1092.5647408
092023;2;20230700016883;2;2;09;04;7;3;1;6;830.69147373;146.40487556
092023;2;20230700016884;2;2;09;04;35;3;3;6;3486.0829845;75.881942179
092023;2;20230700016885;2;2;09;04;10;1;1;6;2225.3464946;132.93025367
092023;2;20230700016958;2;2;09;04;3;1;1;6;1026.8336677;592.16892555
092023;2;20230700016959;2;2;09;04;10;1;1;6;1635.7116053;332.32563417
092023;2;20230700016960;2;2;09;04;7;3;1;6;830.69147373;146.40487556
092023;2;20230700016961;2;2;09;04;4;1;1;6;1261.2959305;956.72425342
092023;2;20230700016962;2;2;09;04;3;1;1;6;1071.0018822;3849.0980161
092023;2;20230700018907;2;2;09;04;6;2;1;6;1718.331563;398.69340856
092023;2;20230700018908;2;2;09;04;5;1;1;6;1511.1364948;193.21372196
092023;2;20230700019002;2;2;09;04;6;1;1;1;1304.8885271;354.67925273
092023;2;20230700019003;2;2;09;04;4;3;1;6;661.9614713;255.21985598
092023;2;20230700019005;2;2;09;04;2;1;1;6;793.86449495;366.52571013
