mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
012024;2;20230100000001;2;2;03;09;14;3;1;6;509.83562499;981.03190993
012024;2;20230100000002;2;2;03;09;5;1;1;6;1069.0156204;308.07821983
012024;2;20230100000004;2;2;03;09;4;3;3;6;460.04805273;847.9084252
012024;2;20230100000579;2;2;15;09;26;3;3;6;5231.5002968;51.225040252
012024;2;20230100000641;2;2;14;09;6;1;1;6;2137.3595154;243.84800699
012024;2;20230100000645;2;2;14;09;4;1;1;6;1736.1379478;627.3876396
012024;2;20230100001560;2;2;14;13;12;3;3;6;2115.9022422;155.27256283
012024;2;20230100001808;2;1;01;15;14;3;3;6;877.80861159;142.88088733
012024;2;20230100001826;8;3;03;10;8;3;3;6;1235.7264937;79.353414317
012024;2;20230100001827;8;3;03;01;3;1;1;6;820.78420718;403.16543309
012024;2;20230100001829;8;3;01;01;3;3;3;6;907.43545199;173.74346379
012024;2;20230100001830;8;3;06;10;1;3;3;6;1338.6019203;99.603831649
012024;2;20230100001831;8;3;06;10;1;1;3;6;744.23961499;404.97537376
012024;2;20230100002007;2;1;07;13;10;3;3;6;590.18220416;1469.2870938
012024;2;20230100002028;2;1;07;13;12;3;3;6;636.07762327;1469.2870938
012024;2;20230100002037;2;1;07;16;15;3;3;6;881.97144446;1324.9249332
012024;2;20230100002786;2;2;09;13;5;3;3;6;873.64897097;402.81563751
012024;2;20230100002797;2;2;12;10;7;1;1;6;1228.3619369;449.87151554
012024;2;20230100003352;2;2;03;04;5;3;1;6;679.90569364;178.72967525
012024;2;20230100003353;2;2;03;04;8;3;1;6;807.930724;178.72967525
012024;2;20230100003386;8;2;14;17;15;3;3;6;2075.0573753;379.6584947
012024;2;20230100003461;8;2;14;03;14;3;3;6;1960.0635058;86.326621645
012024;2;20230100004351;2;1;01;09;5;1;1;6;801.40043276;96.777741759
012024;2;20230100004973;2;2;05;04;5;3;3;6;297.61056075;41.521398643
012024;2;20230100004974;2;2;05;04;6;1;1;1;1258.7127418;90.81962206
012024;2;20230100005119;2;2;05;04;7;3;3;6;751.24463822;83.042797286
012024;2;20230100005121;2;2;05;04;6;3;3;6;578.03046019;41.521398643
012024;2;20230100005122;2;2;05;04;14;3;3;6;1017.5264474;83.042797286
012024;2;20230100005428;2;2;03;10;21;3;1;6;1292.5948491;252.49203962
012024;2;20230100005526;2;2;03;10;10;3;1;6;526.69116612;252.49203962
