A0_1;C9_0;ccaa_etapa;pernoc_etapa
20210200000032;01;13;7
20210200000359;01;01;60
20210300007169;01;13;6
20210300016622;01;09;1
20210300016622;02;01;37
20220100004118;01;13;4
20220100010010;01;13;2
20220100018301;01;13;40
20220100018301;02;09;7
20220100018301;03;09;3
20220100022504;01;04;15
20220100022506;01;04;30
20220100027318;01;08;30
20220100027318;02;08;1
20220100033017;01;13;3
20220200000371;01;10;30
20220200000371;02;13;4
20220200000372;01;10;5
20220200000373;01;09;21
20220200000374;01;10;28
20220200000375;01;10;7
20220200000514;01;09;11
20220200000570;01;04;7
20220200000571;01;04;10
20220200000572;01;04;19
20220200000575;01;04;21
20220200000671;01;01;6
20220200000867;01;09;4
20220200000884;01;09;1
20220200000891;01;09;1
20220200001000;01;02;4
20220200002025;01;10;30
20220200002500;01;09;4
20220200002510;01;09;3
20220200002516;01;09;4
20220200003597;01;09;3
20220200003628;01;13;18
20220200003634;01;09;5
20220200003640;01;09;1
20220200003649;01;09;14
20220200004773;01;10;5
20220200004774;01;10;4
20220200004775;01;10;6
20220200004776;01;10;60
20220200004778;01;10;6
20220200005038;01;09;1
20220200005046;01;09;1
20220200005053;01;09;10
20220200005066;01;09;30
20220200005075;01;09;2
20220200008961;01;09;5
20220200008966;01;09;4
20220200008985;01;09;3
20220200008993;01;09;5
20220200009805;01;09;1
20220200009816;01;09;7
20220200009822;01;09;5
20220200009836;01;09;4
20220200009861;01;09;7
20220200009996;01;09;4
20220200010964;01;09;4
20220200011016;01;09;9
20220200012355;01;10;4
20220200013149;01;09;1
20220200013181;01;09;4
20220200015042;01;09;5
20220200015056;01;09;19
20220200015078;01;09;5
20220200015091;01;09;2
20220200015099;01;09;5
20220200018203;01;04;2
20220200018204;01;04;10
20220200018205;01;04;10
20220200018206;01;04;17
20220200018207;01;04;3
20220200018373;01;09;10
20220200018373;02;09;4
20220200018375;01;09;7
20220200018376;01;10;4
20220200018378;01;10;7
20220200018380;01;10;4
20220200018381;01;10;7
20220200018382;01;10;7
20220200018384;01;10;21
20220200018385;01;10;4
20220200018386;01;10;7
20220200018840;01;09;7
20220200018852;01;09;4
20220200018863;01;09;10
20220200018877;01;09;4
20220200018883;01;09;5
20220200018885;01;09;5
20220200019680;01;09;4
20220200019689;01;09;4
20220200019702;01;09;6
20220200020439;01;09;5
20220200020832;01;09;5
20220200020835;01;09;5
20220200020866;01;09;10
20220200020879;01;09;12
20220200020883;01;09;3
20220200022162;01;09;6
20220200022174;01;09;4
20220200022192;01;09;14
20220200022206;01;09;5
20220200022719;01;10;4
20220200022720;01;10;3
20220200022721;01;10;7
20220200022722;01;10;4
20220200022723;01;10;7
20220200022724;01;10;7
20220200022725;01;10;3
20220200022725;02;10;2
20220200022726;01;10;7
20220200022728;01;10;4
20220200022729;01;10;7
20220200022730;01;10;4
20220200022731;01;10;4
20220200022732;01;10;7
20220200022733;01;10;4
20220200023267;01;09;4
20220200023274;01;09;5
20220200023294;01;09;21
20220200023316;01;10;5
20220200023322;01;09;6
20220200024873;01;13;5
20220200024873;02;09;2
20220200024873;03;10;10
20220200026699;01;10;3
20220200027070;01;12;1
20220200028149;01;09;21
20220200028819;01;09;7
20220200028841;01;09;7
20220200029822;01;09;1
20220200029825;01;09;7
20220200029839;01;09;6
20220200030060;01;13;7
20220200030474;01;09;30
20220200031200;01;09;5
20220200031234;01;09;2
20220200031242;01;09;3
20220200031249;01;09;4
20220200031614;01;10;5
20220200031649;01;09;14
20220200032186;01;09;7
20220200032193;01;09;4
20220200032203;01;09;2
20220200032218;01;09;5
20220200032223;01;09;4
20220200032229;01;09;2
20220200032248;01;01;14
20220200033653;01;13;10
20220200034086;01;09;3
20220200034109;01;09;4
20220200034120;01;09;5
20220200034128;01;09;7
20220200034132;01;09;7
20220200034138;01;09;7
20220200035040;01;10;7
20220200035131;01;09;4
20220200036034;01;13;5
20220300000347;01;10;5
20220300000412;01;10;2
20220300001502;01;04;3
20220300002939;01;10;4
20220300002941;01;10;20
20220300003036;01;10;3
20220300003474;01;10;60
20220300007480;01;04;10
20220300014143;01;13;6
20220300015886;01;04;3
20220300018797;01;04;20
20220300018798;01;04;3
20220300018799;01;04;15
20220300018800;01;04;7
20220300018801;01;04;7
20220300018802;01;04;7
20220300018803;01;04;26
20220300019323;01;13;14
20220300023384;01;10;4
20220300023442;01;10;17
20220300025086;01;10;10
20220300025089;01;10;4
20220300025148;01;10;7
20220300027175;01;04;10
20220300027627;01;10;4
20220300028826;01;04;2
20220300028856;01;04;7
20220300030067;01;04;3
20220300030068;01;04;3
20220300030069;01;04;10
20220300030070;01;04;3
20220300031177;01;04;11
20220300031178;01;04;11
20220300031304;01;04;6
20220300035169;01;10;7
20220300036270;01;04;3
20220300036274;01;04;10
20230100000293;01;13;4
20230100000296;01;13;5
20230100000364;01;13;4
20230100000365;01;13;6
20230100000392;01;04;7
20230100000579;01;09;14
20230100000579;02;13;5
20230100000579;03;09;7
20230100000641;01;09;6
20230100000645;01;09;2
20230100000645;02;13;2
20230100001510;01;13;4
20230100001510;02;11;13
20230100001558;01;10;9
20230100001560;01;13;12
20230100001673;01;08;5
20230100001826;01;10;8
20230100001827;01;10;1
20230100001827;02;01;2
20230100001984;01;09;14
20230100001993;01;02;5
20230100001995;01;13;5
20230100002001;01;06;1
20230100002444;01;10;7
20230100002785;01;10;7
20230100002786;01;13;5
20230100002787;01;10;5
20230100002788;01;10;14
20230100002789;01;10;7
20230100002790;01;10;14
20230100002790;02;13;3
20230100002791;01;10;10
20230100002800;01;10;9
20230100002801;01;10;4
20230100002802;01;10;10
20230100002803;01;10;10
20230100002804;01;10;7
20230100002805;01;10;7
20230100002806;01;10;14
20230100002807;01;10;14
20230100002808;01;10;14
20230100002809;01;10;14
20230100002906;01;10;60
20230100002907;01;10;14
20230100002908;01;10;1
20230100002909;01;10;15
20230100002913;01;10;10
20230100002914;01;10;4
20230100002915;01;10;7
20230100002916;01;10;14
20230100002917;01;10;14
20230100002918;01;10;10
20230100002918;02;09;3
20230100002920;01;13;20
20230100003146;01;09;15
20230100003151;01;01;15
20230100003152;01;09;20
20230100003153;01;09;5
20230100003352;01;04;5
20230100003353;01;04;8
20230100003386;01;17;15
20230100003461;01;03;10
20230100003461;02;13;4
20230100003470;01;01;14
20230100003554;01;11;6
20230100004565;01;06;21
20230100004566;01;13;16
20230100004567;01;13;7
20230100004568;01;13;7
20230100004712;01;13;21
20230100004713;01;13;6
20230100004716;01;13;3
20230100004973;01;04;5
20230100004974;01;04;6
20230100005119;01;04;7
20230100005121;01;04;6
20230100005122;01;04;14
20230100005428;01;10;21
20230100005526;01;10;10
20230100005528;01;10;10
20230100005529;01;10;4
20230100005561;01;16;14
20230100005568;01;16;12
20230100005568;02;09;2
20230100005692;01;13;14
20230100005693;01;10;37
20230100005789;01;13;5
20230100005838;01;13;14
20230100005838;02;09;2
20230100006225;01;07;12
20230100006226;01;13;16
20230100006229;01;13;10
20230100006333;01;13;1
20230100006333;02;01;6
20230100006334;01;01;10
20230100006336;01;01;14
20230100006364;01;10;14
20230100006367;01;10;14
20230100006378;01;01;14
20230100006384;01;16;1
20230100006530;01;15;2
20230100006532;01;01;1
20230100006957;01;04;5
20230100006958;01;04;14
20230100006959;01;04;15
20230100006960;01;04;9
20230100006961;01;04;14
20230100006962;01;04;3
20230100007622;01;04;4
20230100007692;01;04;3
20230100007693;01;04;8
20230100007956;01;13;14
20230100008126;01;13;21
20230100008177;01;13;5
20230100008177;02;09;4
20230100008308;01;14;30
20230100008325;01;07;1
20230100008401;01;01;1
20230100008404;01;13;10
20230100008406;01;10;14
20230100008407;01;14;10
20230100008410;01;10;14
20230100008980;01;16;14
20230100008980;02;16;1
20230100010354;01;09;5
20230100010354;02;13;2
20230100010354;03;05;9
20230100010681;01;09;12
20230100011409;01;10;15
20230100011412;01;01;15
20230100011418;01;01;1
20230100011609;01;13;11
20230100011708;01;04;12
20230100011870;01;01;14
20230100012102;01;09;15
20230100012104;01;09;15
20230100012111;01;01;21
20230100013127;01;13;1
20230100013127;02;14;1
