mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
042023;2;20210400002133;2;2;15;09;30;3;3;6;4337.0553665;347.55753995
042023;2;20210400002167;2;2;15;09;45;3;3;6;4665.6876577;347.55753995
042023;2;20210400002172;2;2;12;09;5;3;3;6;962.06325837;365.10604735
042023;2;20210400007088;2;2;12;09;30;3;3;6;1806.8596938;365.10602341
042023;2;20210400011469;8;2;12;13;7;1;2;6;2513.4118767;187.21969801
042023;2;20210400015449;2;2;12;13;14;1;2;6;5204.1978396;55.151634362
042023;2;20210400019184;2;2;15;13;30;2;3;6;5608.5859072;1028.7391404
042023;2;20210400025374;2;2;12;09;1;1;2;6;836.58576034;3402.2120356
042023;2;20210500013537;2;2;12;04;7;1;1;1;1110.237107;56.564876931
042023;2;20210500013538;2;2;12;04;7;1;1;1;1110.237107;56.564876931
042023;2;20210500013539;2;2;12;04;7;1;1;1;1486.4816326;37.709917954
042023;2;20210500018973;2;2;12;04;10;3;1;6;1206.9315966;138.46983657
042023;2;20210500025840;2;2;12;13;4;3;3;6;958.74849553;187.37112868
042023;2;20210500028800;2;2;12;04;7;1;1;1;1162.5323624;75.419835909
042023;2;20210500028802;2;2;12;04;7;1;1;1;1110.237107;56.564876931
042023;2;20210600006137;2;2;15;13;3;1;1;6;3464.3985169;667.74222838
042023;2;20210600029572;8;2;15;13;4;1;1;6;4151.5249333;467.81600828
042023;2;20210600039562;2;2;15;09;90;2;2;6;12237.073806;1015.775188
042023;2;20220400000788;2;2;02;10;5;1;1;6;1048.4340608;438.38501203
042023;2;20220400000789;2;2;02;10;4;1;1;6;918.25648625;467.39858378
042023;2;20220400000790;2;2;02;10;4;1;1;6;918.25648625;467.39858378
042023;2;20220400000826;2;2;03;10;13;2;3;6;1060.4645112;347.14956605
042023;2;20220400000827;2;2;03;10;6;2;3;6;776.29753605;347.14956605
042023;2;20220400000828;2;2;03;10;6;1;3;1;1164.3661159;239.38014491
042023;2;20220400000840;2;2;02;10;5;1;1;6;1142.1277434;438.38501203
042023;2;20220400000841;2;2;02;10;4;1;2;6;1144.2756823;117.63397763
042023;2;20220400000842;2;2;02;10;5;1;1;6;1048.4340608;438.38501203
042023;2;20220400000844;2;2;02;10;5;1;3;1;1045.9020329;5564.8396715
042023;2;20220400000848;2;2;02;10;4;1;1;6;918.25648625;467.39858378
042023;2;20220400000869;2;2;03;10;2;1;2;1;606.31653681;374.28447808
042023;2;20220400000870;2;2;03;10;1;3;3;6;248.01170924;141.38172268
042023;2;20220400000871;2;2;03;10;6;1;2;1;1426.9695644;3134.2117813
042023;2;20220400000914;8;2;15;01;6;1;1;6;4409.7056883;327.33824937
042023;2;20220400000922;2;2;15;13;11;1;1;6;6053.6945573;53.811921677
042023;2;20220400001445;8;2;15;01;6;1;2;6;4664.5736332;216.40585528
042023;2;20220400001553;2;2;15;13;10;3;1;6;1483.708097;479.42851274
042023;2;20220400001556;2;2;12;13;60;2;2;6;7547.2523443;547.61275929
042023;2;20220400001839;2;2;08;10;4;3;3;6;536.35678326;6.2700810504
042023;2;20220400001840;2;2;08;10;4;3;3;6;536.35678326;3.1350405252
042023;2;20220400001841;2;2;08;10;7;3;3;6;621.24976138;6.2700810504
042023;2;20220400001842;2;2;08;10;11;3;3;6;776.12967338;3.1350405252
042023;2;20220400001843;2;2;08;10;13;3;3;6;1063.4699908;3.1350405252
042023;2;20220400001844;2;2;08;10;13;3;3;6;887.0462533;3.1350405252
042023;2;20220400001845;2;2;08;10;10;3;1;6;1222.5091272;10.495431761
042023;2;20220400001846;2;2;08;10;6;3;3;6;575.83405921;6.2700810504
042023;2;20220400001847;2;2;08;10;7;3;3;6;633.43715801;3.1350405252
042023;2;20220400001848;2;2;08;10;11;3;3;6;853.44781371;3.1350405252
042023;2;20220400001849;2;2;08;09;6;3;3;6;488.69648543;3.0005319384
042023;2;20220400001850;2;2;08;10;7;3;1;6;613.17851267;14.996918936
042023;2;20220400001904;2;2;08;14;4;1;3;6;949.98898787;380.80769041
042023;2;20220400001905;2;2;08;01;32;3;1;6;3055.9935123;610.78752588
042023;2;20220400001906;2;2;08;14;6;1;1;6;1206.1542606;1030.0805328
042023;2;20220400001907;2;2;08;14;16;3;1;6;2519.7290594;621.83144612
042023;2;20220400001908;2;2;08;14;12;3;1;6;1663.0522091;621.83144612
042023;2;20220400003070;2;2;02;10;3;1;1;6;791.0265386;21.569322147
042023;2;20220400003071;2;2;02;10;3;1;3;6;851.95134652;20.29037744
042023;2;20220400003072;2;2;02;10;3;1;1;6;791.0265386;21.569322147
042023;2;20220400003073;2;2;02;10;7;1;1;6;1273.7279444;16.692051606
042023;2;20220400003074;2;2;02;10;3;1;1;6;783.46184727;10.784661073
042023;2;20220400003075;2;2;02;10;3;3;1;6;676.76133779;9.6300072009
042023;2;20220400003076;2;2;02;10;3;1;1;6;791.0265386;21.569322147
042023;2;20220400003077;2;2;02;10;3;1;1;6;791.0265386;21.569322147
042023;2;20220400003605;2;1;06;01;1;3;3;6;245.35446525;271.71278111
042023;2;20220400003948;2;2;03;10;2;1;3;6;494.53255889;497.12966372
042023;2;20220400003949;2;2;03;10;3;3;3;6;457.17268875;141.38172268
042023;2;20220400003950;2;2;03;10;4;1;1;6;934.75516509;733.58507674
042023;2;20220400004010;2;2;03;10;3;1;2;1;862.35745794;293.98676353
042023;2;20220400004044;2;2;03;10;3;1;1;6;672.60214159;311.3173127
042023;2;20220400004094;2;2;14;09;3;1;1;6;1427.2086174;1173.0072831
042023;2;20220400004238;2;2;14;01;10;1;1;6;3404.0567774;232.94734879
042023;2;20220400004985;2;2;02;10;15;3;3;6;1161.2124433;66.458732094
042023;2;20220400004986;2;2;02;10;19;1;1;6;2949.6205009;268.10396275
042023;2;20220400004987;2;2;02;10;1;1;2;6;418.60407617;211.42793984
042023;2;20220400004988;2;2;03;10;6;1;1;6;972.63282686;301.72489818
042023;2;20220400005060;2;2;03;10;1;1;2;6;374.93583547;376.67018937
042023;2;20220400005061;2;2;03;10;3;3;3;6;437.65894434;148.4167077
042023;2;20220400005062;2;2;03;10;5;1;3;6;937.11546416;240.90596804
042023;2;20220400005063;2;2;03;10;17;3;3;6;1156.6386453;141.38172268
042023;2;20220400005064;2;2;03;10;3;2;1;1;523.23399212;1400.5507767
042023;2;20220400005073;2;2;02;10;6;3;1;6;805.88183668;222.48933691
042023;2;20220400005074;2;2;02;10;5;1;1;6;1048.4340608;438.38501203
042023;2;20220400005075;2;2;02;10;5;3;3;6;802.74126067;66.458732094
042023;2;20220400005120;2;2;03;10;1;1;2;1;414.95345564;953.02842109
042023;2;20220400005121;2;2;03;10;10;1;1;6;1311.9800736;57.422883222
042023;2;20220400005122;2;2;03;10;4;3;1;6;512.64412976;450.87992049
042023;2;20220400005123;2;2;03;10;5;1;1;6;937.11546416;384.13615866
042023;2;20220400005512;2;2;14;16;3;1;2;6;2034.5657937;215.40922491
042023;2;20220400006372;8;1;06;01;4;2;1;6;388.94546026;441.52780641
042023;2;20220400006419;2;1;06;01;3;2;1;6;717.53148003;1063.8271149
042023;2;20220400007256;2;2;05;04;4;1;1;6;827.45866653;20.628436674
042023;2;20220400007257;2;2;05;04;4;1;1;6;827.45866653;20.628436674
042023;2;20220400007258;2;2;05;04;31;3;3;6;1898.4049509;26.9483545
042023;2;20220400007259;2;2;12;04;4;1;1;6;1092.7687294;830.71775742
