A0_1;C9_0;ccaa_etapa;pernoc_etapa
20230800000018;01;05;10
20230800000019;01;05;35
20230800000020;01;05;7
20230800000044;01;05;7
20230800000045;01;05;7
20230800000046;01;05;7
20230800000047;01;05;10
20230800000048;01;05;11
20230800000049;01;05;7
20230800000050;01;05;14
20230800000078;01;05;7
20230800000079;01;05;7
20230800000080;01;05;7
20230800000081;01;05;14
20230800000082;01;05;14
20230800000083;01;05;10
20230800000084;01;05;6
20230800000085;01;05;10
20230800000096;01;05;14
20230800000097;01;05;14
20230800000098;01;05;7
20230800000099;01;05;14
20230800000124;01;05;10
20230800000125;01;05;8
20230800000126;01;05;7
20230800000127;01;05;7
20230800000128;01;05;7
20230800000129;01;05;9
20230800000130;01;05;10
20230800000154;01;05;9
20230800000155;01;05;7
20230800000156;01;05;13
20230800000157;01;05;7
20230800000158;01;05;7
20230800000159;01;05;12
20230800000160;01;05;9
20230800000174;01;05;14
20230800000177;01;05;7
20230800000178;01;05;7
20230800000179;01;05;28
20230800000180;01;05;21
20230800000181;01;05;7
20230800000183;01;05;9
20230800000184;01;05;7
20230800000185;01;05;9
20230800000186;01;05;7
20230800000187;01;05;10
20230800000188;01;05;17
20230800000190;01;05;7
20230800000191;01;05;30
20230800000192;01;05;5
20230800000194;01;05;7
20230800000196;01;05;9
20230800000198;01;05;9
20230800000211;01;05;14
20230800000212;01;05;96
20230800000214;01;05;14
20230800000216;01;05;9
20230800000217;01;05;7
20230800000218;01;05;12
20230800000220;01;05;6
20230800000221;01;05;6
20230800000222;01;05;6
20230800000224;01;05;30
20230800000226;01;05;7
20230800000228;01;05;30
20230800000230;01;05;14
20230800000231;01;05;10
20230800000232;01;05;7
20230800000235;01;04;7
20230800000238;01;04;10
20230800000239;01;04;7
20230800000241;01;04;1
20230800000241;02;04;1
20230800000241;03;04;4
20230800000266;01;04;7
20230800000267;01;04;3
20230800000268;01;04;15
20230800000269;01;04;7
20230800000269;02;04;7
20230800000270;01;04;7
20230800000271;01;04;10
20230800000272;01;04;10
20230800000274;01;04;7
20230800000275;01;04;7
20230800000276;01;04;9
20230800000277;01;04;7
20230800000278;01;04;7
20230800000295;01;04;7
20230800000296;01;04;7
20230800000297;01;04;7
20230800000298;01;04;8
20230800000300;01;04;7
20230800000301;01;04;7
20230800000302;01;04;7
20230800000303;01;04;7
20230800000328;01;04;7
20230800000329;01;04;10
20230800000330;01;04;12
20230800000331;01;04;7
20230800000332;01;04;5
20230800000333;01;04;7
20230800000334;01;04;7
20230800000335;01;04;7
20230800000336;01;04;7
20230800000337;01;04;7
20230800000338;01;04;5
20230800000339;01;04;10
20230800000363;01;04;16
20230800000364;01;04;14
20230800000365;01;04;9
20230800000366;01;04;7
20230800000367;01;04;6
20230800000370;01;04;6
20230800000371;01;04;11
20230800000372;01;04;4
20230800000374;01;04;6
20230800000407;01;04;7
20230800000409;01;04;7
20230800000410;01;04;7
20230800000411;01;04;3
20230800000436;01;04;15
20230800000437;01;04;13
20230800000438;01;04;7
20230800000439;01;04;4
20230800000440;01;04;5
20230800000441;01;04;8
20230800000442;01;04;6
20230800000443;01;04;7
20230800000444;01;04;5
20230800000445;01;04;10
20230800000446;01;04;5
20230800000447;01;04;7
20230800000448;01;04;7
20230800000501;01;12;2
20230800000502;01;12;1
20230800000502;02;12;1
20230800000502;03;12;3
20230800000502;04;12;3
20230800000502;05;12;1
20230800000503;01;16;2
20230800000503;02;12;3
20230800000503;03;12;2
20230800000503;04;12;4
20230800000503;05;12;4
20230800000529;01;12;4
20230800000529;02;12;2
20230800000529;03;12;3
20230800000530;01;12;30
20230800000531;01;12;7
20230800000532;01;12;16
20230800000533;01;10;4
20230800000534;01;10;5
20230800000535;01;10;11
20230800000536;01;10;1
20230800000536;02;10;5
20230800000537;01;10;2
20230800000537;02;10;3
20230800000540;01;10;2
20230800000542;01;10;5
20230800000543;01;10;3
20230800000545;01;10;7
20230800000547;01;10;6
20230800000548;01;10;7
20230800000549;01;10;6
20230800000550;01;10;14
20230800000550;02;10;12
20230800000578;01;10;1
20230800000579;01;10;8
20230800000580;01;10;21
20230800000580;02;10;7
20230800000581;01;09;3
20230800000581;02;10;3
20230800000582;01;10;6
20230800000583;01;10;14
20230800000584;01;10;3
20230800000585;01;10;14
20230800000586;01;01;9
20230800000586;02;10;5
20230800000586;03;10;7
20230800000589;01;10;3
20230800000590;01;10;4
20230800000592;01;09;7
20230800000592;02;10;7
20230800000593;01;10;7
20230800000595;01;10;15
20230800000596;01;10;3
20230800000597;01;10;4
20230800000598;01;10;6
20230800000599;01;10;6
20230800000601;01;10;4
20230800000627;01;10;4
20230800000628;01;10;3
20230800000629;01;10;3
20230800000630;01;10;2
20230800000631;01;10;3
20230800000632;01;10;5
20230800000640;01;13;4
20230800000640;02;09;2
20230800000641;01;09;5
20230800000643;01;09;6
20230800000645;01;09;5
20230800000646;01;09;6
20230800000647;01;09;3
20230800000648;01;09;6
20230800000653;01;09;2
20230800000656;01;16;5
20230800000658;01;09;3
20230800000658;02;01;2
20230800000659;01;09;3
20230800000660;01;09;4
20230800000662;01;13;5
20230800000662;02;09;4
20230800000663;01;09;5
20230800000664;01;09;14
20230800000665;01;09;2
20230800000666;01;09;1
20230800000666;02;10;6
20230800000666;03;10;3
20230800000666;04;10;3
20230800000719;01;09;2
20230800000720;01;09;5
20230800000721;01;09;2
20230800000722;01;09;3
20230800000723;01;09;4
20230800000724;01;09;5
20230800000726;01;01;15
20230800000727;01;09;7
20230800000728;01;09;2
20230800000731;01;09;3
20230800000732;01;09;7
20230800000733;01;09;14
20230800000734;01;09;1
20230800000736;01;09;6
20230800000737;01;09;5
20230800000738;01;09;5
20230800000739;01;09;3
20230800000740;01;09;5
20230800000741;01;04;7
20230800000741;02;09;3
20230800000742;01;09;2
20230800000743;01;09;5
20230800000744;01;09;3
20230800000745;01;09;5
20230800000771;01;09;5
20230800000772;01;09;3
20230800000773;01;09;1
20230800000774;01;09;13
20230800000775;01;09;4
20230800000776;01;09;11
20230800000777;01;09;4
20230800000778;01;09;4
20230800000779;01;09;3
20230800000783;01;09;21
20230800000785;01;09;4
20230800000786;01;09;3
20230800000787;01;09;6
20230800000788;01;09;4
20230800000789;01;09;5
20230800000790;01;09;4
20230800000791;01;10;2
20230800000791;02;02;4
20230800000791;03;09;1
20230800000792;01;09;7
20230800000793;01;09;3
20230800000794;01;09;6
20230800000810;01;13;7
20230800000810;02;01;7
20230800000811;01;10;1
20230800000814;01;10;14
20230800000817;01;10;10
20230800000821;01;10;30
20230800000836;01;10;18
20230800000841;01;01;1
20230800000857;01;07;1
20230800000865;01;16;1
20230800000869;01;09;21
20230800000870;01;09;21
20230800000874;01;09;14
20230800000892;01;09;21
20230800000893;01;09;5
20230800000981;01;16;1
20230800000981;02;16;1
20230800000981;03;16;1
20230800001001;01;16;1
20230800001013;01;14;1
20230800001016;01;01;1
20230800001019;01;09;2
20230800001023;01;01;1
20230800001025;01;01;3
20230800001025;02;09;1
20230800001029;01;01;1
20230800001030;01;09;1
20230800001030;02;10;1
20230800001030;03;14;1
20230800001033;01;10;1
20230800001038;01;09;2
20230800001038;02;16;2
20230800001048;01;16;1
20230800001048;02;16;1
20230800001053;01;16;2
20230800001053;02;16;1
20230800001059;01;16;4
20230800001059;02;16;1
20230800001067;01;16;1
20230800001067;02;16;1
20230800001068;01;16;1
20230800001068;02;16;1
20230800001162;01;10;24
20230800001163;01;10;21
20230800001164;01;09;4
20230800001168;01;09;17
20230800001170;01;13;1
20230800001170;02;09;1
20230800001172;01;10;10
20230800001178;01;10;21
20230800001180;01;09;14
20230800001183;01;09;4
