mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
082024;2;20230700028493;2;2;02;14;7;3;3;6;1132.1084493;38.674410345
082024;2;20230700028494;2;2;02;14;7;3;3;6;940.64743339;38.674410345
082024;2;20230700028495;2;2;02;14;6;3;1;6;1386.5054571;73.624451572
082024;2;20230700035455;2;2;02;14;11;3;3;6;1121.7714281;19.337205173
082024;2;20230700035456;2;2;02;14;12;3;1;6;1143.4572783;148.63743179
082024;2;20230700035457;2;2;02;14;90;3;3;6;6684.1292601;19.156562498
082024;2;20230700035458;2;2;02;14;14;3;3;6;1545.3932739;38.313124996
082024;2;20230800000542;2;2;09;10;5;1;1;6;1233.193298;1104.4049867
082024;2;20230800000543;2;2;09;10;3;1;1;6;909.4429565;1870.3477953
082024;2;20230800000582;2;2;09;10;6;3;1;6;735.17808645;476.47617864
082024;2;20230800000584;2;2;09;10;3;3;3;6;547.17716994;495.90295071
082024;2;20230800000596;2;2;09;10;3;3;3;6;336.63916639;245.63518315
082024;2;20230800000597;2;2;09;10;4;1;1;6;1121.5449328;718.61349697
082024;2;20230800000857;8;1;03;07;1;1;1;6;233.2384949;1886.1458717
082024;2;20230800000865;8;1;03;16;1;1;3;6;157.21873769;994.93244372
082024;2;20230800001391;2;2;11;04;9;1;1;1;1917.0697295;161.72866423
082024;2;20230800001393;2;2;11;04;14;3;1;6;1744.8865252;35.882494765
082024;2;20230800004844;2;2;11;04;14;2;1;6;2381.3329534;526.41706817
082024;2;20230800005355;8;1;03;07;1;1;1;6;229.74479294;1886.1458717
082024;2;20230800005360;2;1;07;12;4;3;2;6;196.09273975;1903.0677734
082024;2;20230800005362;2;1;07;16;6;1;1;6;875.99207956;5068.7200165
082024;2;20230800005367;8;1;03;16;1;2;3;6;123.59305582;776.26653156
082024;2;20230800005598;2;3;13;09;6;1;1;1;2470.3772199;320.22178014
082024;2;20230800005616;2;3;05;01;4;2;1;1;315.4218689;2091.5999611
082024;2;20230800006015;2;2;12;10;11;2;1;6;2209.8995666;1500.2090954
082024;2;20230800009350;2;1;07;12;4;2;1;6;288.91329609;6822.7140289
082024;2;20230800009927;2;1;07;11;2;1;1;6;305.5217864;3165.4679416
082024;2;20230800009931;2;1;07;13;1;1;1;6;235.908078;6681.4713075
082024;2;20230800010381;8;1;03;07;1;1;3;6;145.09141695;981.52367861
082024;2;20230800010389;8;1;03;17;3;3;3;6;301.71805907;902.902206
082024;2;20230800010411;2;1;07;12;2;1;1;6;347.20352708;9253.654704
082024;2;20230800010873;8;1;03;11;1;2;1;6;218.32395967;993.9313959
082024;2;20230800010878;2;1;07;11;2;1;1;6;225.57550947;3165.4679416
082024;2;20230800014082;2;1;07;11;1;1;2;6;181.21746179;2737.3756029
082024;2;20230800015499;2;3;08;16;4;2;1;1;438.36736864;677.51725572
082024;2;20230800017212;8;1;03;07;1;1;3;6;229.74479294;981.52367861
082024;2;20230800017213;8;1;07;06;40;3;2;6;882.1294997;1666.5267236
082024;2;20230800017659;2;1;07;11;2;3;3;6;87.11435241;402.99031686
082024;2;20230800017661;8;1;03;11;1;3;3;6;195.68706008;179.45144893
082024;2;20230800017679;2;1;07;11;5;3;2;6;38.698943441;616.09070124
082024;2;20230800017681;2;1;07;01;3;1;1;1;633.22389174;5346.5872643
082024;2;20230800018964;2;2;12;09;4;2;1;6;1080.0074103;693.93293534
082024;2;20230800020925;2;2;11;04;17;2;1;6;2685.5385592;78.584561582
082024;2;20230800021833;8;1;03;12;29;3;3;6;1632.5479327;519.69221998
082024;2;20230800021856;2;1;07;12;1;1;1;6;203.78989518;9519.1897814
082024;2;20230800026713;2;2;02;14;14;3;1;6;1797.5906862;148.63743179
082024;2;20230800026714;2;2;02;14;6;3;3;6;779.84928313;38.674410345
082024;2;20230800026715;2;2;02;14;11;1;1;6;2603.0952184;300.86558701
082024;2;20230800026716;2;2;02;01;14;3;1;6;1753.1937517;187.80419002
082024;2;20230800026717;2;2;02;14;7;3;3;6;1112.7590752;38.674410345
082024;2;20230800026718;2;2;08;14;9;3;3;6;975.2133854;174.57825155
082024;2;20230800026719;2;2;08;14;6;3;1;6;987.34035623;221.56300788
082024;2;20230800026720;2;2;08;14;14;3;1;6;1512.8289023;221.56300788
082024;2;20230800026721;2;2;08;14;8;3;3;6;915.41093393;116.38550103
082024;2;20230800026722;2;2;08;14;14;3;1;6;1263.8241049;110.78150394
082024;2;20230800026723;2;2;08;14;7;1;1;6;1537.8666384;363.97203279
082024;2;20230800026724;2;2;08;14;11;1;1;6;2346.5770025;416.38914669
082024;2;20230800026725;2;2;08;10;9;1;1;6;1823.0259305;494.05340953
082024;2;20230800026726;2;2;08;14;10;1;1;6;2142.1847472;478.79439003
082024;2;20230800026727;2;2;08;01;5;3;1;6;696.01243172;111.89153157
082024;2;20230800026728;2;2;08;14;5;3;3;6;743.11741531;116.38550103
082024;2;20230800026729;2;2;08;01;28;1;3;6;5533.8527783;7.1502850275
082024;2;20230800026730;2;2;08;14;6;3;1;6;745.67530121;223.65230415
082024;2;20230800027051;2;1;07;12;6;1;1;6;932.04824068;8263.5471337
082024;2;20230800028958;2;3;15;01;11;2;1;6;1374.7429333;2001.5039999
082024;2;20230800029229;2;1;07;01;9;1;1;1;1650.2737597;2528.2427664
082024;2;20230800029235;2;1;07;13;3;2;1;6;244.88728292;5823.8500761
082024;2;20230800029247;2;1;07;11;3;1;1;1;534.78943571;3180.241459
082024;2;20230800029249;2;1;07;11;3;1;3;1;593.4766036;1654.9527492
082024;2;20230800029403;2;2;12;09;14;1;1;1;4282.1693591;349.3929669
082024;2;20230800030306;2;2;09;10;3;1;1;6;957.19919482;1870.3477953
082024;2;20230800030307;2;2;09;10;9;1;1;6;1712.0656926;192.53528717
082024;2;20230800030309;2;2;09;10;4;1;1;6;1097.9648967;1437.2269939
082024;2;20230800030310;2;2;09;10;6;3;3;6;767.67634405;247.95147536
082024;2;20230800030798;2;1;07;12;4;1;1;6;569.67483739;8744.5990077
082024;2;20230800030808;2;1;07;12;4;2;1;6;418.87502127;6822.7140289
082024;2;20230800032548;2;1;07;12;2;1;1;6;335.62266663;9253.654704
082024;2;20230800034385;2;2;08;14;4;1;1;6;1023.2749729;553.37173288
082024;2;20230800034386;2;2;08;14;14;3;1;6;1490.9420357;221.56300788
082024;2;20230800034387;2;2;08;14;8;3;1;6;1174.9742835;223.65230415
082024;2;20230800034388;2;2;08;14;6;3;3;6;650.15398981;57.649130379
082024;2;20230800034389;2;2;08;14;12;3;1;6;1130.7718975;221.56300788
