mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
072024;2;20220700001477;2;2;12;10;7;1;1;6;2171.3144899;198.16129795
072024;2;20220700001593;2;2;12;01;14;3;3;6;1695.8808777;300.18820058
072024;2;20220700010250;8;2;12;01;3;1;2;6;1093.0176627;617.31255248
072024;2;20220700022662;2;2;12;13;10;3;1;6;983.84506079;1419.0039031
072024;2;20220700034608;2;2;12;13;14;1;1;6;3719.4302749;5.3125820856
072024;2;20220700034747;2;2;12;13;6;3;1;6;839.18894144;709.50195153
072024;2;20220700044696;2;2;12;16;1;1;1;6;689.91155325;4627.6451512
072024;2;20220700048477;2;2;12;10;7;3;2;6;1429.011198;334.72212736
072024;2;20220800009711;2;2;01;10;10;3;3;6;891.96886116;77.615778854
072024;2;20220800051167;2;2;01;10;13;3;3;6;1125.9772777;51.743852569
072024;2;20220900037882;2;2;01;10;7;3;1;6;694.34009621;93.481136863
072024;2;20230700001302;8;1;03;07;13;3;1;6;795.45660457;338.33423045
072024;2;20230700001369;2;1;06;01;14;2;1;6;1726.056368;259.2797298
072024;2;20230700001371;2;1;03;01;60;3;1;6;2620.8635273;310.01447548
072024;2;20230700001948;2;2;12;09;7;3;1;6;1000.2204072;1022.8596771
072024;2;20230700001951;2;2;12;09;4;1;1;6;1462.0055238;1283.6879276
072024;2;20230700002213;2;2;14;13;3;1;1;6;1678.626727;1008.4715262
072024;2;20230700003062;2;1;07;12;4;3;3;6;122.01291607;1939.1283083
072024;2;20230700003075;2;1;08;02;1;1;1;6;388.74751149;984.54938994
072024;2;20230700003079;2;1;08;02;1;1;1;6;418.6936682;984.54938994
072024;2;20230700003087;2;1;01;13;42;2;1;6;4073.8730942;0.0073996681
072024;2;20230700003648;2;2;09;04;12;1;1;1;2766.6829208;134.49854647
072024;2;20230700003742;2;2;06;04;7;1;1;1;1414.0740622;1687.9697049
072024;2;20230700004220;2;2;12;09;4;1;1;6;1462.0055238;641.8439638
072024;2;20230700004300;8;1;06;09;5;1;1;6;852.84887977;1161.0274993
072024;2;20230700004376;2;1;07;12;1;3;1;6;108.74341303;3699.6582521
072024;2;20230700004430;8;1;03;01;2;1;1;6;502.42378466;815.71596201
072024;2;20230700004479;2;1;01;01;21;3;1;6;2842.4248568;406.52761064
072024;2;20230700006339;8;1;03;06;2;2;1;6;289.72746334;5153.0986272
072024;2;20230700006811;2;1;07;13;4;1;1;6;659.46409088;2295.2134146
072024;2;20230700006906;2;2;15;09;5;1;1;6;2791.115408;836.69033482
072024;2;20230700007150;2;2;06;04;5;1;1;6;1694.3984076;678.43770857
072024;2;20230700007153;2;2;06;04;1;1;2;6;546.68153086;1158.7852657
072024;2;20230700007155;2;2;06;04;7;1;1;1;1689.5506902;562.65656829
072024;2;20230700007216;2;2;06;04;7;2;1;6;1282.3802923;562.26214497
072024;2;20230700007217;2;2;06;04;30;3;1;6;2420.8958534;429.3665916
072024;2;20230700007218;2;2;06;04;9;1;1;6;2456.8090619;414.55327629
072024;2;20230700007219;2;2;06;04;9;1;1;6;2484.6097799;414.55327629
072024;2;20230700008044;8;1;03;07;1;1;3;6;152.09505946;289.26272024
072024;2;20230700008160;2;1;08;01;10;3;1;6;1163.0420144;573.02380531
072024;2;20230700008165;2;1;08;01;90;3;1;6;2343.3269231;573.02380531
072024;2;20230700008166;8;1;03;01;3;1;1;6;443.97669577;560.39593399
072024;2;20230700008172;8;1;03;01;7;1;1;6;1142.861476;286.86958233
072024;2;20230700008202;2;1;01;01;30;2;1;6;4008.5713637;47.41870767
072024;2;20230700008207;2;1;08;01;7;1;1;6;1549.7193623;748.0605658
072024;2;20230700008291;8;3;15;01;4;3;1;6;492.51627555;67.607606628
072024;2;20230700008453;2;3;15;09;9;1;1;1;1036.9904845;2042.3761188
072024;2;20230700008463;2;3;13;09;9;1;1;1;765.3190133;996.7797836
072024;2;20230700008479;2;3;13;09;5;1;1;1;599.85659226;2990.3393508
072024;2;20230700008484;2;3;13;09;5;1;1;1;496.06732935;996.7797836
072024;2;20230700008987;8;2;14;10;4;1;1;6;2074.0882936;340.5985646
072024;2;20230700009073;2;2;12;13;4;1;2;6;2099.0168275;272.86205149
072024;2;20230700009544;2;2;15;13;6;1;1;6;4003.8804927;672.30176682
072024;2;20230700010374;2;1;07;11;1;1;2;6;165.09256408;2772.6146549
072024;2;20230700010380;2;1;03;13;1;3;1;6;245.84434594;228.04603216
072024;2;20230700010396;2;1;07;07;3;1;2;6;533.09980057;4839.3141921
072024;2;20230700010765;2;2;06;04;10;1;1;1;1769.1056261;777.72519519
072024;2;20230700010766;2;2;06;04;6;1;1;6;1350.0757577;899.74373436
072024;2;20230700010774;2;2;06;04;2;1;1;6;710.80468273;490.82559657
072024;2;20230700010775;2;2;06;04;3;1;1;6;1280.9949967;867.91019937
072024;2;20230700010777;2;2;06;04;6;1;1;6;1799.8069788;599.82915624
072024;2;20230700010779;2;2;11;04;7;1;1;6;1776.1221902;824.18192407
072024;2;20230700010780;2;2;11;04;7;1;1;6;2099.313921;824.18192407
072024;2;20230700010781;2;2;11;04;7;1;1;6;1838.2927793;1030.2274051
072024;2;20230700010808;2;2;06;04;4;1;1;1;1034.1554948;814.12410397
072024;2;20230700010810;2;2;06;04;6;1;1;1;1546.6182011;636.39359463
072024;2;20230700010812;2;2;06;04;6;1;1;6;1755.2993098;599.82915624
072024;2;20230700010821;2;2;06;04;90;3;1;6;5540.0070722;214.6832958
072024;2;20230700010824;2;2;11;04;4;1;1;6;1372.0161224;661.45398272
072024;2;20230700010825;2;2;11;04;7;3;1;6;605.91716081;201.23094545
072024;2;20230700010827;2;2;06;04;7;1;1;6;1970.1958622;530.32874224
072024;2;20230700010828;2;2;11;04;6;1;1;6;1821.5239006;482.49772695
072024;2;20230700010830;2;2;11;04;7;1;1;6;1838.2927793;412.09096204
072024;2;20230700011824;2;1;07;13;5;1;2;6;775.65089827;1117.3519968
072024;2;20230700012049;2;1;03;16;1;3;3;6;203.06247501;1849.8191213
072024;2;20230700012380;2;2;09;10;3;3;3;6;337.33268359;278.72279819
072024;2;20230700012381;2;2;09;14;21;3;1;6;2266.9110622;1330.0832563
072024;2;20230700012382;2;2;09;10;7;3;1;6;605.84228956;1063.5491173
072024;2;20230700012383;2;2;09;10;30;3;1;6;2111.8316963;1063.5491173
072024;2;20230700012434;2;2;09;10;9;3;3;6;1600.1725438;557.44559638
072024;2;20230700012435;2;2;09;10;7;3;3;6;756.78458577;1114.8911928
072024;2;20230700012801;2;2;06;04;3;1;2;6;1383.0837899;301.93738974
072024;2;20230700012840;2;2;09;04;9;1;1;6;1560.6374837;358.42029668
072024;2;20230700012841;2;2;09;04;5;1;1;1;1417.4601234;590.2584244
072024;2;20230700012842;2;2;09;04;7;1;1;6;1917.3038523;364.60502612
072024;2;20230700012853;2;2;06;04;14;1;2;6;3596.1920117;77.913088884
072024;2;20230700012919;2;2;09;04;7;1;1;6;1917.3038523;182.30251306
072024;2;20230700012920;2;2;09;04;8;1;1;6;2133.6649387;295.16305283
072024;2;20230700012921;2;2;09;04;6;1;1;6;1551.5850045;1576.3452888
072024;2;20230700013317;2;2;02;04;7;1;1;1;1723.5011823;183.10412387
072024;2;20230700013386;2;2;02;04;6;1;1;1;1175.7304187;531.75350286
072024;2;20230700013387;2;2;12;04;7;1;1;6;1911.3589719;178.7692181
072024;2;20230700014046;8;1;03;16;1;1;1;6;219.57339999;372.66803261
072024;2;20230700014062;2;1;07;12;1;2;3;6;157.36955896;5459.4692314
072024;2;20230700014604;8;1;03;13;1;1;3;6;280.95826144;350.31727172
072024;2;20230700014609;2;1;07;11;5;3;3;6;125.81088982;577.92877318
072024;2;20230700015724;2;1;03;01;4;3;3;6;522.83092256;234.48861276
072024;2;20230700015738;8;1;03;11;1;1;3;6;137.32063128;268.6577655
072024;2;20230700015785;2;1;03;01;7;1;1;1;1726.8859091;304.35660353
072024;2;20230700015795;2;1;08;01;14;3;1;6;2408.1803301;573.02380531
072024;2;20230700015796;2;1;01;10;13;2;1;6;1518.5841622;410.99561586
072024;2;20230700015804;2;1;01;01;7;2;1;6;772.04498762;700.51842896
072024;2;20230700016601;2;1;07;11;1;1;1;6;192.36750804;3984.8998828
072024;2;20230700016612;8;1;03;13;1;1;1;6;243.75665034;632.88787358
072024;2;20230700016685;2;2;09;10;42;3;1;6;2675.8921963;1063.5491173
072024;2;20230700016766;2;2;09;10;8;3;1;6;918.45900399;1063.5491173
072024;2;20230700016883;2;2;09;04;7;3;1;6;873.02327878;273.54167136
072024;2;20230700016884;2;2;09;04;35;3;3;6;3676.8037244;151.41129419
072024;2;20230700016885;2;2;09;04;10;1;1;6;2314.7160097;193.43750339
072024;2;20230700016958;2;2;09;04;3;1;1;6;1111.3025543;848.91709964
072024;2;20230700016959;2;2;09;04;10;1;1;6;1691.3955863;483.59375848
072024;2;20230700016960;2;2;09;04;7;3;1;6;873.02327878;273.54167136
072024;2;20230700016961;2;2;09;04;4;1;1;6;1367.3881187;1374.4679573
