mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122024;2;20241200029523;2;2;03;01;3;1;1;1;778.40562942;945.48519482
122024;2;20241200029524;2;2;13;09;9;1;1;6;2968.2024515;933.35991629
122024;2;20241200029525;2;2;14;13;7;1;1;6;3549.3745685;769.68199835
122024;2;20241200029526;2;2;14;13;6;1;1;6;2387.1333937;1993.5272942
122024;2;20241200029528;2;2;05;01;4;1;1;6;764.63257048;4344.7550204
122024;2;20241200029529;2;2;05;01;3;1;1;6;634.63500249;879.55974983
122024;2;20241200029531;2;2;05;01;3;1;1;6;634.63500249;879.55974983
122024;2;20241200029532;2;2;05;01;4;1;1;6;764.63257048;724.12583673
122024;2;20241200029533;2;2;03;01;6;3;1;6;586.27929214;272.76586679
122024;2;20241200029535;2;2;03;01;7;1;1;6;1197.9098211;386.45825771
122024;2;20241200029536;2;2;03;01;1;1;3;6;450.28723755;217.54064866
122024;2;20241200029573;2;2;05;01;3;1;1;6;634.63500249;5277.358499
122024;2;20241200029574;2;2;05;01;30;3;1;6;1528.9949925;464.749243
122024;2;20241200029575;2;2;05;01;2;1;1;6;499.61334407;1068.3576173
122024;2;20241200029576;2;2;05;01;4;1;1;6;764.63257048;4344.7550204
122024;2;20241200029579;2;2;12;09;3;1;1;6;721.33566866;497.53332246
122024;2;20241200029580;2;2;14;09;60;2;3;6;8364.1601451;1478.2598332
122024;2;20241200029582;2;2;14;09;28;3;3;6;1855.5295946;136.07945576
122024;2;20241200029584;2;2;09;09;3;3;1;6;331.71177018;619.63129202
122024;2;20241200029585;2;2;14;09;5;1;1;6;1979.7368801;128.72442126
122024;2;20241200029586;2;2;14;09;3;1;1;6;1546.0271134;209.14511328
122024;2;20241200029587;2;2;08;09;15;1;1;6;2184.1099514;74.275444769
122024;2;20241200029588;2;2;08;09;3;1;2;6;930.4228996;816.49869706
122024;2;20241200029589;2;2;02;09;60;3;1;6;3372.5606241;492.82145448
122024;2;20241200029590;2;2;14;09;3;2;1;6;1333.1227757;2774.6967375
122024;2;20241200029591;2;2;11;09;13;3;1;6;917.34199955;189.900416
122024;2;20241200029592;2;2;01;09;3;1;1;6;837.01929539;867.17839528
122024;2;20241200029593;2;2;13;01;2;1;1;6;1384.2331086;739.15824985
122024;2;20241200029597;2;2;12;09;3;3;1;6;620.56370865;579.92419792
122024;2;20241200029619;2;2;12;09;8;1;1;6;2168.1864029;319.63386554
122024;2;20241200029620;2;2;14;09;6;3;1;6;1429.5414905;255.42141744
122024;2;20241200029622;2;2;14;09;7;1;1;6;2454.3235574;237.68152698
122024;2;20241200029624;2;2;13;09;2;1;1;6;1393.9515504;2821.3122969
122024;2;20241200029625;2;2;02;09;3;3;1;6;220.62051734;492.82145448
122024;2;20241200029626;2;2;02;09;2;1;1;6;583.47070035;1097.3152675
122024;2;20241200029627;2;2;15;09;1;1;1;6;2035.9271645;1437.1080959
122024;2;20241200029629;2;2;01;09;4;3;1;6;559.48652872;873.85068705
122024;2;20241200029630;2;2;13;09;1;3;1;6;860.83275395;884.56830128
122024;2;20241200029631;2;2;12;09;5;3;1;6;567.5274336;579.92419792
122024;2;20241200029632;2;2;12;09;3;1;1;6;902.74949991;995.06664493
122024;2;20241200029665;2;2;03;13;3;1;3;6;1053.7952027;217.0917174
122024;2;20241200029667;2;2;03;13;3;1;1;6;1053.7952027;203.74079931
122024;2;20241200029706;2;2;13;13;14;3;3;6;2780.8016555;971.89970542
122024;2;20241200029708;2;2;03;13;3;1;3;6;947.7167009;434.1834348
122024;2;20241200029709;2;2;14;13;3;3;3;6;1758.0901183;938.64341315
122024;2;20241200029714;2;2;14;13;2;1;1;6;1734.5262879;1781.4524423
122024;2;20241200029715;2;2;09;12;5;3;3;6;696.44253145;186.84415839
122024;2;20241200029718;2;2;05;13;1;3;3;6;325.54368711;477.29392502
122024;2;20241200029719;2;2;09;05;5;1;1;6;1675.3918946;674.64113866
122024;2;20241200029723;2;2;05;13;1;1;2;6;440.82730237;901.70053855
122024;2;20241200029724;2;2;02;13;12;3;3;6;1191.461706;196.05928121
122024;2;20241200029725;2;2;03;13;88;2;3;6;8878.746781;879.9132413
122024;2;20241200029727;2;2;03;13;4;1;1;6;1152.1559901;262.46396109
