A0_1;C9_0;ccaa_etapa;pernoc_etapa
20221000040641;01;10;14
20221100003953;01;13;8
20221100006431;01;01;14
20221100007348;01;10;3
20221100014139;01;09;5
20221100014222;01;09;11
20221100033726;01;13;3
20221100033726;02;08;1
20221100035741;01;09;5
20221200013013;01;10;14
20221200019259;01;10;42
20221200019259;02;09;3
20221200026791;01;13;7
20221200031999;01;06;6
20221200032686;01;10;5
20231000024482;01;09;2
20231000024482;02;13;16
20231000031702;01;13;14
20231000045811;01;09;5
20231100000926;01;13;3
20231100000926;02;09;3
20231100000926;03;09;1
20231100000926;04;04;1
20231100000926;05;01;2
20231100000927;01;09;1
20231100000927;02;09;1
20231100000927;03;04;1
20231100000927;04;01;2
20231100000928;01;13;2
20231100000928;02;09;1
20231100000928;03;04;1
20231100000928;04;01;2
20231100000929;01;09;3
20231100000929;02;09;1
20231100000929;03;04;1
20231100000929;04;01;2
20231100000930;01;09;6
20231100000930;02;09;1
20231100000930;03;04;1
20231100000930;04;01;2
20231100000932;01;09;2
20231100000932;02;09;3
20231100000932;03;09;1
20231100000932;04;04;1
20231100000932;05;01;2
20231100000933;01;09;2
20231100000933;02;09;5
20231100000933;03;09;1
20231100000933;04;04;1
20231100000933;05;01;2
20231100000934;01;09;3
20231100000934;02;09;1
20231100000934;03;04;1
20231100000934;04;01;2
20231100000935;01;09;4
20231100000935;02;09;1
20231100000935;03;04;1
20231100000935;04;01;2
20231100000937;01;09;1
20231100000937;02;04;1
20231100000937;03;01;2
20231100000937;04;09;3
20231100000946;01;09;1
20231100000946;02;04;1
20231100000946;03;01;2
20231100000946;04;09;1
20231100000947;01;09;1
20231100000947;02;04;1
20231100000947;03;01;2
20231100000947;04;09;1
20231100000952;01;09;5
20231100000952;02;09;1
20231100000952;03;04;1
20231100000952;04;01;2
20231100000953;01;09;2
20231100000953;02;09;1
20231100000953;03;04;1
20231100000953;04;01;2
20231100000954;01;09;1
20231100000954;02;09;1
20231100000954;03;04;1
20231100000954;04;01;2
20231100000960;01;09;4
20231100000960;02;09;1
20231100000960;03;04;1
20231100000960;04;01;2
20231100000962;01;09;1
20231100000962;02;09;1
20231100000962;03;04;1
20231100000962;04;01;2
20231100000963;01;09;2
20231100000963;02;09;1
20231100000963;03;04;1
20231100000963;04;01;2
20231100000966;01;09;2
20231100000966;02;09;1
20231100000966;03;04;1
20231100000966;04;01;2
20231100001844;01;09;9
20231100003418;01;16;3
20231100003418;02;12;10
20231100004143;01;09;6
20231100004575;01;09;1
20231100004575;02;09;2
20231100004575;03;01;2
20231100004575;04;01;2
20231100004575;05;10;2
20231100004594;01;02;2
20231100004594;02;01;2
20231100004594;03;01;2
20231100004618;01;01;15
20231100006305;01;01;1
20231100006305;02;01;20
20231100007610;01;09;5
20231100008558;01;09;2
20231100009008;01;09;1
20231100009008;02;09;1
20231100009008;03;10;1
20231100009008;04;01;1
20231100009011;01;09;4
20231100009011;02;09;1
20231100009011;03;10;1
20231100009011;04;01;1
20231100009015;01;09;1
20231100009015;02;09;1
20231100009015;03;10;1
20231100009015;04;01;1
20231100009018;01;09;2
20231100009018;02;09;1
20231100009018;03;10;1
20231100009018;04;01;1
20231100009022;01;09;1
20231100009022;02;09;1
20231100009022;03;10;1
20231100009022;04;01;1
20231100009025;01;09;1
20231100009025;02;09;1
20231100009025;03;10;1
20231100009025;04;01;1
20231100009053;01;09;1
20231100009053;02;10;1
20231100009053;03;01;1
20231100009053;04;01;4
20231100009074;01;09;3
20231100009074;02;09;1
20231100009074;03;10;1
20231100009074;04;01;1
20231100009082;01;09;1
20231100009082;02;09;1
20231100009082;03;10;1
20231100009082;04;01;1
20231100009090;01;13;4
20231100009090;02;09;1
20231100009090;03;10;1
20231100009090;04;01;1
20231100009098;01;01;6
20231100009098;02;09;3
20231100009098;03;09;1
20231100009098;04;10;1
20231100009098;05;01;1
20231100010416;01;09;5
20231100010840;01;09;1
20231100010840;02;09;1
20231100010840;03;01;1
20231100010843;01;09;4
20231100010843;02;09;1
20231100010843;03;01;1
20231100011665;01;09;32
20231100012796;01;10;6
20231100012796;02;09;1
20231100015491;01;09;2
20231100015491;02;09;1
20231100015491;03;01;1
20231100015541;01;09;1
20231100015541;02;01;1
20231100016255;01;09;4
20231100018393;01;01;9
20231100019276;01;10;21
20231100019277;01;10;7
20231100019278;01;10;4
20231100019279;01;10;10
20231100019282;01;10;5
20231100019283;01;09;2
20231100019283;02;10;45
20231100019284;01;10;6
20231100019285;01;10;30
20231100019286;01;10;6
20231100019287;01;10;4
20231100019288;01;10;5
20231100019290;01;10;3
20231100019291;01;10;6
20231100019293;01;10;5
20231100019294;01;10;30
20231100019295;01;10;1
20231100019296;01;10;7
20231100019297;01;09;30
20231100019298;01;10;5
20231100019299;01;10;7
20231100019300;01;10;60
20231100019604;01;03;1
20231100019604;02;16;1
20231100019604;03;06;1
20231100019608;01;03;1
20231100019608;02;16;1
20231100019608;03;06;1
20231100021006;01;09;1
20231100021006;02;04;1
20231100021006;03;14;1
20231100021006;04;01;1
20231100021006;05;01;1
20231100021012;01;13;60
20231100021012;02;09;7
20231100021012;03;04;1
20231100021012;04;14;1
20231100021012;05;01;1
20231100021012;06;01;1
20231100021017;01;09;1
20231100021017;02;09;3
20231100021017;03;04;1
20231100021017;04;14;1
20231100021017;05;01;1
20231100021017;06;01;1
20231100021018;01;09;3
20231100021018;02;04;1
20231100021018;03;14;1
20231100021018;04;01;1
20231100021018;05;01;1
20231100021019;01;09;3
20231100021019;02;04;1
20231100021019;03;14;1
20231100021019;04;01;1
20231100021019;05;01;1
20231100021021;01;09;2
20231100021021;02;04;1
20231100021021;03;14;1
20231100021021;04;01;1
20231100021021;05;01;1
20231100021022;01;09;3
20231100021022;02;04;1
20231100021022;03;14;1
20231100021022;04;01;1
20231100021022;05;01;1
20231100021038;01;09;2
20231100021038;02;09;1
20231100021038;03;01;1
20231100021039;01;09;2
20231100021039;02;09;2
20231100021039;03;01;1
20231100021040;01;09;2
20231100021040;02;09;2
20231100021040;03;01;1
20231100021045;01;09;1
20231100021045;02;09;2
20231100021045;03;01;1
20231100021046;01;09;2
20231100021046;02;09;2
20231100021046;03;01;1
20231100021050;01;09;2
20231100021050;02;09;2
20231100021050;03;01;1
20231100021053;01;13;2
20231100021053;02;09;2
20231100021054;01;09;2
20231100021054;02;09;2
20231100021054;03;01;1
20231100021056;01;13;2
20231100021056;02;09;2
20231100021056;03;01;1
20231100024652;01;14;21
20231100026452;01;13;2
20231100026928;01;10;7
20231100026930;01;10;5
20231100026931;01;10;10
20231100026931;02;10;2
20231100026933;01;10;26
20231100026935;01;09;16
20231100028561;01;09;9
20231100028632;01;09;9
20231100030116;01;09;3
20231100032379;01;13;1
20231100032379;02;10;30
20231100033001;01;09;5
20231100033293;01;09;2
20231200018992;01;13;30
20231200019136;01;10;60
20231200020391;01;16;6
20231200031204;01;09;5
20231200033067;01;13;10
20231200033067;02;16;8
20241000000199;01;04;5
20241000000200;01;04;5
20241000000201;01;04;5
20241000000264;01;04;5
20241000000265;01;04;5
20241000000266;01;04;5
20241000000650;01;07;1
20241000000680;01;09;3
20241000000680;02;01;4
20241000000680;03;16;4
20241000001263;01;13;2
20241000001270;01;13;9
20241000001270;02;10;4
20241000001271;01;01;30
20241000001271;02;01;1
20241000001273;01;01;7
20241000001273;02;01;11
20241000001446;01;04;7
20241000001447;01;04;7
20241000001573;01;04;7
20241000001576;01;04;7
20241000001781;01;13;2
20241000001781;02;09;2
20241000001783;01;09;14
20241000001784;01;09;3
20241000001785;01;10;30
20241000001833;01;13;4
20241000001833;02;08;1
20241000001833;03;01;5
20241000001835;01;09;1
20241000002471;01;04;7
20241000002472;01;04;4
20241000002473;01;04;7
20241000002474;01;04;2
20241000002475;01;04;6
20241000002476;01;04;5
20241000002477;01;04;4
20241000002477;02;04;3
20241000002478;01;04;4
20241000002479;01;04;12
20241000002480;01;04;7
20241000002481;01;04;4
20241000002482;01;04;7
20241000002483;01;04;7
20241000002484;01;04;4
20241000002485;01;04;4
20241000002486;01;04;5
20241000002518;01;04;5
20241000002519;01;04;7
20241000002520;01;04;7
20241000002521;01;04;90
20241000002522;01;04;7
20241000002523;01;04;6
20241000002525;01;04;17
20241000002526;01;04;3
20241000002527;01;04;7
20241000002528;01;04;7
20241000002529;01;04;7
20241000002530;01;04;7
20241000002532;01;04;8
20241000002533;01;04;7
20241000002534;01;04;4
20241000002790;01;01;14
20241000003305;01;01;4
20241000003345;01;01;30
20241000003377;01;01;4
20241000003466;01;04;5
20241000003466;02;09;1
20241000003467;01;10;17
20241000003467;02;16;1
20241000003468;01;13;4
20241000003468;02;09;2
20241000003468;03;09;1
20241000003468;04;09;2
20241000003468;05;09;2
20241000003468;06;02;2
20241000003468;07;16;1
20241000003473;01;06;2
20241000003473;02;16;3
20241000003473;03;02;4
20241000003473;04;10;5
20241000003473;05;09;4
20241000003473;06;06;1
20241000003474;01;16;4
20241000003481;01;11;1
20241000003957;01;04;6
20241000004010;01;04;7
20241000004012;01;04;5
20241000004194;01;04;9
20241000005129;01;16;4
20241000005346;01;12;10
20241000005570;01;04;5
20241000005571;01;04;7
20241000006142;01;12;6
20241000006142;02;13;2
20241000006828;01;04;4
20241000006890;01;04;3
20241000006891;01;04;3
20241000006892;01;04;4
20241000006894;01;04;7
20241000006923;01;04;4
20241000006924;01;04;2
20241000006990;01;04;4
20241000006991;01;04;3
20241000006992;01;04;2
20241000006995;01;04;3
20241000007302;01;04;7
20241000007305;01;04;6
20241000007306;01;04;7
20241000007307;01;04;3
20241000007308;01;04;3
20241000007309;01;04;7
20241000007310;01;04;7
20241000007311;01;04;7
20241000007379;01;04;6
20241000007380;01;04;7
20241000007381;01;04;7
20241000007382;01;04;7
20241000007383;01;04;7
20241000007384;01;04;7
20241000007385;01;04;7
20241000008134;01;09;1
20241000008134;02;01;2
20241000008145;01;14;1
20241000008198;01;12;1
20241000008199;01;12;7
20241000008200;01;12;8
20241000008202;01;12;3
20241000008203;01;12;14
20241000008204;01;12;8
20241000008205;01;09;3
20241000008205;02;13;3
20241000008205;03;12;2
20241000008438;01;04;4
20241000008525;01;04;9
20241000008525;02;13;56
20241000008526;01;04;5
20241000008561;01;13;4
20241000008561;02;01;4
20241000008663;01;13;3
20241000008663;02;01;3
20241000008820;01;04;7
20241000008822;01;04;4
20241000008824;01;04;3
20241000009025;01;04;5
20241000009027;01;04;4
20241000009028;01;04;3
20241000009179;01;10;2
20241000009180;01;10;3
20241000009180;02;10;10
20241000009181;01;10;14
20241000009182;01;10;4
20241000009215;01;10;7
20241000009217;01;10;3
20241000009248;01;10;21
20241000009249;01;01;6
20241000009250;01;10;3
20241000009280;01;10;5
20241000009283;01;10;7
20241000009721;01;01;1
20241000009730;01;01;2
20241000009784;01;09;2
20241000009784;02;10;10
20241000009786;01;09;4
20241000009787;01;09;14
20241000009788;01;09;4
