A0_1;C9_0;ccaa_etapa;pernoc_etapa
20230500028312;01;10;3
20230500028314;01;10;8
20230500028315;01;10;7
20230500028316;01;10;3
20230500028355;01;10;7
20230500028363;01;10;7
20230500028365;01;10;10
20230600006319;01;09;5
20230600006319;02;12;1
20230600006319;03;16;1
20230600006323;01;09;2
20230600006323;02;12;1
20230600006323;03;12;1
20230600006323;04;16;1
20230600006324;01;09;3
20230600006324;02;12;1
20230600006324;03;12;1
20230600006324;04;16;1
20230600006329;01;09;2
20230600006329;02;12;1
20230600006329;03;12;1
20230600006329;04;16;1
20230600006331;01;09;3
20230600006331;02;12;1
20230600006331;03;12;1
20230600006331;04;16;1
20230600006332;01;09;3
20230600006332;02;12;1
20230600006332;03;12;1
20230600006332;04;16;1
20230600006333;01;09;2
20230600006333;02;12;1
20230600006333;03;12;1
20230600006333;04;16;1
20230600006334;01;13;2
20230600006334;02;12;1
20230600006334;03;12;1
20230600006334;04;16;1
20230600011232;01;09;2
20230600011232;02;01;1
20230600011232;03;16;1
20230600031293;01;10;4
20230600031294;01;10;7
20230600031295;01;10;3
20230600031296;01;10;3
20230600031297;01;01;4
20230600031297;02;10;4
20230600031299;01;10;2
20230600031300;01;10;10
20240400016394;01;10;21
20240400021753;01;13;2
20240500007089;01;10;14
20240500007090;01;10;5
20240500007090;02;10;1
20240500007090;03;10;1
20240500007092;01;10;10
20240500007093;01;10;4
20240500007096;01;10;6
20240500007098;01;10;7
20240500007101;01;10;7
20240500008737;01;12;14
20240500020286;01;09;3
20240500020286;02;13;4
20240500035199;01;13;45
20240600005849;01;09;3
20240600005849;02;09;1
20240600005849;03;01;1
20240600005849;04;01;1
20240600005849;05;16;1
20240600005853;01;09;2
20240600005853;02;09;1
20240600005853;03;01;1
20240600005853;04;01;1
20240600005853;05;16;1
20240600005854;01;09;1
20240600005854;02;09;1
20240600005854;03;01;1
20240600005854;04;16;1
20240600005854;05;01;1
20240600008546;01;13;7
20240600010518;01;05;10
20240600016585;01;10;10
20240600016586;01;10;10
20240600020684;01;01;1
20240600020684;02;01;1
20240600020684;03;16;1
20240600034036;01;13;18
20240600034036;02;10;1
20240600038854;01;13;10
20250400002824;01;02;1
20250400006690;01;02;2
20250400006692;01;13;1
20250400006696;01;02;1
20250400007500;01;09;2
20250400009502;01;13;6
20250400010712;01;09;9
20250400011105;01;01;15
20250400011779;01;13;6
20250400011779;02;07;1
20250400011779;03;07;1
20250400011779;04;07;1
20250400011779;05;07;1
20250400013789;01;10;10
20250400015010;01;09;1
20250400015023;01;02;1
20250400017462;01;09;15
20250400017531;01;09;3
20250400017534;01;09;15
20250400018311;01;01;14
20250400018332;01;07;42
20250400018353;01;13;2
20250400018353;02;11;1
20250400022168;01;13;1
20250400025601;01;01;2
20250400025601;02;10;2
20250400025601;03;01;3
20250400026476;01;13;2
20250400028624;01;16;3
20250400028624;02;07;3
20250400028624;03;07;1
20250400028624;04;11;3
20250400028624;05;01;4
20250400029985;01;10;6
20250400029986;01;10;14
20250400029987;01;10;7
20250400029989;01;10;30
20250400029990;01;10;10
20250400029991;01;10;7
20250400029992;01;10;7
20250400029993;01;10;5
20250400029993;02;09;2
20250400029996;01;10;10
20250400030000;01;10;3
20250400030134;01;16;1
20250400030134;02;16;1
20250400030135;01;12;1
20250400030135;02;03;2
20250400030135;03;16;1
20250400030135;04;13;3
20250400031855;01;09;1
20250400034433;01;04;7
20250400035613;01;09;10
20250400035613;02;10;10
20250400035613;03;01;10
20250400035613;04;01;10
20250400035613;05;01;2
20250400035613;06;14;10
20250400037750;01;09;5
20250400037750;02;13;3
20250400040465;01;09;9
20250400040547;01;09;14
20250400041984;01;07;1
20250500000974;01;09;3
20250500001674;01;13;7
20250500001676;01;09;4
20250500001676;02;10;2
20250500001676;03;01;2
20250500001676;04;01;4
20250500001676;05;01;2
20250500001676;06;13;3
20250500001677;01;13;2
20250500001802;01;13;10
20250500001803;01;13;10
20250500001804;01;09;3
20250500001804;02;10;1
20250500001804;03;01;1
20250500001804;04;01;2
20250500001804;05;13;2
20250500001988;01;09;9
20250500001990;01;09;3
20250500002079;01;09;9
20250500002080;01;09;4
20250500002257;01;09;2
20250500002257;02;13;2
20250500002257;03;01;1
20250500002257;04;01;1
20250500002261;01;09;4
20250500002261;02;13;3
20250500002365;01;16;1
20250500002376;01;07;1
20250500003255;01;09;3
20250500003507;01;16;3
20250500003507;02;16;3
20250500003507;03;15;3
20250500003554;01;07;1
20250500003554;02;01;16
20250500003577;01;02;1
20250500003577;02;10;1
20250500003577;03;13;1
20250500003577;04;07;1
20250500003629;01;09;7
20250500003632;01;09;45
20250500003633;01;02;3
20250500003634;01;09;3
20250500004000;01;09;2
20250500004600;01;13;5
20250500004677;01;13;7
20250500004677;02;07;4
20250500004779;01;01;3
20250500004965;01;11;1
20250500005903;01;13;20
20250500005904;01;13;3
20250500005905;01;13;5
20250500005905;02;07;1
20250500005906;01;13;6
20250500006014;01;13;4
20250500006020;01;07;1
20250500006020;02;12;3
20250500006022;01;12;2
20250500006037;01;01;1
20250500006038;01;09;1
20250500006040;01;14;1
20250500007280;01;07;1
20250500007284;01;16;1
20250500007284;02;07;1
20250500007284;03;07;1
20250500007284;04;12;1
20250500007284;05;01;10
20250500007284;06;07;1
20250500007284;07;17;1
20250500007291;01;03;10
20250500007291;02;01;21
20250500007296;01;07;1
20250500007427;01;16;1
20250500007427;02;13;6
20250500007427;03;11;1
20250500007752;01;04;3
20250500007753;01;04;1
20250500007753;02;04;3
20250500008810;01;07;1
20250500008815;01;07;1
20250500008958;01;09;11
20250500008976;01;14;10
20250500008977;01;01;9
20250500008978;01;01;10
20250500008979;01;01;9
20250500009132;01;15;80
20250500009349;01;10;2
20250500010730;01;10;2
20250500010730;02;01;1
20250500010736;01;09;1
20250500010739;01;01;2
20250500011498;01;09;5
20250500011498;02;09;1
20250500011499;01;09;2
20250500011500;01;09;7
20250500011735;01;13;6
20250500011736;01;13;5
20250500011795;01;13;10
20250500011892;01;09;2
20250500011893;01;03;6
20250500011893;02;12;1
20250500011994;01;07;1
20250500012006;01;17;5
20250500013168;01;12;1
20250500013245;01;07;1
20250500013299;01;16;3
20250500013299;02;03;5
20250500013299;03;15;2
20250500013367;01;13;4
20250500014763;01;02;1
20250500014795;01;01;10
20250500014795;02;12;3
20250500014795;03;03;7
20250500014795;04;08;3
20250500014795;05;07;1
20250500014795;06;07;1
20250500014795;07;15;1
20250500014801;01;15;1
20250500015948;01;01;10
20250500015963;01;01;1
20250500015963;02;01;3
20250500015963;03;01;1
20250500015963;04;01;3
20250500016054;01;01;1
20250500017576;01;02;21
20250500018082;01;01;12
20250500018083;01;01;7
20250500018084;01;01;10
20250500018190;01;01;2
20250500018191;01;01;1
20250500018486;01;13;3
20250500018488;01;13;3
20250500018490;01;07;4
20250500018591;01;13;2
20250500018594;01;13;1
20250500018691;01;09;1
20250500019656;01;16;1
20250500019677;01;16;1
20250500019691;01;07;1
20250500019718;01;09;4
20250500019718;02;12;1
20250500019723;01;09;4
20250500020131;01;01;9
20250500020141;01;01;7
20250500020142;01;01;7
20250500020143;01;01;15
20250500020144;01;01;4
20250500020145;01;01;7
20250500020148;01;01;5
20250500020825;01;09;5
20250500020826;01;09;3
20250500021036;01;09;3
20250500021036;02;05;5
20250500021036;03;08;1
20250500021036;04;13;3
20250500021682;01;04;15
20250500021683;01;04;4
20250500022136;01;14;3
20250500022137;01;14;5
20250500022138;01;10;5
20250500022139;01;14;12
20250500022140;01;10;3
20250500022141;01;10;7
20250500022143;01;14;7
20250500022144;01;01;6
20250500022163;01;09;3
20250500022214;01;09;4
20250500022215;01;09;2
20250500022217;01;09;5
20250500022263;01;13;2
20250500022264;01;13;1
20250500022266;01;13;1
20250500022325;01;13;3
20250500022326;01;13;3
20250500022327;01;03;2
20250500022328;01;01;4
20250500022339;01;09;3
20250500022339;02;13;2
20250500022376;01;13;3
20250500022378;01;13;6
20250500022379;01;13;18
20250500022437;01;13;2
20250500022440;01;15;10
20250500022440;02;13;3
20250500022442;01;13;2
20250500022491;01;16;1
20250500022669;01;15;3
20250500022799;01;01;5
20250500022815;01;01;2
20250500022815;02;01;2
20250500023075;01;04;7
20250500023076;01;04;14
20250500023077;01;04;7
20250500023078;01;04;4
20250500023146;01;04;3
20250500023147;01;13;2
20250500023147;02;04;3
20250500023148;01;04;4
20250500023243;01;05;7
20250500023245;01;13;1
20250500023810;01;10;2
20250500023811;01;10;10
20250500023812;01;14;7
20250500023814;01;10;3
20250500023814;02;10;2
20250500023814;03;14;2
20250500024036;01;12;29
20250500024036;02;13;1
20250500025301;01;14;7
20250500025302;01;10;2
20250500025303;01;10;15
20250500025304;01;14;19
20250500025305;01;10;4
20250500025306;01;14;7
20250500025307;01;10;17
20250500025308;01;10;10
20250500025902;01;09;21
20250500026554;01;01;2
20250500026555;01;01;3
20250500026555;02;01;2
20250500026556;01;01;5
20250500026557;01;01;3
20250500026558;01;01;4
20250500026678;01;01;30
20250500026679;01;01;3
20250500026680;01;01;3
20250500026681;01;01;2
20250500026681;02;01;3
20250500026682;01;01;4
20250500026810;01;16;1
20250500027102;01;09;5
20250500027123;01;07;1
20250500027137;01;17;2
20250500027366;01;12;10
20250500027366;02;13;2
20250500027915;01;09;5
20250500027917;01;09;3
20250500027997;01;09;2
20250500028061;01;16;6
20250500028162;01;09;2
20250500028162;02;10;2
20250500028216;01;06;2
20250500028216;02;06;2
20250500028250;01;07;3
20250500028419;01;01;2
20250500028419;02;01;2
20250500028419;03;01;2
20250500028419;04;01;2
20250500028419;05;01;2
20250500028426;01;01;9
20250500028452;01;02;2
20250500028454;01;02;1
20250500028454;02;07;1
20250500028746;01;16;29
20250500028746;02;13;1
20250500029191;01;10;45
20250500029192;01;10;7
20250500029194;01;10;4
20250500029195;01;10;5
20250500029198;01;10;7
20250500029199;01;10;5
20250500029269;01;10;4
20250500029270;01;10;7
20250500029271;01;10;5
20250500029273;01;10;2
20250500029274;01;10;2
20250500029275;01;10;2
20250500029331;01;07;1
20250500029437;01;02;1
20250500029437;02;01;1
20250500030174;01;13;19
20250500030175;01;09;2
20250500030175;02;09;1
20250500030175;03;10;1
20250500030175;04;13;1
20250500030177;01;01;60
20250500030282;01;13;2
20250500030282;02;01;5
20250500030282;03;01;4
20250500030282;04;01;5
20250500030284;01;13;6
20250500030284;02;09;5
20250500030284;03;10;3
20250500030285;01;13;6
20250500030355;01;04;4
20250500030356;01;04;7
20250500030357;01;04;7
20250500030358;01;04;7
20250500030428;01;04;11
20250500030430;01;04;6
20250500030535;01;13;8
20250500030539;01;09;6
20250500030641;01;13;9
20250500030643;01;10;1
20250500030643;02;14;4
20250500030718;01;07;1
20250500030769;01;16;10
20250500030782;01;07;8
20250500030994;01;09;6
20250500031339;01;04;2
20250500031440;01;04;3
20250500031442;01;04;2
20250500032137;01;01;3
20250500032139;01;01;4
20250500032824;01;01;5
20250500033129;01;12;20
20250500033327;01;01;4
20250500033329;01;01;6
20250500033752;01;13;3
20250500033864;01;16;12
20250500033919;01;09;1
20250500033949;01;01;15
20250500034036;01;10;49
20250500034036;02;10;11
20250500034039;01;15;4
20250500034039;02;16;3
20250500034041;01;10;7
20250500034436;01;09;1
20250500034663;01;04;3
20250500034665;01;04;10
20250500035576;01;09;28
20250500035576;02;08;14
20250500035576;03;10;9
20250500035576;04;10;9
20250500035649;01;01;4
20250500035649;02;01;1
20250500035649;03;01;1
20250500035649;04;01;2
20250500035655;01;07;1
20250500035669;01;01;7
20250500035670;01;01;2
20250500035670;02;01;4
20250500035670;03;01;3
20250500035677;01;01;20
20250500035701;01;10;2
20250500035701;02;10;4
20250500035701;03;01;1
20250500035741;01;02;1
20250500035753;01;09;1
20250500035890;01;14;25
20250500036058;01;01;5
20250500036059;01;01;14
20250500036061;01;01;7
20250500036160;01;01;9
20250500036161;01;01;9
20250500036162;01;01;4
20250500036584;01;13;1
20250500036586;01;13;1
20250500036777;01;12;18
20250500036836;01;12;8
20250500036836;02;06;2
20250500037010;01;09;3
20250500037475;01;04;3
20250500037475;02;04;3
20250500037475;03;04;1
20250500037476;01;04;7
20250500037477;01;04;6
20250500037477;02;04;5
20250500037479;01;04;7
20250500037522;01;04;4
20250500037523;01;04;7
20250500037524;01;04;6
20250500037525;01;04;9
20250500037960;01;17;3
20250500037961;01;12;15
20250500038099;01;09;2
20250500038099;02;13;1
20250500038255;01;07;1
20250500038255;02;07;1
20250500038255;03;11;1
20250500038255;04;01;1
20250500038576;01;10;1
20250500039161;01;04;4
20250500039162;01;04;5
20250500039163;01;04;6
20250500039164;01;04;4
20250500039205;01;04;3
20250500039206;01;04;6
20250500039207;01;04;6
20250500040121;01;01;6
20250500040735;01;09;3
20250500040735;02;13;3
20250500040806;01;01;5
20250500040810;01;01;14
20250500040896;01;01;2
20250500040896;02;01;2
20250500040896;03;01;2
20250500040897;01;01;1
20250500040898;01;01;7
20250500040971;01;04;7
20250500040972;01;04;7
20250500040975;01;04;10
20250500040975;02;04;3
20250500040976;01;04;4
20250500040977;01;04;3
20250500040978;01;04;3
20250500041018;01;04;4
20250500041033;01;04;6
20250500041034;01;04;13
20250500041037;01;04;7
20250500041412;01;07;1
20250500041420;01;07;1
20250600000026;01;01;3
20250600000027;01;01;1
20250600000027;02;01;2
20250600000027;03;01;2
20250600000027;04;01;2
20250600000028;01;01;4
20250600000030;01;01;4
20250600000031;01;01;7
20250600000032;01;01;7
20250600000033;01;01;14
20250600000034;01;01;7
20250600000035;01;01;4
20250600000036;01;01;2
20250600000037;01;01;1
20250600000038;01;01;2
20250600000040;01;01;1
20250600000061;01;01;6
20250600000063;01;01;4
20250600000064;01;01;5
20250600000065;01;01;10
20250600000100;01;01;3
20250600000102;01;01;3
20250600000103;01;01;3
20250600000104;01;01;4
20250600000108;01;01;14
20250600000110;01;01;4
20250600000112;01;01;3
20250600000115;01;01;7
20250600000119;01;01;2
20250600000121;01;01;2
20250600000121;02;01;3
20250600000122;01;01;3
20250600000140;01;01;3
20250600000141;01;01;5
20250600000143;01;01;4
20250600000185;01;04;3
20250600000186;01;04;4
20250600000188;01;04;5
20250600000189;01;04;4
20250600000219;01;04;7
20250600000220;01;04;7
20250600000221;01;04;7
20250600000256;01;04;3
20250600000257;01;04;6
20250600000258;01;04;8
20250600000306;01;04;4
20250600000307;01;04;3
20250600000308;01;04;3
20250600000309;01;04;4
20250600000340;01;04;7
20250600000341;01;04;3
20250600000342;01;04;7
20250600000343;01;04;9
20250600000380;01;04;4
20250600000382;01;04;4
20250600000384;01;04;4
20250600000394;01;10;7
20250600000399;01;10;2
20250600000403;01;10;13
20250600000427;01;10;11
20250600000433;01;16;1
20250600000434;01;15;2
20250600000434;02;16;2
20250600000450;01;12;6
20250600000458;01;10;6
20250600000458;02;09;1
20250600000458;03;02;1
20250600000465;01;12;5
20250600000465;02;06;1
20250600000477;01;09;2
20250600000488;01;09;3
20250600000492;01;09;2
20250600000498;01;09;1
20250600000499;01;09;3
20250600000506;01;09;3
20250600000508;01;09;5
20250600000510;01;01;3
20250600000511;01;09;2
20250600000513;01;09;3
20250600000524;01;16;3
20250600000529;01;09;3
20250600000537;01;09;4
20250600000649;01;09;4
20250600000650;01;09;13
20250600000651;01;10;37
20250600000655;01;10;20
20250600000656;01;09;3
20250600000659;01;09;6
20250600000663;01;09;2
20250600000667;01;09;3
20250600000670;01;04;4
20250600000674;01;09;3
20250600000679;01;03;3
20250600000680;01;09;1
20250600000703;01;09;5
20250600000704;01;09;2
20250600000707;01;09;4
20250600000708;01;09;3
20250600000709;01;09;4
20250600000710;01;09;3
20250600000759;01;09;4
20250600000760;01;09;5
20250600000775;01;13;3
20250600000775;02;07;1
20250600000775;03;01;1
20250600000775;04;01;1
20250600000775;05;10;2
20250600000775;06;09;2
20250600000776;01;13;2
20250600000776;02;09;3
20250600000778;01;09;5
20250600000779;01;09;3
20250600000780;01;09;4
20250600000781;01;09;2
20250600000829;01;09;3
20250600000831;01;09;5
20250600000867;01;04;10
20250600000869;01;04;7
20250600000871;01;04;7
20250600000873;01;04;7
20250600000874;01;04;14
20250600000875;01;04;3
20250600000876;01;04;4
20250600000877;01;10;3
20250600000878;01;04;5
20250600000879;01;04;5
20250600000880;01;04;5
20250600000881;01;04;5
20250600000916;01;04;4
20250600000917;01;04;3
20250600000918;01;04;4
20250600000919;01;04;2
20250600000920;01;04;5
20250600000921;01;04;6
20250600000923;01;04;3
20250600000925;01;04;5
20250600000926;01;04;7
20250600000927;01;04;4
20250600000928;01;10;3
20250600000928;02;10;2
20250600000928;03;04;3
20250600000931;01;04;4
20250600000933;01;04;3
20250600000933;02;04;3
20250600000934;01;04;3
20250600000935;01;04;4
20250600000936;01;04;4
20250600000937;01;04;6
20250600000938;01;04;4
20250600000939;01;04;2
20250600000957;01;10;2
20250600000958;01;10;2
20250600000959;01;10;2
20250600000960;01;10;2
20250600000961;01;10;8
20250600000962;01;10;3
20250600000963;01;10;5
20250600000964;01;10;3
20250600000965;01;10;4
20250600000966;01;10;14
20250600000967;01;02;2
20250600000968;01;10;1
20250600000969;01;10;10
20250600000970;01;10;6
20250600000971;01;13;3
20250600000972;01;10;10
20250600000973;01;10;3
20250600000974;01;10;3
20250600000975;01;10;5
20250600000976;01;10;2
20250600001025;01;10;2
20250600001026;01;10;7
20250600001027;01;10;2
20250600001028;01;10;5
20250600001029;01;10;1
20250600001030;01;10;10
20250600001031;01;10;5
20250600001032;01;10;5
20250600001034;01;10;3
20250600001035;01;01;14
20250600001036;01;10;30
20250600001037;01;10;5
20250600001038;01;10;6
20250600001040;01;10;3
20250600001041;01;10;4
20250600001042;01;10;4
20250600001043;01;10;5
20250600001044;01;10;3
20250600001045;01;10;3
20250600001046;01;10;2
20250600001047;01;10;5
20250600001076;01;10;7
20250600001078;01;10;7
20250600001079;01;10;2
20250600001080;01;10;21
20250600001081;01;10;10
20250600001082;01;10;3
20250600001083;01;10;5
20250600001084;01;10;3
20250600001085;01;10;4
20250600001086;01;10;3
20250600001087;01;10;10
20250600001088;01;10;5
20250600001089;01;10;8
20250600001089;02;07;4
20250600001090;01;10;3
20250600001091;01;10;5
20250600001094;01;10;4
20250600001095;01;10;5
20250600001096;01;10;7
20250600001147;01;09;12
20250600001147;02;09;3
20250600001148;01;09;2
20250600001149;01;09;7
20250600001150;01;09;6
20250600001151;01;09;4
20250600001152;01;09;5
20250600001153;01;09;7
20250600001155;01;09;4
20250600001156;01;09;5
20250600001157;01;09;5
20250600001158;01;09;3
20250600001159;01;09;5
20250600001162;01;09;2
20250600001163;01;09;3
20250600001165;01;09;3
20250600001166;01;09;5
20250600001167;01;09;14
20250600001169;01;09;4
20250600001170;01;09;3
20250600001171;01;09;2
20250600001172;01;09;4
20250600001223;01;13;3
20250600001223;02;09;5
20250600001224;01;04;2
20250600001224;02;09;1
20250600001225;01;09;5
20250600001226;01;09;5
20250600001227;01;09;5
20250600001228;01;09;6
20250600001229;01;09;2
20250600001229;02;09;5
20250600001230;01;09;4
20250600001231;01;09;3
20250600001232;01;09;2
20250600001233;01;09;2
20250600001234;01;09;2
20250600001235;01;09;3
20250600001236;01;09;2
20250600001238;01;09;5
20250600001239;01;09;4
20250600001240;01;09;7
20250600001241;01;09;4
20250600001242;01;09;4
20250600001243;01;09;4
20250600001244;01;09;2
20250600001288;01;10;30
20250600001294;01;10;11
20250600001296;01;01;15
20250600001301;01;01;14
20250600001383;01;17;2
20250600001383;02;15;2
20250600001412;01;07;1
20250600001412;02;07;2
20250600001415;01;07;2
20250600001415;02;17;2
20250600001521;01;09;3
20250600001521;02;10;2
20250600001521;03;01;16
20250600001523;01;09;7
20250600001524;01;02;2
20250600001525;01;09;10
20250600001819;01;09;5
20250600001821;01;10;4
20250600001825;01;08;1
20250600001825;02;09;1
20250600001829;01;09;2
20250600001830;01;09;9
20250600001831;01;01;10
20250600001831;02;09;1
20250600001834;01;09;6
20250600001834;02;09;2
20250600001837;01;10;10
20250600001837;02;09;1
20250600001839;01;09;3
20250600001842;01;01;14
20250600001847;01;10;7
20250600001849;01;09;2
20250600001852;01;09;6
20250600001853;01;09;6
20250600001854;01;13;3
20250600001854;02;09;2
20250600001855;01;09;1
20250600001855;02;09;5
20250600001856;01;09;4
20250600001858;01;09;4
20250600001859;01;09;5
20250600001860;01;09;7
20250600001861;01;09;6
20250600001863;01;13;4
20250600001863;02;09;5
20250600001863;03;09;1
20250600001880;01;13;3
20250600001880;02;10;1
20250600001880;03;09;3
20250600001881;01;09;2
20250600001882;01;09;9
20250600001883;01;09;2
20250600001884;01;09;6
20250600001885;01;09;3
20250600001885;02;09;1
20250600001885;03;04;1
20250600001911;01;09;6
20250600001912;01;09;7
20250600001913;01;09;6
20250600001914;01;09;10
20250600001916;01;09;5
20250600001919;01;09;10
20250600001920;01;09;7
20250600001921;01;09;30
20250600001922;01;09;2
20250600001923;01;09;3
20250600001924;01;09;3
20250600001942;01;09;20
20250600001944;01;09;3
20250600001946;01;09;4
20250600001949;01;09;5
20250600001949;02;04;5
20250600001981;01;09;7
20250600002017;01;13;5
20250600002019;01;13;10
20250600002020;01;13;6
20250600002021;01;13;7
20250600002022;01;13;10
20250600002023;01;13;20
20250600002024;01;13;5
20250600002026;01;13;19
20250600002027;01;13;5
20250600002027;02;09;5
20250600002061;01;13;5
20250600002064;01;13;3
20250600002065;01;13;4
20250600002067;01;13;4
20250600002068;01;13;2
20250600002068;02;09;2
20250600002070;01;13;2
20250600002070;02;10;11
20250600002074;01;13;2
20250600002076;01;13;14
20250600002080;01;10;1
20250600002080;02;01;4
20250600002088;01;10;31
20250600002104;01;07;1
20250600002107;01;01;5
20250600002117;01;07;1
20250600002121;01;07;1
20250600002121;02;07;1
20250600002134;01;12;5
20250600002137;01;12;4
20250600002141;01;13;3
20250600002216;01;01;6
20250600002230;01;09;3
20250600002230;02;09;1
20250600002232;01;09;1
20250600002232;02;09;1
20250600002475;01;14;13
20250600002475;02;10;3
20250600002475;03;10;8
20250600002478;01;09;6
20250600002480;01;09;5
20250600002486;01;09;6
20250600002487;01;13;2
20250600002487;02;08;3
20250600002487;03;10;1
20250600002492;01;06;2
20250600002548;01;04;7
