A0_1;C9_0;ccaa_etapa;pernoc_etapa
20231000045736;01;10;4
20231000045737;01;09;5
20231000045738;01;10;2
20231000045739;01;10;4
20231000045740;01;10;7
20231000045742;01;10;7
20231000045743;01;10;2
20231000045744;01;10;30
20231000045745;01;10;4
20231000045746;01;10;7
20231000045811;01;09;5
20231000046003;01;09;2
20231000046003;02;10;1
20231000046003;03;01;1
20231000046003;04;01;1
20231000046003;05;13;2
20231000046165;01;06;5
20231000046179;01;01;4
20231000046179;02;16;1
20231000046213;01;01;14
20231000046253;01;12;1
20231000046892;01;10;14
20231000046893;01;10;2
20231000046953;01;14;2
20231000046954;01;14;8
20231000048038;01;12;3
20231000048232;01;09;6
20231000048485;01;16;1
20231000048485;02;16;1
20231000048541;01;02;6
20231000048546;01;08;30
20231000049202;01;09;3
20231000049202;02;10;1
20231000049202;03;16;3
20231000049204;01;12;1
20231000049204;02;12;1
20231000049205;01;16;5
20231000049207;01;09;6
20231000049208;01;09;2
20231000049209;01;09;1
20231000049209;02;13;5
20231000049210;01;09;3
20231000049211;01;13;2
20231000049211;02;09;2
20231000049213;01;10;6
20231000049213;02;09;2
20231000049214;01;09;7
20231000049215;01;06;7
20231000049217;01;13;3
20231000049217;02;01;5
20231000049217;03;01;3
20231000049217;04;01;3
20231000049217;05;10;4
20231000049217;06;09;3
20231000049218;01;10;27
20231000049218;02;16;2
20231000049220;01;09;4
20231000049221;01;09;10
20231000049222;01;09;4
20231000049223;01;09;4
20231000049224;01;09;4
20231000049225;01;09;6
20231000049226;01;09;2
20231000049228;01;10;6
20231000049228;02;09;2
20231000049229;01;09;7
20231000049584;01;07;1
20231000049817;01;12;7
20231000049819;01;12;2
20231000049820;01;12;1
20231000049821;01;12;31
20231000049822;01;12;7
20231000049824;01;12;2
20231000049825;01;12;20
20231000049825;02;12;15
20231000049826;01;12;25
20231000049827;01;09;2
20231000049827;02;14;1
20231000049827;03;12;1
20231000049828;01;07;1
20231000049828;02;15;1
20231000049828;03;12;2
20231000049829;01;09;3
20231000049829;02;10;2
20231000049829;03;12;1
20231000049830;01;09;3
20231000049830;02;09;3
20231000049831;01;09;1
20231000049831;02;13;2
20231000049831;03;01;2
20231000049831;04;01;2
20231000049832;01;13;2
20231000049832;02;09;4
20231000049832;03;08;2
20231000049832;04;01;2
20231000049832;05;01;2
20231000049832;06;01;2
20231000049833;01;09;10
20231000049834;01;09;5
20231000049835;01;09;4
20231000049836;01;09;1
20231000049836;02;01;14
20231000049837;01;09;7
20231000049837;02;09;2
20231000049841;01;09;5
20231000049843;01;09;3
20231000049845;01;09;2
20231000049846;01;09;4
20231000049847;01;09;2
20231000049848;01;09;3
20231000049849;01;09;3
20231000049850;01;09;5
20231000050169;01;16;1
20231000050181;01;16;2
20231000050186;01;02;4
20231000050226;01;08;6
20231000050227;01;10;30
20231000050227;02;02;1
20231000050230;01;13;6
20231000051126;01;16;1
20231000051227;01;15;2
20231000051233;01;09;17
20231100000018;01;09;6
20231100000019;01;09;4
20231100000020;01;09;4
20231100000021;01;09;2
20231100000046;01;09;4
20231100000048;01;09;3
20231100000049;01;09;3
20231100000050;01;09;4
20231100000051;01;09;4
20231100000052;01;09;3
20231100000053;01;09;4
20231100000054;01;09;4
20231100000055;01;09;1
20231100000056;01;09;5
20231100000057;01;09;7
20231100000058;01;09;7
20231100000059;01;09;4
20231100000061;01;09;6
20231100000062;01;09;1
20231100000081;01;09;2
20231100000082;01;09;1
20231100000083;01;09;4
20231100000084;01;09;5
20231100000104;01;09;10
20231100000105;01;09;3
20231100000107;01;09;1
20231100000108;01;09;4
20231100000109;01;09;5
20231100000110;01;09;6
20231100000111;01;09;4
20231100000112;01;09;5
20231100000113;01;09;4
20231100000116;01;09;5
20231100000117;01;09;6
20231100000119;01;09;4
20231100000120;01;09;5
20231100000121;01;04;4
20231100000122;01;04;14
20231100000123;01;04;4
20231100000125;01;04;4
20231100000126;01;04;2
20231100000128;01;04;14
20231100000129;01;04;1
20231100000131;01;04;7
20231100000132;01;04;4
20231100000133;01;04;1
20231100000160;01;04;30
20231100000162;01;04;5
20231100000163;01;04;5
20231100000296;01;13;3
20231100000304;01;13;5
20231100000305;01;13;32
20231100000308;01;13;3
20231100000309;01;13;4
20231100000309;02;10;1
20231100000310;01;13;4
20231100000311;01;13;6
20231100000313;01;13;4
20231100000318;01;13;3
20231100000358;01;13;9
20231100000359;01;13;2
20231100000360;01;13;1
20231100000361;01;01;6
20231100000411;01;13;3
20231100000412;01;13;3
20231100000414;01;09;6
20231100000414;02;13;1
20231100000418;01;13;6
20231100000421;01;13;5
20231100000422;01;13;2
20231100000423;01;13;2
20231100000424;01;13;6
20231100000450;01;13;4
20231100000452;01;13;3
20231100000453;01;13;3
20231100000454;01;13;6
20231100000455;01;01;89
20231100000456;01;13;3
20231100000457;01;13;1
20231100000459;01;13;12
20231100000459;02;09;2
20231100000460;01;04;5
20231100000461;01;04;6
20231100000462;01;04;7
20231100000491;01;04;5
20231100000492;01;04;7
20231100000493;01;04;4
20231100000494;01;04;4
20231100000551;01;04;5
20231100000552;01;04;10
20231100000553;01;04;6
20231100000592;01;04;10
20231100000593;01;04;7
20231100000594;01;04;10
20231100000596;01;12;39
20231100000629;01;12;30
20231100000630;01;12;40
20231100000631;01;12;7
20231100000632;01;12;14
20231100000709;01;09;3
20231100000710;01;09;3
20231100000711;01;09;2
