mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
112023;2;20211100012880;2;2;12;13;4;3;2;6;1008.2694639;649.8177451
112023;2;20221000016530;2;2;12;10;14;3;1;6;1777.1503757;413.67621091
112023;2;20221000020837;2;2;12;10;16;3;1;6;1992.7077389;288.54799034
112023;2;20221000022213;2;2;12;13;9;1;1;6;2396.9809488;73.621208171
112023;2;20221000039018;2;2;12;10;27;3;1;6;2962.8075899;31.512163318
112023;2;20221000039098;2;2;12;05;14;3;3;6;1723.9660303;280.58507402
112023;2;20221000043563;2;2;12;13;5;1;2;6;2526.6341768;205.34467674
112023;2;20221100001327;8;1;06;01;30;3;1;6;1706.4914502;276.67412848
112023;2;20221100001383;2;1;06;01;21;3;1;6;3300.8651425;330.11066061
112023;2;20221100002044;2;1;02;09;10;3;1;6;631.92013061;487.54734941
112023;2;20221100003953;2;2;12;13;8;3;1;6;1292.6773599;548.33411273
112023;2;20221100006062;2;2;12;01;21;1;2;6;3747.1978431;31.890449971
112023;2;20221100006431;2;2;12;01;14;3;3;6;1836.3907128;238.81204703
112023;2;20221100009097;8;1;02;01;30;3;1;6;1624.2967851;186.16167005
112023;2;20221100011888;8;1;02;09;5;1;1;6;1010.8152728;171.60743122
112023;2;20221100014139;2;2;12;09;5;1;1;6;1508.2909205;338.95784327
112023;2;20221100014222;2;2;12;09;11;3;3;6;1183.028802;371.1349784
112023;2;20221100015066;2;2;15;09;3;1;1;6;2682.72896;1300.4564298
112023;2;20221100015119;2;2;15;09;10;1;1;6;4033.8654165;111.24370918
112023;2;20221100015120;2;2;15;09;7;1;1;6;3466.697056;319.08967514
112023;2;20221100016542;2;2;15;13;3;1;1;1;1810.2109406;9311.2700971
112023;2;20221100018838;2;2;15;09;3;1;2;6;2953.6863526;590.56293192
112023;2;20221100028572;2;1;06;10;4;2;1;6;621.95508644;407.82354073
112023;2;20221100030578;2;2;15;09;3;1;2;6;2931.221919;551.66230452
112023;2;20221100032475;2;2;15;01;14;1;1;6;5310.0818187;127.92553065
112023;2;20221100033726;2;2;12;13;4;1;2;6;2204.7488573;679.31968978
112023;2;20221100034180;2;2;15;09;3;1;1;6;2682.72896;650.22821488
112023;2;20221100035741;2;2;12;09;5;1;1;6;1264.5298499;338.95784327
112023;2;20221100037371;8;1;06;09;2;1;3;6;398.66019642;276.73371489
112023;2;20221200004879;2;1;06;09;6;2;1;6;659.36936131;117.95742706
112023;2;20221200013013;2;2;12;10;14;3;3;6;1680.1286504;451.89943934
112023;2;20221200019259;2;2;12;10;45;3;3;6;3841.3235297;225.94971967
112023;2;20221200023873;2;2;12;09;5;1;1;6;1508.2909205;169.47892164
112023;2;20221200024234;8;1;06;07;1;1;3;6;295.87349243;308.94390475
112023;2;20221200025744;2;2;12;01;9;1;1;6;1826.0369872;79.853998849
112023;2;20221200025814;2;2;12;09;4;1;1;6;1335.4851779;493.86111272
112023;2;20221200025815;2;2;12;09;1;1;1;6;764.71493355;763.7518297
112023;2;20221200025883;2;2;12;09;40;2;1;6;4187.1699661;2295.8417686
112023;2;20221200025885;2;2;12;09;3;1;1;6;1101.2693765;359.77748192
112023;2;20221200025886;2;2;12;09;3;1;1;6;1101.2693765;359.77748192
112023;2;20221200026153;8;1;06;02;2;3;1;6;323.18879845;323.40536035
112023;2;20221200026529;2;2;12;10;14;1;1;6;2582.3708675;141.61765507
112023;2;20221200026791;2;2;12;13;7;1;1;6;2045.3085921;133.4871452
112023;2;20221200029154;2;2;12;09;1;3;3;6;626.0525178;371.1348337
112023;2;20221200031392;2;2;12;01;25;1;1;6;3837.0947342;2.2390337156
112023;2;20221200031999;2;2;12;06;6;3;3;6;935.12534201;428.75318477
112023;2;20221200032938;2;2;12;09;1;1;1;6;715.96271944;763.7518297
112023;2;20221200034521;2;2;12;09;5;1;1;6;1416.1653174;338.95784327
112023;2;20221200035282;2;2;12;09;12;1;1;6;2406.8417712;12.159107316
112023;2;20221200035340;2;2;12;09;9;1;1;6;1866.6275728;112.82370959
112023;2;20221200036681;2;1;06;09;1;3;1;6;260.54687354;424.14340946
112023;2;20231000000614;2;2;02;13;5;3;1;6;755.8225567;1286.996192
112023;2;20231000000628;2;2;12;13;4;3;1;6;891.22798703;822.81907288
112023;2;20231000000743;8;1;07;16;1;1;3;1;139.58945503;1713.9898177
112023;2;20231000000768;2;1;07;12;1;1;1;6;219.28866663;5084.1689714
112023;2;20231000000831;2;1;03;16;1;3;1;6;194.54216445;1084.5007613
112023;2;20231000000839;8;1;03;07;1;1;3;6;262.36919596;1379.6209437
112023;2;20231000001637;2;2;12;10;2;1;1;6;667.23470747;44.907195115
112023;2;20231000001638;2;2;12;10;7;3;3;6;790.30560287;8.652628931
112023;2;20231000001639;2;2;12;10;14;3;3;6;1241.3364881;8.652628931
112023;2;20231000001640;2;2;12;10;30;3;3;6;2117.398902;4.3263144655
112023;2;20231000001642;2;2;12;10;3;1;1;6;812.84999333;31.333310085
112023;2;20231000001643;2;2;12;10;14;3;3;6;1241.3364881;4.3263144655
112023;2;20231000001645;2;2;08;10;6;3;3;6;534.93417818;9.4329751673
112023;2;20231000001646;2;2;08;10;10;3;3;6;943.54419607;2.1911686087
112023;2;20231000001647;2;2;08;10;3;3;3;6;489.76804015;4.7164875836
112023;2;20231000001649;2;2;08;10;7;3;3;6;715.92078534;4.7164875836
112023;2;20231000001650;2;2;08;10;3;3;3;6;202.92511923;2.3582437918
112023;2;20231000001651;2;2;08;10;3;3;3;6;356.56681041;2.3582437918
112023;2;20231000001652;2;2;08;10;7;3;3;6;331.68662075;7.0747313755
112023;2;20231000001653;2;2;12;10;6;1;1;6;1003.308536;8.4095405981
112023;2;20231000001654;2;2;08;10;5;3;3;6;408.95365997;7.0747313755
112023;2;20231000001655;2;2;08;10;5;1;1;6;1105.9224112;13.440167341
112023;2;20231000001656;2;2;08;10;3;1;1;6;768.11966441;13.716463725
112023;2;20231000001657;2;2;08;13;10;3;3;6;829.74914343;7.4592359806
112023;2;20231000001736;2;2;14;09;5;1;2;6;2253.0338252;184.84893846
112023;2;20231000002030;2;1;03;15;1;3;1;6;167.17871686;678.32274399
112023;2;20231000003116;2;2;02;13;6;3;3;6;778.68352017;419.36243501
112023;2;20231000003118;2;2;14;13;6;1;1;6;2376.0669906;218.47656167
112023;2;20231000003127;2;2;01;13;4;1;3;6;1250.9435839;342.569463
112023;2;20231000003128;2;2;01;13;4;1;3;6;1250.9435839;685.138926
112023;2;20231000003129;2;2;01;07;7;1;1;6;978.0850536;652.79002913
112023;2;20231000003130;2;2;01;13;5;3;2;6;874.79619678;418.82028948
112023;2;20231000003132;2;2;01;13;4;3;3;6;585.55601166;643.41690705
112023;2;20231000003161;2;2;12;13;2;1;1;6;1037.888141;961.62528689
112023;2;20231000003163;2;2;01;07;14;3;1;6;951.98751904;608.12227306
112023;2;20231000003164;8;2;01;13;4;1;1;6;1277.8134771;953.39377828
112023;2;20231000003166;2;2;01;13;14;3;3;6;912.81219027;321.70845352
112023;2;20231000003167;2;2;01;13;10;3;3;6;796.14466947;321.70845352
112023;2;20231000003173;8;2;01;13;1;3;1;6;265.26570873;493.65121915
112023;2;20231000003239;8;1;01;09;12;2;3;6;831.81100964;16.877921783
112023;2;20231000003256;8;1;01;02;5;1;1;6;891.98097385;554.83157714
112023;2;20231000003261;2;1;03;10;10;2;1;6;995.26487805;189.16493853
112023;2;20231000003266;2;1;08;09;16;2;1;6;1225.496506;13.278278146
112023;2;20231000003722;8;4;14;13;6;1;1;6;2944.0134416;50.702876023
112023;2;20231000003723;8;4;08;09;1;1;1;6;455.64892128;136.48396323
112023;2;20231000003724;8;4;06;09;4;1;1;6;1057.8680303;58.559729768
112023;2;20231000003725;8;4;14;09;3;1;1;6;2472.5240071;49.132826624
112023;2;20231000003728;8;4;14;13;2;1;1;6;1920.2712652;208.32784883
112023;2;20231000003729;8;4;01;13;1;3;1;6;511.09566598;28.548614974
112023;2;20231000003730;8;4;09;09;6;1;1;6;991.37090134;12.725266595
112023;2;20231000003731;2;4;15;09;1;1;1;6;3637.3564184;426.45537369
112023;2;20231000003733;2;4;13;09;6;1;1;6;2188.6038005;59.957145619
