A0_1;C9_0;ccaa_etapa;pernoc_etapa
20200200009238;01;13;22
20200200014590;01;01;3
20200200020742;01;07;1
20200200020742;02;11;1
20200200020742;03;01;1
20200200020748;01;01;15
20200200025085;01;01;2
20210100002571;01;13;10
20210100004991;01;13;60
20210100010683;01;07;16
20210100010683;02;02;4
20210100010913;01;13;5
20210100022218;01;14;1
20210100023726;01;05;6
20210200000032;01;13;7
20210200000359;01;01;60
20210300007169;01;13;6
20210300016622;01;09;1
20210300016622;02;01;37
20220100001810;01;10;30
20220100001810;02;10;6
20220100001821;01;10;14
20220100001875;01;10;6
20220100002193;01;02;1
20220100002230;01;13;1
20220100002233;01;01;2
20220100002292;01;04;14
20220100002293;01;04;10
20220100002310;01;04;10
20220100002311;01;04;6
20220100002538;01;01;5
20220100002539;01;01;3
20220100002540;01;01;6
20220100002541;01;01;9
20220100002618;01;01;5
20220100002619;01;01;10
20220100002620;01;01;7
20220100002621;01;01;7
20220100003154;01;10;15
20220100003155;01;14;8
20220100003156;01;14;14
20220100003157;01;14;15
20220100003158;01;10;17
20220100003204;01;09;21
20220100003413;01;09;1
20220100004118;01;13;4
20220100004215;01;01;5
20220100004216;01;01;30
20220100004217;01;01;7
20220100004218;01;01;30
20220100004281;01;01;6
20220100004282;01;01;14
20220100004283;01;01;10
20220100004483;01;10;50
20220100004484;01;14;14
20220100004486;01;01;10
20220100004516;01;10;4
20220100004517;01;14;15
20220100004518;01;10;11
20220100004575;01;09;2
20220100004783;01;04;12
20220100004828;01;04;10
20220100005262;01;11;21
20220100005437;01;09;7
20220100006481;01;04;14
20220100006482;01;04;2
20220100006482;02;04;3
20220100006482;03;04;2
20220100006483;01;04;14
20220100006484;01;04;4
20220100006484;02;05;8
20220100008113;01;04;24
20220100008114;01;04;21
20220100008241;01;04;20
20220100008244;01;04;30
20220100009005;01;12;5
20220100009724;01;10;15
20220100009726;01;10;4
20220100009727;01;10;30
20220100010010;01;13;2
20220100010180;01;10;21
20220100010181;01;10;27
20220100010183;01;14;10
20220100010241;01;10;14
20220100010242;01;10;10
20220100010245;01;10;7
20220100010302;01;04;21
20220100010485;01;05;13
20220100010609;01;01;14
20220100010663;01;07;1
20220100011099;01;04;4
20220100011640;01;10;13
20220100011641;01;04;48
20220100011642;01;09;3
20220100011642;02;17;1
20220100011643;01;10;30
20220100011644;01;10;86
20220100011647;01;09;4
20220100011647;02;10;3
20220100011647;03;10;5
20220100011647;04;01;5
20220100011647;05;01;10
20220100011647;06;07;2
20220100011648;01;10;45
20220100011649;01;01;49
20220100011650;01;13;56
20220100011650;02;04;4
20220100011652;01;10;19
20220100011704;01;09;10
20220100012643;01;09;25
20220100012644;01;09;4
20220100012658;01;04;19
20220100012704;01;04;10
20220100012705;01;04;11
20220100012953;01;10;2
20220100013791;01;04;6
20220100014031;01;16;2
20220100014376;01;09;1
20220100014389;01;10;30
20220100014390;01;10;35
20220100014391;01;10;7
20220100014436;01;10;8
20220100014437;01;10;75
20220100014438;01;10;28
20220100014461;01;01;36
20220100014462;01;10;7
20220100014463;01;10;5
20220100014507;01;10;17
20220100014508;01;10;35
20220100014509;01;10;28
20220100014601;01;09;7
20220100015776;01;01;1
20220100015776;02;07;2
20220100015776;03;11;1
20220100015776;04;16;1
20220100015778;01;13;23
20220100015779;01;07;56
20220100015780;01;01;45
20220100015780;02;01;3
20220100015781;01;01;28
20220100015781;02;11;2
20220100015781;03;03;4
20220100015781;04;16;2
20220100015782;01;16;1
20220100015782;02;16;1
20220100015783;01;14;17
20220100015784;01;14;24
20220100015784;02;16;1
20220100015785;01;10;14
20220100015786;01;01;30
20220100015786;02;01;7
20220100015853;01;10;27
20220100015853;02;13;3
20220100015855;01;14;30
20220100015856;01;10;30
20220100015895;01;10;3
20220100015896;01;14;21
20220100016365;01;01;15
20220100016366;01;01;30
20220100016367;01;01;3
20220100016368;01;01;30
20220100016369;01;01;3
20220100016661;01;09;5
20220100016871;01;12;3
20220100016876;01;16;1
20220100016995;01;10;3
20220100016996;01;10;3
20220100017505;01;04;12
20220100018301;01;13;40
20220100018301;02;09;7
20220100018301;03;09;3
20220100018357;01;04;19
20220100018359;01;13;20
20220100018496;01;13;10
20220100019491;01;09;2
20220100019793;01;13;4
20220100019793;02;09;4
20220100020525;01;10;31
20220100020526;01;10;5
20220100020527;01;10;5
20220100020530;01;10;7
20220100020628;01;14;30
20220100020631;01;10;21
20220100020634;01;04;3
20220100022030;01;13;2
20220100022030;02;07;2
20220100022299;01;10;7
20220100022300;01;10;7
20220100022303;01;10;4
20220100022353;01;10;7
20220100022358;01;10;7
20220100022359;01;14;30
20220100022504;01;04;15
20220100022505;01;04;7
20220100022506;01;04;30
20220100023460;01;10;30
20220100023461;01;10;35
20220100023464;01;01;90
20220100023465;01;10;49
20220100023466;01;09;10
20220100023467;01;14;75
20220100023469;01;01;60
20220100023472;01;10;25
20220100026094;01;10;4
20220100026098;01;10;7
20220100026238;01;10;3
20220100026239;01;10;9
20220100026304;01;09;60
20220100026507;01;10;30
20220100026509;01;10;3
20220100026511;01;10;21
20220100026512;01;10;3
20220100026569;01;10;6
20220100026570;01;10;3
20220100026571;01;10;3
20220100026573;01;10;10
20220100027318;01;08;30
20220100027318;02;08;1
20220100027500;01;16;1
20220100028530;01;16;1
20220100028542;01;16;1
20220100029191;01;01;3
20220100029191;02;01;1
20220100029191;03;01;1
20220100029192;01;01;1
20220100029193;01;01;10
20220100029194;01;01;7
20220100029233;01;01;10
20220100029234;01;01;20
20220100029349;01;04;4
20220100030256;01;06;4
20220100030258;01;01;2
20220100030258;02;01;1
