mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
012023;2;20200200009238;8;3;15;13;22;3;1;6;2341.8436589;1998.0981667
012023;2;20200200014590;2;3;15;01;3;1;1;6;774.86245544;1730.3548585
012023;2;20200200020742;8;3;09;07;3;3;1;6;528.69772067;1128.0626619
012023;2;20200200020748;2;3;15;01;15;3;1;6;1579.2186745;1081.2541626
012023;2;20200200025085;8;3;12;01;2;3;1;6;520.59825305;863.76939164
012023;2;20210100002571;2;2;15;13;10;3;3;6;3441.8664168;108.07823605
012023;2;20210100004991;2;2;15;13;60;3;3;6;8519.3154218;108.07823605
012023;2;20210100010683;2;2;15;07;20;3;3;6;4315.660785;189.06807117
012023;2;20210100010913;2;2;12;13;5;1;2;6;1917.1356442;145.43718731
012023;2;20210100022218;2;2;12;14;1;3;2;6;1395.6968776;155.82484026
012023;2;20210100023726;2;2;12;05;6;1;2;6;1320.5558575;212.80193955
012023;2;20210200000032;2;2;12;13;7;3;1;6;947.26704125;505.20938434
012023;2;20210200000359;2;2;15;01;60;3;3;6;9438.5661614;58.485636275
012023;2;20210300007169;2;2;15;13;6;1;2;6;3404.1923645;253.68733675
012023;2;20210300016622;2;2;12;01;38;2;3;6;3196.481815;439.52464064
012023;2;20220100001810;2;2;09;10;36;3;3;6;2829.1743468;281.61664236
012023;2;20220100001821;2;2;09;10;14;3;3;6;1075.5031523;138.75779239
012023;2;20220100001875;2;2;09;10;6;3;3;6;495.26835899;416.27337716
012023;2;20220100002193;8;1;07;02;1;1;3;6;130.60438199;2164.6391314
012023;2;20220100002230;2;1;07;13;1;3;3;6;134.59303671;611.71935072
012023;2;20220100002233;2;1;07;01;2;2;2;6;254.00221148;1989.0514358
012023;2;20220100002292;2;2;08;04;14;3;1;6;1166.7716822;106.96744526
012023;2;20220100002293;2;2;01;04;10;1;1;6;1453.8823517;3.9672973914
012023;2;20220100002310;2;2;08;04;10;3;3;6;782.40163211;59.151565655
012023;2;20220100002311;2;2;01;04;6;1;1;6;871.11479374;52.980451806
012023;2;20220100002538;2;2;04;01;5;3;3;6;638.94121024;211.76920407
012023;2;20220100002539;2;2;04;01;3;3;3;6;509.53512179;105.88460204
012023;2;20220100002540;2;2;04;01;6;2;1;6;911.56504054;2600.6117029
012023;2;20220100002541;2;2;04;01;9;2;1;6;1266.3033455;2600.6117029
012023;2;20220100002618;2;2;04;01;5;1;1;6;791.9338849;354.56259927
012023;2;20220100002619;2;2;04;01;10;3;3;6;782.29934793;105.88460204
012023;2;20220100002620;2;2;04;01;7;3;1;6;686.71322226;244.19553974
012023;2;20220100002621;2;2;04;01;7;3;1;6;649.1687777;244.19553974
012023;2;20220100003154;2;2;02;10;15;3;3;6;1143.6334336;5.9520648326
012023;2;20220100003155;2;2;02;14;8;3;1;6;990.46738289;25.958435801
012023;2;20220100003156;2;2;02;14;14;3;1;6;1011.4316403;54.278484365
012023;2;20220100003157;2;2;02;14;15;3;1;6;1588.6977969;40.708863274
012023;2;20220100003158;2;2;02;10;17;3;1;6;2477.1662506;28.702634758
012023;2;20220100003204;2;2;14;09;21;3;3;6;1934.2104271;176.37604047
012023;2;20220100003413;8;1;07;09;1;1;3;6;160.62777474;1544.4193309
012023;2;20220100004118;2;2;15;13;4;3;3;6;2805.9808872;108.07823605
012023;2;20220100004215;2;2;04;01;5;3;1;6;768.03284922;255.30359163
012023;2;20220100004216;2;2;04;01;30;2;1;6;2759.1778598;2600.6117029
012023;2;20220100004217;2;2;04;01;7;1;1;6;1243.195925;307.76765797
012023;2;20220100004218;2;2;04;01;30;3;3;6;2373.5237236;105.88460204
012023;2;20220100004281;2;2;04;01;6;3;1;6;602.74107153;255.30359163
012023;2;20220100004282;2;2;04;01;14;3;1;6;594.95894185;244.19553974
012023;2;20220100004283;2;2;04;01;10;3;1;6;502.35427852;244.19553974
012023;2;20220100004483;2;2;01;10;50;3;1;6;2506.4415532;172.61846075
012023;2;20220100004484;2;2;01;14;14;3;3;6;846.07116658;69.501941405
012023;2;20220100004486;2;2;01;01;10;2;1;6;1547.3407521;1432.6026448
012023;2;20220100004516;2;2;01;10;4;2;1;6;734.07180687;1838.3365627
012023;2;20220100004517;2;2;01;14;15;3;3;6;963.17856802;69.501941405
012023;2;20220100004518;2;2;01;10;11;2;1;6;1590.0713064;1838.3365627
012023;2;20220100004575;2;2;15;09;2;1;1;6;2061.8646192;925.12159077
012023;2;20220100004783;2;2;08;04;12;3;1;6;917.16096334;71.31163017
012023;2;20220100004828;2;2;08;04;10;3;3;6;836.6536138;14.787891414
012023;2;20220100005262;2;2;04;11;21;3;3;6;1467.886528;340.53214232
012023;2;20220100005437;2;2;15;09;7;3;1;6;2335.0968337;226.97939282
012023;2;20220100006481;2;2;02;04;14;3;1;6;1544.6717994;140.47285845
012023;2;20220100006482;2;2;06;04;7;2;1;6;1458.8213718;1549.6076433
012023;2;20220100006483;2;2;06;04;14;3;1;6;2107.1011606;304.25180086
012023;2;20220100006484;2;2;06;05;12;1;1;6;2311.8210412;85.286960388
012023;2;20220100008113;2;2;06;04;24;3;1;6;1705.7246255;145.50702607
012023;2;20220100008114;2;2;06;04;21;3;3;6;1651.4723336;63.092690249
012023;2;20220100008241;2;2;06;04;20;3;3;6;1028.0339655;126.1853805
012023;2;20220100008244;2;2;06;04;30;3;3;6;2151.1089747;63.092690249
012023;2;20220100009005;2;1;07;12;5;3;1;6;456.22644715;2935.6015055
012023;2;20220100009724;2;2;09;10;15;3;3;6;1140.955252;555.03116955
012023;2;20220100009726;2;2;09;10;4;1;1;6;868.0905502;701.90139898
012023;2;20220100009727;2;2;09;10;30;3;3;6;2114.3554534;138.75779239
012023;2;20220100010010;2;2;15;13;2;1;1;6;2801.1999057;1067.0154455
012023;2;20220100010180;2;2;05;10;21;3;3;6;1378.5758066;39.373459358
012023;2;20220100010181;2;2;05;10;27;2;3;6;2100.8690279;628.97389093
012023;2;20220100010183;2;2;05;14;10;3;3;6;875.44387757;155.21091544
012023;2;20220100010241;2;2;05;10;14;3;1;6;961.75200761;284.80587533
012023;2;20220100010242;2;2;05;10;10;3;3;6;1067.9311846;78.746918716
012023;2;20220100010245;2;2;05;10;7;2;2;6;697.87553784;363.6742268
012023;2;20220100010302;2;2;01;04;21;3;2;6;1915.543503;29.380773184
012023;2;20220100010485;2;2;14;05;13;1;2;6;4124.3248036;312.0699489
012023;2;20220100010609;2;2;14;01;14;1;1;6;3331.4514697;196.03021584
012023;2;20220100010663;8;1;07;07;1;3;3;6;88.875266729;858.15378362
012023;2;20220100011099;2;2;02;04;4;3;1;6;694.98065758;235.54536886
012023;2;20220100011640;2;3;08;10;13;3;1;6;989.59503049;48.283316917
012023;2;20220100011641;2;3;08;04;48;3;1;6;2917.5269216;150.07558946
012023;2;20220100011642;2;3;12;09;4;3;3;6;596.44190809;36.781243828
012023;2;20220100011643;2;3;08;10;30;3;1;6;2112.3446361;96.566633835
012023;2;20220100011644;2;3;08;10;86;3;1;6;3393.4214434;96.566633835
