mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122023;2;20221000016530;2;2;12;10;14;3;1;6;1810.4659323;375.93631101
122023;2;20221000020837;2;2;12;10;16;3;1;6;2035.5963363;324.88890521
122023;2;20221000022213;2;2;12;13;9;1;1;6;2460.7258514;115.01977054
122023;2;20221000039018;2;2;12;10;27;3;1;6;3010.3245163;86.451769908
122023;2;20221000039098;2;2;12;05;14;3;3;6;1747.8532811;236.78012766
122023;2;20221000043563;2;2;12;13;5;1;2;6;2571.5093648;201.7898943
122023;2;20221100003953;2;2;12;13;8;3;1;6;1317.0937357;567.11455239
122023;2;20221100006431;2;2;12;01;14;3;3;6;1792.0919802;139.80313174
122023;2;20221100033726;2;2;12;13;4;1;2;6;2246.7346366;582.87145015
122023;2;20221200013013;2;2;12;10;14;3;3;6;1712.1183551;413.31825801
122023;2;20221200019259;2;2;12;10;45;3;3;6;3920.4143285;206.65912901
122023;2;20221200023873;2;2;12;09;5;1;1;6;1486.8486442;270.08818898
122023;2;20221200025744;2;2;12;01;9;1;1;6;1838.3946753;209.17587524
122023;2;20221200025814;2;2;12;09;4;1;1;6;1317.5844236;662.75225142
122023;2;20221200025815;2;2;12;09;1;1;1;6;756.43223382;612.0234827
122023;2;20221200025883;2;2;12;09;40;2;1;6;4135.667891;1540.9665
122023;2;20221200025885;2;2;12;09;3;1;1;6;1086.6063546;406.57141323
122023;2;20221200025886;2;2;12;09;3;1;1;6;1086.6063546;406.57141323
122023;2;20221200026529;2;2;12;10;14;1;1;6;2560.8865916;473.2669107
122023;2;20221200026791;2;2;12;13;7;1;1;6;2097.9996324;181.9487178
122023;2;20221200029154;2;2;12;09;1;3;3;6;624.7242828;249.25346312
122023;2;20221200031392;2;2;12;01;25;1;1;6;3850.9518695;27.796379872
122023;2;20221200031999;2;2;12;06;6;3;3;6;926.29390336;841.0216465
122023;2;20221200032938;2;2;12;09;1;1;1;6;708.60448643;612.0234827
122023;2;20221200034521;2;2;12;09;5;1;1;6;1394.4045796;540.17637796
122023;2;20221200035282;2;2;12;09;12;1;1;6;2393.8043425;64.535136044
122023;2;20221200035340;2;2;12;09;9;1;1;6;1854.7203813;357.57270051
122023;2;20231000001637;2;2;12;10;2;1;1;6;672.69530699;181.80765341
122023;2;20231000001638;2;2;12;10;7;3;3;6;799.44836696;34.122448276
122023;2;20231000001639;2;2;12;10;14;3;3;6;1260.8456283;34.122448276
122023;2;20231000001640;2;2;12;10;30;3;3;6;2156.7703552;17.061224138
122023;2;20231000001642;2;2;12;10;3;1;1;6;819.13489556;128.225134
122023;2;20231000001643;2;2;12;10;14;3;3;6;1260.8456283;17.061224138
122023;2;20231000001645;2;2;08;10;6;3;3;6;542.10233678;20.871012815
122023;2;20231000001646;2;2;08;10;10;3;3;6;953.14315227;3.8871188554
122023;2;20231000001647;2;2;08;10;3;3;3;6;498.33381398;10.435506408
122023;2;20231000001649;2;2;08;10;7;3;3;6;724.57378235;10.435506408
122023;2;20231000001650;2;2;08;10;3;3;3;6;204.63540839;5.2177532038
122023;2;20231000001651;2;2;08;10;3;3;3;6;362.87601461;5.2177532038
122023;2;20231000001652;2;2;08;10;7;3;3;6;334.52446987;15.653259611
122023;2;20231000001653;2;2;12;10;6;1;1;6;1020.4734895;35.542757397
122023;2;20231000001654;2;2;08;10;5;3;3;6;413.46521348;15.653259611
122023;2;20231000001655;2;2;08;10;5;1;1;6;1115.8933492;18.17774452
122023;2;20231000001656;2;2;08;10;3;1;1;6;774.58821668;22.631138999
122023;2;20231000001657;2;2;08;13;10;3;3;6;837.86122623;15.188147766
122023;2;20231000001736;2;2;14;09;5;1;2;6;2277.5876271;122.13093354
122023;2;20231000003266;2;1;08;09;16;2;1;6;1258.8734013;5.7233870582
122023;2;20231000004476;2;2;14;09;4;2;1;6;1311.2111573;1000.7397989
122023;2;20231000004742;8;1;08;01;30;1;1;6;2749.0096582;354.434092
