mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
032024;2;20220300018797;2;2;08;04;20;3;1;6;1314.3629398;10.448649671
032024;2;20220300018798;2;2;08;04;3;3;1;6;543.77325771;20.897299341
032024;2;20220300018799;2;2;08;04;15;3;1;6;1125.9306015;16.576703605
032024;2;20220300018800;2;2;08;04;7;3;3;6;505.67476899;8.0446823649
032024;2;20220300018801;2;2;08;04;7;3;1;6;681.12948981;10.448649671
032024;2;20220300018802;2;2;08;04;7;3;2;6;678.31053336;22.134865439
032024;2;20220300018803;2;2;08;04;26;3;3;6;979.76984253;6.3814138366
032024;2;20220300030067;2;2;08;04;3;3;1;6;543.77325771;16.576703605
032024;2;20220300030068;2;2;08;04;3;1;1;6;964.17286811;53.244069961
032024;2;20220300030069;2;2;08;04;10;3;1;6;915.21097787;20.897299341
032024;2;20220300030070;2;2;08;04;3;3;1;6;543.77325771;10.448649671
032024;2;20230200004227;2;2;12;13;2;1;1;6;1362.0050645;1857.1809617
032024;2;20230200019392;2;2;12;09;2;1;2;6;1145.2867767;767.67707877
032024;2;20230200019395;2;2;12;09;14;3;3;6;1410.6679169;731.80305489
032024;2;20230200020227;8;2;12;14;3;1;2;6;1444.1150172;1356.839428
032024;2;20230200021347;2;2;12;09;3;1;1;6;1158.5705272;571.29119869
032024;2;20230200025400;2;2;12;09;2;2;1;6;922.47466633;1740.9731108
032024;2;20230200026111;2;2;12;09;6;1;1;6;1842.8222932;559.60885167
032024;2;20230200026165;2;2;12;09;10;1;1;6;2311.8407572;73.123110648
032024;2;20230200033601;2;2;12;09;21;3;1;6;1179.9842677;599.11125843
032024;2;20230200033696;2;2;12;09;20;1;1;6;3441.1622961;10.004008637
032024;2;20230200033697;2;2;12;09;25;3;1;6;2473.3682888;1198.2223203
032024;2;20230300000829;2;2;12;09;20;1;1;6;3460.6644169;10.004010278
032024;2;20230300001470;2;1;02;10;30;3;1;6;1291.0967758;278.17073722
032024;2;20230300001734;2;2;12;13;3;1;1;6;1682.2731736;663.93298719
032024;2;20230300003050;2;2;15;09;5;1;2;6;3876.3600823;787.97453129
032024;2;20230300003179;8;2;12;16;2;1;3;6;944.73495952;754.7383775
032024;2;20230300003182;2;2;12;05;30;3;2;6;2742.0774193;834.07038655
032024;2;20230300003227;8;2;12;13;5;1;1;6;2219.6244811;339.40972825
032024;2;20230300003990;2;1;02;09;3;3;1;6;491.98589995;229.17307805
032024;2;20230300004825;2;2;14;09;7;1;2;6;2892.0049995;243.74379373
032024;2;20230300004826;2;2;14;09;9;1;2;6;3358.4469094;307.8719452
032024;2;20230300005014;2;2;15;07;14;3;3;6;4104.1989792;251.17886641
032024;2;20230300005034;8;2;15;13;4;1;1;6;3994.6470988;1337.1917013
