mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
072022;2;20200700015902;2;2;06;04;7;1;1;1;1318.0772636;784.58974548
072022;2;20200700015903;2;2;06;04;8;1;1;1;1427.0252141;514.92004758
072022;2;20200700025037;2;2;06;04;7;3;3;6;844.99317278;68.405529102
072022;2;20200800009743;2;2;15;13;30;3;3;6;8777.3565975;542.68996614
072022;2;20200800023219;2;2;06;04;9;1;1;1;1530.5751891;450.58394221
072022;2;20200800023220;2;2;06;04;31;3;1;6;1951.8715081;298.11586742
072022;2;20200800023221;2;2;06;04;9;1;1;1;1530.5751891;600.77858961
072022;2;20200800036372;2;2;15;01;180;2;3;6;15342.636794;299.68411054
072022;2;20200900011750;2;2;04;14;11;3;1;6;1215.6349215;316.68265426
072022;2;20200900011751;2;2;04;01;7;3;3;6;705.84044244;93.623803908
072022;2;20200900017153;2;2;15;09;7;1;1;6;3126.3196541;682.18365912
072022;2;20200900021298;2;2;15;10;30;1;2;6;11327.184204;13.989473006
072022;2;20200900021299;2;2;15;09;45;3;1;6;4325.1076973;208.75345612
072022;2;20210700000008;2;2;01;04;11;1;1;6;1891.2655976;287.8370863
072022;2;20210700000010;2;2;01;04;14;3;1;6;1117.0875728;330.19115992
072022;2;20210700000011;2;2;01;04;5;1;1;6;1125.3764499;1241.8448228
072022;2;20210700000013;2;2;01;04;4;1;1;1;965.56377084;1324.8840927
072022;2;20210700000014;2;2;01;04;6;3;1;6;732.04288966;605.48073227
072022;2;20210700000015;2;2;06;04;10;2;1;6;1966.2371482;1043.2115499
072022;2;20210700000016;2;2;06;04;10;1;1;1;1974.4069222;696.17377
072022;2;20210700000017;2;2;06;04;3;1;1;1;746.14035675;1772.0104897
072022;2;20210700000018;2;2;06;04;30;3;1;6;2605.5908738;394.77749937
072022;2;20210700000019;2;2;05;04;6;1;1;6;1188.3276239;1334.5998442
072022;2;20210700000020;2;2;05;04;4;1;1;6;953.31836272;1889.1828628
072022;2;20210700000046;2;2;01;04;4;1;1;6;965.48313144;1411.6133665
072022;2;20210700000048;2;2;01;04;8;3;1;6;904.15295696;605.48073227
072022;2;20210700000049;2;2;01;04;5;1;1;6;1226.7224878;1241.8448228
072022;2;20210700000050;2;2;06;04;6;1;1;1;1334.5529341;1187.3370435
072022;2;20210700000051;2;2;06;04;5;1;1;6;1551.2522927;1445.6926867
072022;2;20210700000052;2;2;06;04;6;1;1;6;1367.3186319;1265.0622423
072022;2;20210700000054;2;2;05;04;4;1;1;6;920.95931414;1889.1828628
072022;2;20210700000056;2;2;01;04;5;1;1;6;1081.4076659;1241.8448228
072022;2;20210700000520;2;2;03;04;4;3;1;6;674.30111854;348.70082811
072022;2;20210700000521;2;2;03;04;5;1;1;1;974.80171185;1440.7700007
072022;2;20210700000523;2;2;03;04;5;3;1;6;745.92210434;348.70082811
072022;2;20210700000524;2;2;05;04;3;1;1;6;411.6238883;3371.527607
072022;2;20210700000525;2;2;05;04;3;1;1;6;734.73701789;2247.6850713
072022;2;20210700000526;2;2;05;04;8;3;1;6;842.9792663;486.27360694
072022;2;20210700000527;2;2;05;04;2;1;1;6;586.33962749;2674.2187214
072022;2;20210700000567;2;2;03;04;5;1;2;6;1071.4598515;538.56726045
072022;2;20210700000568;2;2;05;04;2;1;1;1;576.2742502;2509.9151994
072022;2;20210700000569;2;2;05;04;2;1;1;6;586.33962749;2674.2187214
072022;2;20210700000570;2;2;05;04;5;1;1;6;1077.0919766;1587.8611886
072022;2;20210700000632;2;2;09;10;38;3;3;6;2632.4602502;120.22855315
072022;2;20210700001080;2;1;07;11;5;3;2;6;304.10633176;1233.7325832
072022;2;20210700001368;2;2;06;04;5;2;1;6;1131.6600593;3129.6346497
072022;2;20210700001370;2;2;06;04;3;3;1;6;523.82581173;394.77749937
072022;2;20210700001390;2;2;05;04;5;1;1;6;1117.5407873;1587.8611886
072022;2;20210700001392;2;2;06;04;5;1;1;6;1496.01327;722.84634336
072022;2;20210700001394;2;2;06;04;5;3;1;6;666.38105581;361.95725145
072022;2;20210700001395;2;2;06;04;20;3;1;6;2095.0598865;723.9145029
072022;2;20210700001410;2;2;05;04;3;3;1;6;302.67173606;972.54721388
072022;2;20210700002512;2;2;01;04;3;1;1;6;787.47604746;1604.5904126
072022;2;20210700002513;2;2;01;04;12;1;1;6;2002.2284197;253.2201833
072022;2;20210700002514;2;2;01;04;6;3;1;6;732.04288966;302.74036613
072022;2;20210700002605;2;2;01;04;3;1;1;1;756.85467372;1506.0046635
072022;2;20210700002606;2;2;01;04;5;1;1;1;1053.4033191;1165.5460981
072022;2;20210700003475;2;2;09;10;14;1;3;6;2343.9498965;46.415072979
072022;2;20210700003476;2;2;09;10;3;2;3;6;728.00429963;346.51554783
072022;2;20210700003477;2;2;09;10;5;3;3;6;812.83338713;240.45710631
072022;2;20210700003478;2;2;09;05;8;1;1;6;2060.904126;721.44616708
072022;2;20210700003561;2;2;09;10;2;1;1;6;654.63766224;2016.2362668
072022;2;20210700003562;2;2;09;10;2;3;3;6;378.04381744;120.22855315
072022;2;20210700003563;2;2;09;13;12;1;3;6;2623.4263956;61.106873123
072022;2;20210700004291;2;1;07;13;3;2;3;6;212.97480508;9700.0161368
072022;2;20210700005837;2;2;02;14;6;3;1;6;966.49584518;680.39364491
072022;2;20210700005839;2;2;02;10;3;1;1;6;844.14202068;403.3966565
072022;2;20210700005840;2;2;02;14;2;3;3;6;484.25820736;56.759716553
072022;2;20210700005841;2;2;02;14;7;3;1;6;1001.8235306;371.04395705
072022;2;20210700007508;2;2;09;10;13;3;1;6;875.06498226;960.80751715
072022;2;20210700007509;2;2;09;10;6;1;1;6;1179.568225;347.28768582
072022;2;20210700007575;2;2;09;10;14;1;3;6;3004.6792861;97.729765571
072022;2;20210700007576;2;2;09;10;9;1;1;6;1760.7033997;423.32244176
072022;2;20210700007577;2;2;09;10;5;3;3;6;798.35157765;240.45710631
072022;2;20210700007578;2;2;09;13;7;1;1;6;1853.9776912;163.66363348
072022;2;20210700009877;2;2;06;04;5;3;1;6;773.88969784;361.95725145
072022;2;20210700009878;2;2;06;04;5;1;1;1;1104.3069349;678.43479277
072022;2;20210700009879;2;2;06;04;4;1;1;6;1139.1254534;826.05711978
072022;2;20210700009880;2;2;06;04;7;1;1;6;1581.8001159;553.50023266
072022;2;20210700009904;2;2;01;04;7;3;1;6;816.41127554;605.48073227
072022;2;20210700009905;2;2;01;04;5;1;1;6;1125.3764499;1241.8448228
072022;2;20210700009906;2;2;01;04;13;3;1;6;1080.2585134;302.74036613
072022;2;20210700009909;2;2;06;04;4;1;1;6;1191.9656373;1652.1142396
072022;2;20210700009910;2;2;06;04;13;3;1;6;1131.4184207;361.95725145
072022;2;20210700009911;2;2;06;04;5;3;1;6;773.88969784;361.95725145
072022;2;20210700009913;2;2;06;04;9;1;1;1;1664.7830795;795.57613398
072022;2;20210700009914;2;2;03;04;5;2;1;6;1105.997596;729.45999866
072022;2;20210700013029;2;1;07;10;5;3;1;6;289.98277613;4249.848963
072022;2;20210700013410;2;2;01;04;7;1;1;1;1354.6845011;902.05411687
072022;2;20210700013411;2;2;01;04;8;3;3;6;507.77387343;151.53102178
072022;2;20210700013412;2;2;01;04;10;3;1;6;959.36231793;605.48073227
072022;2;20210700013414;2;2;01;04;6;3;1;6;732.04288966;302.74036613
072022;2;20210700013432;2;2;01;04;7;1;1;1;1354.6845011;902.05411687
072022;2;20210700013434;2;2;01;04;21;3;1;6;1420.401387;660.38231985
072022;2;20210700013436;2;2;05;04;3;1;1;6;698.81296922;2247.6850713
072022;2;20210700013437;2;2;05;04;5;3;1;6;661.58237165;486.27360694
072022;2;20210700013438;2;2;05;04;4;3;2;6;464.21230028;341.20713934
072022;2;20210700013439;2;2;05;04;4;1;1;6;953.31836272;1889.1828628
072022;2;20210700013487;2;2;03;04;7;1;1;1;1485.2910115;1147.0195429
072022;2;20210700013488;2;2;03;04;8;3;3;6;867.2475052;174.53567046
072022;2;20210700013489;2;2;03;04;5;1;1;1;1098.8952765;2161.1550011
072022;2;20210700013490;2;2;03;04;9;3;1;6;914.70940496;760.63811623
072022;2;20210700013491;2;2;01;04;7;1;1;1;1354.6845011;902.05411687
072022;2;20210700015631;2;2;01;04;7;1;1;1;1354.6845011;902.05411687
072022;2;20210700015634;2;2;01;04;7;1;1;1;1354.6845011;902.05411687
072022;2;20210700015635;2;2;01;04;9;1;1;1;1655.6232175;698.12908397
072022;2;20210700015636;2;2;02;04;3;1;1;6;958.66416571;1308.1725006
072022;2;20210700015638;2;2;02;04;4;3;1;6;664.36934979;247.49418039
072022;2;20210700016527;2;2;02;10;10;3;1;6;978.3376654;160.65497512
072022;2;20210700016529;2;2;02;10;14;3;1;6;1095.4013553;220.94812895
072022;2;20210700016530;2;2;02;14;10;3;3;6;907.9994878;113.51943311
072022;2;20210700016532;2;2;02;14;6;3;3;6;733.17408168;56.759716553
072022;2;20210700017024;2;1;07;13;3;3;3;6;70.311577341;3365.5601113
072022;2;20210700017047;2;1;07;11;8;3;3;6;44.389063907;927.73804492
072022;2;20210700017512;2;2;09;10;15;3;3;6;914.13040186;240.45710631
072022;2;20210700017592;2;2;09;10;12;1;1;6;1570.28183;656.11049896
072022;2;20210700018838;2;2;09;10;12;2;1;6;1758.5132265;5538.3639648
072022;2;20210700018840;2;2;09;10;7;1;1;6;1312.1395701;588.89339612
072022;2;20210700018841;2;2;09;10;7;1;1;6;1312.1395701;588.89339612
072022;2;20210700018905;2;2;09;10;4;1;1;6;938.11146685;483.11973229
072022;2;20210700018909;2;2;09;10;15;3;1;6;1189.8677007;960.80751715
072022;2;20210700018910;2;2;09;10;6;1;1;6;1371.4736445;694.57537164
072022;2;20210700018912;2;2;09;10;9;1;1;6;1812.4349951;423.32244176
072022;2;20210700018913;2;2;09;10;14;3;3;6;1331.3517933;601.14276577
072022;2;20210700021641;2;2;09;10;10;3;1;6;925.64440134;240.20187929
072022;2;20210700022799;2;2;05;04;4;3;1;6;618.05414395;486.27360694
072022;2;20210700022800;2;2;05;04;6;1;1;6;838.09953725;1334.5998442
072022;2;20210700022801;2;2;05;04;13;3;1;6;1080.2585134;486.27360694
072022;2;20210700022802;2;2;05;04;4;3;1;6;618.05414395;486.27360694
072022;2;20210700022828;2;2;03;04;6;1;1;1;1317.6536359;1285.5315428
072022;2;20210700022829;2;2;03;04;5;3;1;6;745.92210434;348.70082811
072022;2;20210700022830;2;2;05;04;14;3;1;6;1118.0651872;1591.0984884
072022;2;20210700022832;2;2;05;04;12;3;1;6;835.21071042;1458.8208208
072022;2;20210700022833;2;2;05;04;5;3;1;6;661.58237165;486.27360694
072022;2;20210700022834;2;2;05;04;7;1;1;6;1178.7586769;1121.7332831
072022;2;20210700022836;2;2;05;04;7;3;1;6;774.6258458;1060.7323256
072022;2;20210700022848;2;2;01;04;9;1;1;1;1655.3913583;698.12908397
072022;2;20210700022850;8;2;01;04;5;1;1;1;929.30975445;1165.5460981
072022;2;20210700022852;2;2;01;04;6;3;1;6;761.41948907;330.19115992
072022;2;20210700022872;2;2;03;04;7;1;1;6;1011.3136691;1833.1582294
072022;2;20210700022873;2;2;05;04;4;1;1;1;1060.0624015;1773.1118042
072022;2;20210700022876;2;2;01;04;13;1;1;6;2182.4766719;445.53300658
072022;2;20210700022878;2;2;05;04;8;2;1;6;1447.3554373;2803.0174344
072022;2;20210700022887;2;2;01;04;14;2;1;6;2383.2204383;3490.1607336
072022;2;20210700022890;2;2;01;04;5;3;1;6;1331.7872921;1981.1469595
072022;2;20210700024043;2;2;05;04;7;3;1;6;842.91452779;1458.8208208
072022;2;20210700024044;2;2;02;04;8;1;1;6;1939.036159;686.17222158
