mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
062024;2;20220500000330;2;2;12;13;60;3;1;6;4482.6779428;597.31933738
062024;2;20220500005005;2;2;02;14;4;1;1;6;962.1915422;378.61207687
062024;2;20220500005007;2;2;02;14;7;2;1;6;1540.605211;866.3950509
062024;2;20220500009560;2;2;12;13;4;3;1;6;1228.1132441;1465.801352
062024;2;20220500024263;2;2;12;13;4;1;1;6;2006.7333279;303.50817313
062024;2;20220500026292;2;2;02;14;6;2;1;6;1396.1851059;866.3950509
062024;2;20220500026293;2;2;02;01;6;3;1;6;742.13790817;204.05114131
062024;2;20220500026294;2;2;02;14;3;1;3;1;1429.0808249;147.38026731
062024;2;20220500026295;2;2;02;14;8;3;1;6;1138.9654143;129.21919764
062024;2;20220500026297;2;2;02;14;7;3;1;6;777.24522;317.09951906
062024;2;20220600000116;2;2;15;13;6;3;1;6;3123.212129;823.13344653
062024;2;20220600000118;2;2;12;13;7;3;1;6;1163.5083361;597.31933738
062024;2;20220600009486;2;2;12;10;2;1;1;6;1041.1822808;1212.8951778
062024;2;20220600009489;2;2;12;09;60;3;2;6;3915.7173161;2.9917539265
062024;2;20220600024168;2;2;04;14;22;3;1;6;2360.212983;1017.5450157
062024;2;20220600024169;2;2;04;01;28;2;1;6;3654.9883831;2195.1085598
062024;2;20220600024170;2;2;04;10;42;3;1;6;4013.7080852;736.22420751
062024;2;20220600024172;2;2;04;10;16;1;1;6;2006.6891688;258.43679081
062024;2;20220600024173;2;2;04;10;10;3;1;6;985.36702196;600.02803952
062024;2;20220600028101;2;2;15;13;4;1;2;6;4479.0679355;836.6852762
062024;2;20220600036648;2;2;12;16;3;1;2;6;1890.8606348;421.63735719
062024;2;20220600037247;2;2;15;01;6;1;2;6;4130.3158785;485.92800029
062024;2;20220600044152;2;2;15;03;30;1;2;6;6112.0510147;53.199500995
062024;2;20220600044333;2;2;12;13;60;3;3;6;4482.6779428;460.14698856
062024;2;20230400013232;2;2;15;13;9;2;2;6;4523.6307276;1548.8217202
062024;2;20230400014478;2;2;12;13;4;1;2;6;2305.4019413;140.14933293
062024;2;20230400016848;2;2;15;01;7;1;1;6;4153.1168993;254.32395188
062024;2;20230400028137;2;2;15;13;7;1;2;6;3143.588151;95.969613463
062024;2;20230400029876;2;2;12;06;35;3;3;6;2625.6487293;360.34607088
062024;2;20230500025079;2;2;15;09;8;1;2;6;4378.8925717;435.77562665
062024;2;20230500027370;2;2;15;09;3;1;1;1;1089.1218886;12952.363056
062024;2;20230500028312;2;2;02;10;3;3;3;6;562.8327712;12.895270858
062024;2;20230500028314;2;2;02;10;8;3;1;6;829.79136999;20.538986376
062024;2;20230500028315;2;2;02;10;7;3;3;6;804.23783153;25.790541716
062024;2;20230500028316;2;2;02;10;3;3;3;6;569.74535401;25.790541716
062024;2;20230500028355;2;2;02;10;7;3;3;6;589.63140054;38.685812574
062024;2;20230500028363;2;2;02;10;7;3;1;6;793.31877409;33.478844089
062024;2;20230500028365;2;2;02;10;10;1;1;6;1905.5446904;33.026391809
062024;2;20230500028396;2;2;01;10;3;3;3;6;484.12036385;23.166763524
062024;2;20230500032933;2;2;15;09;4;1;1;6;3001.8703944;916.6076483
062024;2;20230500034811;2;2;15;09;13;1;2;6;5644.3370165;190.01984532
062024;2;20230600006319;2;3;13;09;7;1;1;1;682.32383375;371.76054946
062024;2;20230600006323;2;3;14;09;5;1;1;1;473.4042573;542.70671315
062024;2;20230600006324;2;3;13;09;6;1;1;1;370.76256036;518.75082074
062024;2;20230600006329;2;3;14;09;5;1;1;1;395.18700787;542.70671315
062024;2;20230600006331;2;3;13;09;6;1;1;1;592.56295501;1037.5016415
062024;2;20230600006332;2;3;13;09;6;1;1;1;475.92800943;1037.5016415
062024;2;20230600006333;2;3;14;09;5;1;1;1;886.26029487;542.70676344
062024;2;20230600006334;2;3;13;13;5;1;1;1;544.96179836;659.03169185
062024;2;20230600007651;2;2;15;13;4;1;1;6;4183.1771769;452.9825693
062024;2;20230600010852;2;2;15;09;2;1;1;6;2465.8981071;1277.5239982
062024;2;20230600011232;2;3;13;09;4;1;1;1;389.54334416;612.78276875
062024;2;20230600012554;2;2;15;09;6;2;1;6;3116.3388035;1137.2257954
062024;2;20230600013075;2;2;12;09;12;1;1;6;2529.293312;156.24784806
062024;2;20230600013142;2;2;12;09;3;1;1;6;1002.389736;3476.4518414
062024;2;20230600013852;2;2;15;09;21;2;1;6;5803.0688547;1137.2257954
062024;2;20230600022525;2;2;12;09;7;3;1;6;1050.8121011;922.11347886
062024;2;20230600026095;2;2;11;04;7;1;1;6;1539.3512756;72.102909025
062024;2;20230600026096;2;2;11;04;8;1;1;1;1583.2073083;29.722613521
062024;2;20230600026150;2;2;11;04;7;1;1;6;1116.543958;108.15436354
062024;2;20230600026151;2;2;11;04;7;1;1;6;1116.543958;108.15436354
062024;2;20230600026152;2;2;11;04;4;1;1;6;1337.8402217;191.52519363
062024;2;20230600026219;2;2;11;04;6;1;1;6;1378.8238594;87.232852673
062024;2;20230600026220;2;2;11;04;6;1;1;6;1087.5908885;174.46570535
062024;2;20230600026221;2;2;11;04;14;3;1;6;1673.9737215;326.10893265
062024;2;20230600031293;2;2;02;10;4;1;1;6;951.20759888;98.238682599
062024;2;20230600031294;2;2;02;10;7;3;3;6;804.23783153;25.790541716
062024;2;20230600031295;2;2;02;10;3;3;1;6;562.8327712;33.478844089
062024;2;20230600031296;2;2;02;10;3;1;1;6;903.17065438;73.408490618
062024;2;20230600031297;2;2;02;01;8;3;3;6;858.69837539;14.0720056
062024;2;20230600031299;2;2;12;10;2;3;3;6;347.33643781;17.832369
062024;2;20230600031300;2;2;12;10;10;3;3;6;976.83593126;35.664737999
062024;2;20230600034463;2;2;01;09;7;3;3;6;559.29839798;16.346062052
062024;2;20230600034466;2;2;01;10;13;3;3;6;1005.8710121;46.333527047
062024;2;20230600034468;2;2;01;10;7;1;1;6;1247.4142598;140.3320726
062024;2;20230600034469;2;2;01;10;100;3;3;6;4897.4642562;28.425225144
062024;2;20230600043371;2;2;08;14;13;1;1;6;1924.5636807;1133.1673832
062024;2;20230600043372;2;2;08;14;11;3;3;6;967.01670522;301.19732085
062024;2;20230600043373;2;2;08;14;4;2;1;6;769.83180614;1097.4929719
062024;2;20230600043374;2;2;08;14;5;3;1;6;823.2929442;1076.0583558
062024;2;20230600043375;2;2;08;14;7;1;1;6;1269.1246603;1694.0039915
062024;2;20230600043376;2;2;08;14;5;3;1;6;702.12450299;1076.0583558
062024;2;20230600043377;2;2;08;14;4;1;1;6;782.71984925;1035.6061374
062024;2;20230600043378;2;2;08;14;5;3;3;6;702.12450299;675.59633678
062024;2;20230600043379;2;2;08;14;5;3;3;6;790.7659755;828.94522403
062024;2;20230600043380;2;2;08;14;11;3;1;6;1300.2299186;1076.0583558
062024;2;20230600043381;2;2;08;14;3;3;1;6;501.70637988;390.98589926
062024;2;20230600043382;2;2;08;14;10;3;3;6;911.29061612;828.94522403
062024;2;20230600043383;2;2;08;14;8;3;3;6;1040.3315075;675.59633678
062024;2;20230600043384;2;2;08;14;7;3;3;6;952.25067295;828.94522403
062024;2;20230600043385;2;2;08;14;14;1;1;6;2439.6630765;1059.7188791
062024;2;20230600043386;2;2;08;14;4;3;1;6;616.06784394;1076.0583558
062024;2;20230600043387;2;2;08;14;10;3;1;6;911.29061612;1076.0583558
062024;2;20230600043388;2;2;08;14;14;3;3;6;1114.8895437;414.47261201
062024;2;20230600043389;2;2;08;10;3;3;3;6;515.75750706;599.76603861
062024;2;20230600043390;2;2;08;01;5;1;1;6;1304.1371809;1063.0242002
062024;2;20230600043617;2;2;15;09;2;1;1;1;742.03797647;2629.5148336
062024;2;20230600047140;2;2;08;14;29;3;1;6;1995.6229925;1076.0583558
062024;2;20230600047141;2;2;08;14;54;3;1;6;4383.2948301;1076.0583558
062024;2;20230600047142;2;2;08;14;18;3;1;6;1395.7979658;876.99532161
062024;2;20230600047143;2;2;08;14;14;3;1;6;1131.3676924;876.99532161
062024;2;20230600047144;2;2;08;14;10;3;1;6;911.29061612;438.4976608
062024;2;20230600047145;2;2;08;14;100;3;3;6;6183.0616465;828.94522403
062024;2;20230600047146;2;2;08;14;3;3;3;6;527.79937359;337.79816839
062024;2;20230600047147;2;2;08;14;10;3;1;6;899.52050994;1076.0583558
062024;2;20230600047148;2;2;08;14;8;1;1;6;1690.9531873;1584.2037439
062024;2;20230600047149;2;2;08;14;9;3;3;6;854.98146047;675.59633678
062024;2;20230600047150;2;2;08;14;49;3;3;6;3306.2610157;828.94522403
062024;2;20230600047151;2;2;08;14;77;3;1;6;4802.9137652;1076.0583558
062024;2;20230600047152;2;2;08;14;28;3;1;6;1865.1932664;1076.0583558
062024;2;20230600047153;2;2;08;14;4;1;1;6;899.65494099;2071.2122748
062024;2;20230600047154;2;2;08;14;7;3;1;6;731.9668265;876.99532161
062024;2;20230600047155;2;2;08;01;21;2;1;6;2771.8266128;92.089842839
062024;2;20230600047156;2;2;08;14;15;3;1;6;1226.2916015;538.0291779
062024;2;20230600047353;2;2;15;09;2;1;1;6;2474.3433807;2555.0482332
062024;2;20230600047511;8;2;12;13;3;1;2;6;1951.5403904;261.67835895
062024;2;20230600048472;2;2;12;09;4;1;1;6;1371.8778538;858.77262133
062024;2;20230600048655;2;2;11;04;6;1;1;6;1378.8238594;87.232852673
062024;2;20230600048656;2;2;11;04;7;3;1;6;951.29100548;44.296855389
062024;2;20230600048700;2;2;11;04;6;1;1;6;1378.8238594;87.232852673
062024;2;20230600048702;2;2;11;04;7;1;1;6;1539.3512756;108.15436354
062024;2;20230600048703;2;2;11;04;7;1;1;6;1116.543958;108.15436354
062024;2;20230600048769;2;2;11;04;7;1;1;6;1539.3512756;72.102909025
062024;2;20230600048770;2;2;11;04;7;1;1;6;1145.7793418;144.20581805
062024;2;20240400001275;2;2;15;09;6;1;1;1;2314.6671393;707.00818988
062024;2;20240400001347;2;2;15;09;3;1;1;6;2738.8304607;2164.2442262
062024;2;20240400001683;2;2;15;09;3;1;1;6;2453.7553684;3312.5155799
062024;2;20240400002350;2;1;07;12;2;3;1;6;191.17088639;3395.0867209
062024;2;20240400003159;2;2;12;09;5;1;1;6;1286.8696657;1909.2494414
062024;2;20240400004751;2;2;15;02;18;3;3;6;4263.6257642;796.25390783
062024;2;20240400005284;2;2;15;09;3;3;1;6;1487.7097086;882.60301945
062024;2;20240400005368;2;2;15;09;3;1;1;6;2643.6923961;3312.5155799
062024;2;20240400005384;2;2;15;09;3;1;1;6;2286.8557294;6625.0311598
062024;2;20240400005898;2;2;02;10;5;1;1;6;1107.5881621;730.36842828
062024;2;20240400005899;2;2;02;10;15;3;1;6;1683.9111123;687.1491006
